date,close
06/05/2021,10.10
08/02/2021,9.70
06/11/2020,11.00
06/08/2020,11.40
06/05/2020,9.20
06/02/2020,9.20
06/11/2019,13.05
06/08/2019,14.00
06/05/2019,14.45
11/02/2019,16.10
06/11/2018,17.65
06/08/2018,15.20
07/05/2018,14.15
06/02/2018,13.80
06/11/2017,13.80
07/08/2017,18.80
08/05/2017,21.50
06/02/2017,31.95
07/11/2016,34.70
08/08/2016,30.30
06/05/2016,26.20
15/02/2016,30.00
06/11/2015,30.10
06/08/2015,33.00
06/05/2015,37.00
06/02/2015,42.40
06/11/2014,48.00
06/08/2014,46.00
06/05/2014,50.00
06/02/2014,46.50
06/11/2013,50.00
06/08/2013,43.70
06/05/2013,35.70
06/02/2013,26.00
06/11/2012,24.00
06/08/2012,26.30
07/05/2012,25.10
06/02/2012,20.00
07/11/2011,21.00
08/08/2011,20.40
06/05/2011,18.20
08/02/2011,30.10
08/11/2010,29.70
06/08/2010,33.80
06/05/2010,59.50
08/02/2010,45.40
06/11/2009,53.00
06/08/2009,45.50
06/05/2009,19.00
06/02/2009,17.50
06/11/2008,19.20
06/08/2008,40.30
