date,close
06/05/2021,59.40
08/02/2021,40.90
06/11/2020,30.40
06/08/2020,24.05
06/05/2020,22.20
06/02/2020,25.20
06/11/2019,22.00
06/08/2019,21.75
06/05/2019,33.45
11/02/2019,28.90
06/11/2018,39.60
06/08/2018,36.15
07/05/2018,56.00
06/02/2018,58.00
06/11/2017,36.90
07/08/2017,32.25
08/05/2017,29.15
06/02/2017,44.10
07/11/2016,41.10
08/08/2016,42.80
06/05/2016,34.00
15/02/2016,26.40
06/11/2015,31.00
06/08/2015,33.20
06/05/2015,43.50
06/02/2015,46.00
06/11/2014,55.00
06/08/2014,57.00
06/05/2014,47.90
06/02/2014,48.40
06/11/2013,37.80
06/08/2013,30.60
06/05/2013,28.90
06/02/2013,25.80
06/11/2012,17.20
06/08/2012,22.90
07/05/2012,26.20
06/02/2012,19.30
07/11/2011,23.30
08/08/2011,28.60
06/05/2011,35.20
08/02/2011,39.20
08/11/2010,39.50
06/08/2010,37.00
06/05/2010,46.50
08/02/2010,63.00
06/11/2009,68.00
06/08/2009,61.00
06/05/2009,46.00
06/02/2009,27.80
06/11/2008,36.80
06/08/2008,56.00
06/05/2008,65.00
12/02/2008,100.00
