date,close
06/05/2021,59.40
08/02/2021,59.90
06/11/2020,53.50
06/08/2020,51.30
06/05/2020,44.35
06/02/2020,42.00
06/11/2019,53.50
06/08/2019,47.40
06/05/2019,45.50
11/02/2019,46.20
06/11/2018,57.70
06/08/2018,55.80
07/05/2018,52.50
06/02/2018,80.00
06/11/2017,77.20
07/08/2017,77.00
08/05/2017,180.00
06/02/2017,194.50
07/11/2016,202.00
08/08/2016,144.00
06/05/2016,143.00
15/02/2016,121.00
06/11/2015,124.00
06/08/2015,91.50
06/05/2015,75.50
06/02/2015,81.00
06/11/2014,66.50
06/08/2014,69.00
06/05/2014,72.00
06/02/2014,77.00
06/11/2013,67.00
06/08/2013,79.00
06/05/2013,65.50
06/02/2013,54.00
06/11/2012,38.70
06/08/2012,48.60
07/05/2012,51.00
06/02/2012,32.60
07/11/2011,35.50
08/08/2011,30.60
06/05/2011,38.20
08/02/2011,49.40
08/11/2010,50.50
06/08/2010,49.80
06/05/2010,57.50
08/02/2010,63.00
06/11/2009,133.00
06/08/2009,87.50
06/05/2009,45.30
06/02/2009,27.20
06/11/2008,38.50
06/08/2008,51.50
06/05/2008,71.00
12/02/2008,133.00
