date,close
06/05/2021,7.47
09/02/2021,5.99
06/11/2020,4.76
06/08/2020,4.02
06/05/2020,2.58
06/02/2020,2.29
06/11/2019,3.20
06/08/2019,3.39
06/05/2019,2.95
11/02/2019,2.74
06/11/2018,2.69
06/08/2018,2.73
07/05/2018,2.33
06/02/2018,2.87
06/11/2017,3.28
07/08/2017,4.19
08/05/2017,3.32
06/02/2017,3.89
07/11/2016,4.94
08/08/2016,4.90
06/05/2016,4.50
15/02/2016,5.10
06/11/2015,6.20
06/08/2015,6.20
06/05/2015,6.20
06/02/2015,7.40
06/11/2014,8.50
06/08/2014,7.80
06/05/2014,8.00
06/02/2014,7.60
06/11/2013,6.30
06/08/2013,5.90
06/05/2013,6.80
06/02/2013,9.10
06/11/2012,3.80
06/08/2012,7.00
07/05/2012,9.20
06/02/2012,8.00
07/11/2011,8.70
08/08/2011,8.70
06/05/2011,12.80
08/02/2011,16.70
08/11/2010,15.50
06/08/2010,21.20
06/05/2010,37.30
08/02/2010,32.30
06/11/2009,41.60
06/08/2009,35.70
06/05/2009,37.80
06/02/2009,22.70
06/11/2008,36.00
06/08/2008,79.50
06/05/2008,74.00
12/02/2008,124.00
