date,close
06/05/2021,20.00
08/02/2021,17.75
06/11/2020,17.30
06/08/2020,20.90
06/05/2020,24.25
06/02/2020,23.50
06/11/2019,23.90
06/08/2019,21.60
06/05/2019,28.00
11/02/2019,28.80
06/11/2018,24.90
06/08/2018,26.10
07/05/2018,21.80
06/02/2018,15.50
06/11/2017,14.80
07/08/2017,15.40
08/05/2017,14.90
06/02/2017,13.40
07/11/2016,11.10
08/08/2016,11.60
06/05/2016,14.20
15/02/2016,13.40
06/11/2015,15.80
06/08/2015,9.60
06/05/2015,11.70
06/02/2015,8.70
06/11/2014,8.20
06/08/2014,7.50
06/05/2014,8.80
06/02/2014,5.90
06/11/2013,5.10
06/08/2013,6.80
06/05/2013,6.60
06/02/2013,7.30
06/11/2012,5.80
06/08/2012,7.80
07/05/2012,9.50
06/02/2012,6.90
07/11/2011,6.80
08/08/2011,6.40
06/05/2011,9.90
08/02/2011,15.00
