date,close
06/05/2021,6.39
08/02/2021,6.50
06/11/2020,5.96
06/08/2020,5.30
06/05/2020,3.10
06/02/2020,3.97
06/11/2019,4.90
06/08/2019,4.61
06/05/2019,5.00
11/02/2019,4.68
06/11/2018,5.76
06/08/2018,3.00
07/05/2018,3.03
06/02/2018,3.45
06/11/2017,3.75
07/08/2017,4.00
08/05/2017,3.43
06/02/2017,2.38
07/11/2016,2.17
08/08/2016,2.80
06/05/2016,3.20
15/02/2016,3.20
06/11/2015,3.80
06/08/2015,4.20
06/05/2015,3.90
06/02/2015,5.00
06/11/2014,6.60
06/08/2014,5.90
06/05/2014,6.00
06/02/2014,4.70
06/11/2013,3.50
06/08/2013,3.30
06/05/2013,4.00
06/02/2013,4.10
06/11/2012,3.70
06/08/2012,4.90
07/05/2012,7.30
06/02/2012,4.60
07/11/2011,4.20
08/08/2011,4.60
06/05/2011,7.80
08/02/2011,15.00
08/11/2010,14.70
06/08/2010,20.30
