date,close
06/05/2021,17.90
08/02/2021,16.10
06/11/2020,9.46
06/08/2020,8.15
06/05/2020,7.55
06/02/2020,8.09
06/11/2019,8.58
06/08/2019,9.45
06/05/2019,8.20
11/02/2019,7.70
06/11/2018,7.40
06/08/2018,8.32
07/05/2018,9.01
06/02/2018,7.66
06/11/2017,8.10
07/08/2017,7.65
08/05/2017,7.91
06/02/2017,6.33
07/11/2016,5.60
08/08/2016,5.60
06/05/2016,7.30
15/02/2016,6.70
06/11/2015,6.70
06/08/2015,8.40
06/05/2015,9.60
06/02/2015,10.30
06/11/2014,10.80
06/08/2014,10.40
06/05/2014,11.60
06/02/2014,10.40
06/11/2013,7.50
06/08/2013,7.20
06/05/2013,9.40
06/02/2013,9.20
06/11/2012,7.10
06/08/2012,10.20
07/05/2012,14.10
06/02/2012,9.60
07/11/2011,9.40
08/08/2011,6.70
06/05/2011,9.70
08/02/2011,25.90
08/11/2010,24.50
06/08/2010,36.10
06/05/2010,39.60
