date,close
06/05/2021,72.60
08/02/2021,55.30
06/11/2020,50.50
06/08/2020,44.00
06/05/2020,52.80
06/02/2020,51.70
06/11/2019,49.00
06/08/2019,48.00
06/05/2019,50.50
11/02/2019,50.50
06/11/2018,51.90
06/08/2018,52.00
07/05/2018,61.60
06/02/2018,61.40
06/11/2017,63.20
07/08/2017,68.50
08/05/2017,60.10
06/02/2017,56.00
07/11/2016,60.20
08/08/2016,49.20
06/05/2016,46.80
15/02/2016,38.00
06/11/2015,41.00
06/08/2015,44.60
06/05/2015,47.00
06/02/2015,47.30
06/11/2014,39.70
06/08/2014,66.00
06/05/2014,56.00
06/02/2014,49.50
06/11/2013,36.30
06/08/2013,37.60
06/05/2013,31.80
06/02/2013,34.90
06/11/2012,36.00
06/08/2012,38.90
07/05/2012,37.40
06/02/2012,43.00
07/11/2011,47.20
08/08/2011,48.90
06/05/2011,38.50
08/02/2011,49.90
08/11/2010,58.50
06/08/2010,63.00
06/05/2010,70.00
08/02/2010,66.00
06/11/2009,83.00
06/08/2009,62.00
06/05/2009,60.00
06/02/2009,67.00
06/11/2008,77.00
06/08/2008,103.00
06/05/2008,133.00
12/02/2008,192.00
