date,close
06/05/2021,48.30
08/02/2021,38.60
06/11/2020,30.70
06/08/2020,25.65
06/05/2020,26.50
06/02/2020,28.40
06/11/2019,27.70
06/08/2019,27.00
06/05/2019,28.95
11/02/2019,27.00
06/11/2018,22.90
06/08/2018,27.50
07/05/2018,30.70
06/02/2018,39.10
06/11/2017,57.50
07/08/2017,63.70
08/05/2017,57.00
06/02/2017,53.00
07/11/2016,50.00
08/08/2016,57.00
06/05/2016,67.50
15/02/2016,87.00
06/11/2015,88.50
06/08/2015,59.50
06/05/2015,56.50
06/02/2015,53.50
06/11/2014,48.00
06/08/2014,36.70
06/05/2014,32.00
06/02/2014,30.00
06/11/2013,36.00
06/08/2013,25.00
06/05/2013,25.00
06/02/2013,21.40
06/11/2012,20.00
06/08/2012,26.90
07/05/2012,25.40
06/02/2012,24.60
07/11/2011,20.00
08/08/2011,22.00
06/05/2011,24.50
08/02/2011,27.90
08/11/2010,29.00
06/08/2010,25.60
06/05/2010,32.20
08/02/2010,32.10
06/11/2009,41.20
06/08/2009,36.00
06/05/2009,30.00
06/02/2009,36.80
06/11/2008,39.00
06/08/2008,50.50
06/05/2008,66.00
12/02/2008,77.00
