Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,14178133965.0,25974787570.0,50278330921.0,13087938110.0,,650468412831.0,4700218554.0,151210652791.0,,689986200000.0,17.2,17.2
1,2020/4/0/0,30048197203.0,37844174970.0,88197168958.0,59955191305.0,,625192374737.0,4725665165.0,192431293557.0,,689986200000.0,16.8,17.25
2,2020/3/0/0,44502901858.0,46338597443.0,112629500999.0,53819945563.0,,650306559807.0,4744719758.0,253943234298.0,,689986200000.0,18.4,16.7
3,2020/2/0/0,18176767136.0,35396898512.0,70381700110.0,58935833505.0,15000000000.0,555559724506.0,2704534407.0,241727099333.0,,689986200000.0,17.2,18.1
4,2020/1/0/0,13205767715.0,32887315383.0,60062085184.0,52342553860.0,45000000000.0,568403192328.0,2445384999.0,148323470293.0,,689986200000.0,16.8,17.0
5,2019/4/0/0,37640871382.0,50387921359.0,107998013767.0,97826168193.0,50000000000.0,522308876930.0,4544589917.0,180636171253.0,,689986200000.0,17.5,16.8
6,2019/3/0/0,71321442835.0,69283750654.0,171052011917.0,71641866848.0,101000000000.0,566160029180.0,5783223803.0,299271482052.0,,689986200000.0,20.3,17.15
7,2019/2/0/0,25031505892.0,37907133580.0,82044948586.0,33764322593.0,130000000000.0,443965514274.0,5869576362.0,271983299612.0,689986200000.0,689986200000.0,20.0,20.0
8,2019/1/0/0,18917989725.0,30215702144.0,64051634986.0,44736137743.0,130000000000.0,395521073534.0,7509993995.0,91126255216.0,,689986200000.0,21.25,20.3
9,2018/4/0/0,8382189641.0,59263916861.0,83514856534.0,48771007153.0,115000000000.0,529199291448.0,7885948817.0,243911361248.0,,689986200000.0,20.6,21.3
10,2018/3/0/0,90161419470.0,75275541409.0,199638745491.0,52509654387.0,135000000000.0,673920499810.0,7996381990.0,433014047275.0,689986200000.0,689986200000.0,26.0,20.6
11,2018/2/0/0,61653587597.0,54712707094.0,134775219566.0,39824861955.0,130000000000.0,551755811518.0,6875335928.0,401923728572.0,,689986200000.0,25.8,25.95
12,2018/1/0/0,32648871382.0,32988774136.0,78447309872.0,48439079297.0,130000000000.0,448704776928.0,7483471705.0,62653941547.0,,689986200000.0,23.1,26.15
13,2017/4/0/0,18443748093.0,60482745498.0,94491070181.0,42863292748.0,135000000000.0,411693185195.0,8737963746.0,73432518100.0,,689986200000.0,22.7,23.0
14,2017/3/0/0,86534261155.0,67785329863.0,186695523905.0,116733663666.0,95000000000.0,520648817266.0,7962730427.0,250248242510.0,,689986200001.0,22.7,23.0
15,2017/2/0/0,63973527216.0,54362520440.0,147873561327.0,84245381020.0,95000000000.0,421404157411.0,7604394365.0,235293711360.0,,689986200000.0,22.9,23.4
16,2017/1/0/0,24581433636.0,29031874860.0,65960829751.0,36789413587.0,100000000000.0,363130712752.0,6708744101.0,62153912727.0,,459991500000.0,29.8,22.8
17,2016/4/0/0,44670153643.0,46347160668.0,108678562504.0,49780687164.0,85000000000.0,337182521936.0,7432763099.0,71362439698.0,,459991500000.0,25.3,29.5
18,2016/3/0/0,38347167572.0,53446144793.0,128137231188.0,41935775363.0,85000000000.0,400258354572.0,7972527482.0,79188089164.0,,459991500000.0,29.3,25.0
19,2016/2/0/0,44803631211.0,33298242291.0,89302840964.0,58510797621.0,65000000000.0,334447609864.0,6366714095.0,70946905670.0,,459991500000.0,27.5,29.2
20,2016/1/0/0,14284359423.0,20762164655.0,47407596064.0,63554638345.0,50000000000.0,282713467698.0,6188227235.0,57363663100.0,,459991500000.0,24.3,27.6
21,2015/4/0/0,22935711623.0,35896266122.0,76530568847.0,46501813327.0,50000000000.0,293309278967.0,5168939402.0,71363484169.0,,459991500000.0,25.9,24.6
22,2015/3/0/0,77441856524.0,53725169095.0,146948908973.0,61446612105.0,,306395925098.0,4984564155.0,92195409552.0,,459991500000.0,26.1,25.9
23,2015/2/0/0,47129488375.0,33309052129.0,88749408248.0,106917198235.0,,255629549969.0,5391210904.0,74138118116.0,,459991500000.0,28.9,26.4
24,2015/1/0/0,31076836875.0,31715303019.0,69831962230.0,84780314717.0,,232534415620.0,18140768307.0,51403908447.0,,459991500000.0,30.0,28.5
25,2014/4/0/0,36894403584.0,39899959776.0,74624427508.0,43138236988.0,55307145137.0,197404095080.0,18830211241.0,78860322000.0,0.0,459991500000.0,31.0,33.7
26,2014/3/0/0,76861069130.0,66820955841.0,162337193411.0,106525483011.0,55307145137.0,266858046127.0,17031254384.0,177115889836.0,0.0,409991500000.0,31.8,31.0
27,2014/2/0/0,69467728427.0,56222716905.0,153893090207.0,21372991190.0,55307145137.0,252105414025.0,15050672466.0,180908670562.0,0.0,409991500000.0,24.7,31.0
28,2014/1/0/0,,,,,,,,,0.0,,22.0,24.4
29,2013/4/0/0,18421140845.0,37761500782.0,68491026373.0,25054485687.0,55307145137.0,174338218596.0,15203180686.0,82237591421.0,0.0,409991500000.0,23.3,22.2
30,2013/3/0/0,73727229595.0,46189006501.0,138036507048.0,8809828553.0,51300847787.0,223272318555.0,12881664805.0,135400053606.0,0.0,358791500000.0,18.8,23.3
31,2013/2/0/0,44675254810.0,22993497909.0,75554139978.0,5980174901.0,51300847787.0,108621682727.0,11138463163.0,120475062094.0,0.0,358791500000.0,17.5,19.0
32,2013/1/0/0,18129992877.0,16798050747.0,46448747013.0,3324140011.0,51300847787.0,112666926614.0,11332663731.0,105963966155.0,0.0,358791500000.0,15.7,17.6
33,2012/4/0/0,36616267148.0,40479653204.0,54912360867.0,2983872821.0,51300847787.0,125192374161.0,11533711222.0,152973626452.0,0.0,358791500000.0,16.4,15.7
34,2012/3/0/0,61385454133.0,45334650322.0,136613161825.0,1701311619.0,,187484410275.0,13148288579.0,263789519563.0,0.0,358791500000.0,13.8,15.7
35,2012/2/0/0,38133131417.0,38378920491.0,100387425488.0,8291054905.0,,151254574487.0,12232674212.0,317275451071.0,0.0,358791500000.0,13.3,13.9
36,2012/1/0/0,12845554006.0,18808885735.0,52912076040.0,585673243.0,,127714234929.0,12186402353.0,286204037272.0,0.0,358791500000.0,13.8,13.3
37,2011/4/0/0,25772017370.0,34480866970.0,97295515569.0,1030277267.0,,84890442432.0,13905989851.0,270327067636.0,0.0,358791500000.0,10.3,12.7
38,2011/3/0/0,51463153421.0,32288002701.0,121852833741.0,5465342300.0,,125179268916.0,11181327311.0,328342540884.0,0.0,358791500000.0,9.5,10.5
39,2011/2/0/0,12581548914.0,15578208285.0,41586604959.0,1154825631.0,,60799892191.0,11687054548.0,354844735803.0,0.0,358791500000.0,9.6,9.7
40,2011/1/0/0,8172612836.0,9413398835.0,26336046443.0,1593691012.0,,33948179379.0,11284019954.0,262176255319.0,0.0,358791500000.0,10.3,9.4
41,2010/4/0/0,19993699637.0,22129529127.0,70379530466.0,1688532844.0,,50001064371.0,11298115884.0,293128576660.0,0.0,358791500000.0,12.6,10.6
42,2010/3/0/0,21809238946.0,19798628054.0,61228624302.0,914431287.0,,78503905790.0,11781041908.0,262567245344.0,0.0,358791500000.0,13.3,12.6
43,2010/2/0/0,13365406625.0,13288266113.0,36350616384.0,776717104.0,,35229039348.0,11814150463.0,243022146939.0,0.0,358791500000.0,15.5,13.3
44,2010/1/0/0,15543135104.0,15734913212.0,44958807486.0,255134753.0,,43471280408.0,11237138961.0,266847327767.0,0.0,298996290000.0,24.7,15.9
45,2009/4/0/0,29245138073.0,23721259381.0,48542014417.0,2769669934.0,,26927015999.0,11288139075.0,279502840307.0,0.0,298996290000.0,19.5,22.9
46,2009/3/0/0,35842980452.0,42471234692.0,111217662076.0,161125237.0,,45925699395.0,11317858929.0,203378518591.0,0.0,298996290000.0,23.9,19.6
47,2009/2/0/0,36905749798.0,28737841811.0,79133814281.0,515375674.0,,51690281270.0,11305838540.0,244373381313.0,0.0,298996290000.0,16.1,23.5
48,2009/1/0/0,9626488266.0,15427985410.0,42483056369.0,1993621756.0,,32081257277.0,11277947555.0,248410282290.0,0.0,298996290000.0,14.0,16.0
49,2008/4/0/0,-15651496926.0,25086896189.0,32439806209.0,1513205855.0,,15936082600.0,11282368057.0,253025689613.0,0.0,298996290000.0,13.3,14.1
50,2008/3/0/0,17082513436.0,27892369346.0,84675784455.0,2921268246.0,,32699805336.0,11305519896.0,149720000545.0,0.0,298996290000.0,15.4,13.2
51,2008/2/0/0,16856725757.0,24060821303.0,71546482017.0,442745822.0,,43614867485.0,11457765180.0,125830771545.0,0.0,298996290000.0,14.4,14.1
52,2008/1/0/0,17148949425.0,18491590714.0,51785113874.0,395381929.0,,28272843398.0,12148364889.0,131960618628.0,0.0,260000000000.0,23.8,15.4
