Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,23212792231,92091427996,100769817496,94815663703,,183181482952,53978484739,66200334527,300000000000,300000000000.0,36.0,36.1
1,2020/4/0/0,47050577965,109440766109,149822606294,153139877033,,183854121735,48770982378,147484372436,300000000000,300000000000.0,35.0,36.0
2,2020/3/0/0,8697875144,84733487603,98041876267,113894607788,,188173765231,48112492806,122991844405,300000000000,300000000000.0,36.7,35.2
3,2020/2/0/0,16684134831,57599112866,61450382093,61974610777,,185652919776,46620587671,71689749881,300000000000,300000000000.0,29.5,37.75
4,2020/1/0/0,20312269222,43785783509,52207388817,57637750270,,190440080853,62735945628,54365319932,300000000000,300000000000.0,27.0,29.35
5,2019/4/0/0,41725015990,81909494708,116658239479,144073963673,,198320240968,56094679961,162965744733,300000000000,300000000000.0,30.95,26.1
6,2019/3/0/0,7762201634,70719564649,85667288871,76157253999,,203899013701,52590194134,85542285707,300000000000,300000000000.0,38.4,30.7
7,2019/2/0/0,27030725718,51047783019,60657135899,77641943532,,194971054375,49274086976,71338940238,300000000000,300000000000.0,41.05,39.0
8,2019/1/0/0,3936496543,63681517790,70790200310,115796519523,,187679431524,48242144439,67643472550,300000000000,300000000000.0,24.8,36.6
9,2018/4/0/0,66060851595,95078610058,117110653684,180633687676,,191052082237,52445125854,150414553358,300000000000,300000000000.0,21.8,25.0
10,2018/3/0/0,7603515456,79342738618,93493146396,67025129337,,194428683387,58112136904,64650918091,300000000000,300000000000.0,24.7,21.8
11,2018/2/0/0,34982334205,51497470223,61660146465,106290372347,,191545714419,63964117070,127950627668,300000000000,300000000000.0,22.75,23.9
12,2018/1/0/0,11399793778,69083307410,80834289367,114553799889,,182400064279,65150168643,89567149006,300000000000,300000000000.0,26.1,22.8
13,2017/4/0/0,53070281825,86396163210,132549545769,114240495495,,199510796139,80858427112,113116852556,300000000000,300000000000.0,28.8,26.0
14,2017/3/0/0,28549746892,93637293728,128557943802,56984276563,,189503781320,76852881524,91502294693,300000000000,300000000000.0,27.9,29.2
15,2017/2/0/0,26136746002,49361137590,58420171836,73111793271,,188228811242,77351423869,134430600128,300000000000,300000000000.0,29.95,28.0
16,2017/1/0/0,34465312996,64056183989,85813335530,109287619909,,181411209616,61683613653,110332211261,300000000000,300000000000.0,29.25,28.3
17,2016/4/0/0,34045978789,123396094153,149939223544,136193509870,,179036094854,48950529319,154982813338,300000000000,300000000000.0,29.5,28.7
18,2016/3/0/0,29783738923,115664222436,148193019332,39888338807,,174391837892,62031545638,83253278189,300000000000,300000000000.0,26.5,29.95
19,2016/2/0/0,11776904181,64197044927,70795868141,39703421177,,178535742305,55531328356,73127127648,300000000000,300000000000.0,21.0,25.8
20,2016/1/0/0,8508682512,48625734188,52239489978,73120786717,,174512461986,70662958088,76711529886,300000000000,300000000000.0,23.0,21.1
21,2015/4/0/0,28159699578,90848795199,118683647286,92676464670,,178640220307,74164173240,97885348550,300000000000,300000000000.0,18.4,23.0
22,2015/3/0/0,10356749002,64441712241,92463110448,93284724564,,180278673290,86341620341,70245067735,300000000000,300000000000.0,19.7,18.5
23,2015/2/0/0,1417040405,63265259843,66524008369,90241332849,36875000000.0,160841934800,72267255984,63141335840,300000000000,300000000000.0,25.0,20.0
24,2015/1/0/0,16683656431,75500973410,85276492885,168574275372,36875000000.0,139403294807,71142053612,47027960676,300000000000,300000000000.0,27.3,24.7
25,2014/4/0/0,39301094705,107322921253,157957177930,180602038721,43775000000.0,190725271283,88425064181,92760253395,0,300000000000.0,26.3,27.7
26,2014/3/0/0,29970004232,74553361751,110288507323,159613030373,31895559788.0,189678368482,112873227732,88344230126,0,300000000000.0,31.7,28.3
27,2014/2/0/0,24758537430,74731189351,91258135814,237693838668,83510559788.0,175201581774,106017048398,144243111043,0,300000000000.0,33.6,32.2
28,2014/1/0/0,43414254570,122862468054,141134203952,741536518466,78390159528.0,147676142431,81173371802,447196089282,0,300000000000.0,34.0,33.9
29,2013/4/0/0,77727980204,167789702132,239831936136,590633394243,292280942328.0,144781320796,94831433222,529500783740,0,300000000000.0,43.5,34.7
30,2013/3/0/0,52673121464,132880949791,194663262136,491165936369,290759000000.0,141488025924,121076755036,434039431954,0,300000000000.0,42.0,43.5
31,2013/2/0/0,97998385521,174965660042,236809019798,487746225038,265930000000.0,135423334008,117199737445,394531258981,0,300000000000.0,40.5,42.0
32,2013/1/0/0,48018067586,136466764528,183862877752,684402850892,169366000000.0,180580233089,55813939319,369171185552,0,300000000000.0,49.9,37.8
33,2012/4/0/0,118571852999,209939941506,330818554219,558519260814,210350000000.0,104094082354,76115927666,183681230163,0,300000000000.0,45.1,49.5
34,2012/3/0/0,122637633933,120018255538,231369888825,475550843900,193770000000.0,51599826359,106730585506,105665312801,0,300000000000.0,39.5,43.2
