Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,57580454857,95575589040,177220056394,50758170207,,2186955338286,4017909480481,2034538668622,9384636070000.0,9384636070000.0,7.47,6.23
1,2020/4/0/0,-10138633365,91077301300,94097639877,87845217569,,2048259599686,4059902761700,1951921389381,9384636070000.0,9384636070000.0,5.99,7.03
2,2020/3/0/0,112620521365,143452271602,281902957394,77885806678,,1922535012859,4086700130237,1849570260628,9384636070000.0,9384636070000.0,4.76,5.98
3,2020/2/0/0,35714331493,104480400188,162041931709,84258790153,3500000000.0,1875427118077,4170293896681,2018686393023,9384636070000.0,9384636070000.0,4.02,4.83
4,2020/1/0/0,25409847479,42594891784,94316208043,27766773097,2900000000.0,1892421872101,4200333417148,1923807274497,9384636070000.0,9384636070000.0,2.58,3.84
5,2019/4/0/0,-97004920785,-276277128242,-365548835866,102094993398,,1888672416708,4186168660289,2869355424219,9384636070000.0,9384636070000.0,2.29,2.58
6,2019/3/0/0,67685405693,337011032298,452125034790,62064950253,,1720799507508,4503225750190,2203781238773,9384636070000.0,,3.2,2.23
7,2019/2/0/0,99129997079,123360341310,264906434372,117497916031,,1488711495388,4817097985490,2222397778782,9384636070000.0,9384636070000.0,3.39,3.19
8,2019/1/0/0,5761382019,50444767657,90306521915,6799472839,,1298951179251,4889739588429,2116616287232,9384636070000.0,9384636070000.0,2.95,3.09
9,2018/4/0/0,-20641175543,82978096620,89200650678,50430231699,,1421229518574,4319542535365,1602227537094,9384636070000.0,9384636070000.0,2.74,3.0
10,2018/3/0/0,84306440735,91873410828,234064451686,37160425175,,2576820212617,3541548686486,1764970503950,9384636070000.0,9384636070000.0,2.69,2.7
11,2018/2/0/0,52084747669,67487410115,129782355862,25093695688,,2285381215318,3757794398943,1780020687600,9384636070000.0,9384636070000.0,2.73,2.7
12,2018/1/0/0,-5548744600,27108785743,43275986351,70374477056,,2221036966379,3735199916397,1747304554434,9384636070000.0,9384636070000.0,2.33,2.88
13,2017/4/0/0,12722456539,80358268481,344282409037,112315324885,,2258077513571,3563738634271,1818533793496,9384636070000.0,9384636070000.0,2.87,2.31
14,2017/3/0/0,1923044413,68525604104,94554030495,58964348677,,2464662823408,3395387189417,1746682380543,9384636070000.0,9384636070000.0,3.28,3.25
15,2017/2/0/0,2252793924,95647017657,118998415517,22998623611,,2171584487235,3373715165724,1271613351178,9384636070000.0,9384636070000.0,4.19,3.37
16,2017/1/0/0,23729025710,82973609508,148579016953,9798465278,,2225391585787,3435935327054,1297102286015,9384636070000.0,9384636070000.0,3.32,4.11
17,2016/4/0/0,22875603311,21434701580,42623364111,26525543634,,1962067775785,3491770394548,1160738685334,9384636070000.0,9384636070000.0,3.89,3.24
18,2016/3/0/0,1278449268,21579637534,4587513179,12680846381,,1938844878083,3448415889423,1118045714394,9384636070000.0,9384636070000.0,4.94,3.9
19,2016/2/0/0,12406546078,28324054241,86406873964,31422700881,,2076161906757,3644197645609,822937220073,9384636070000.0,9384636070000.0,4.9,4.92
20,2016/1/0/0,17335186065,32987687263,93242740799,27752658446,,1897237339246,3606780074753,1882636468299,8384248490000.0,8384248490000.0,4.5,4.9
21,2015/4/0/0,-4511891481,10050156124,-7664327720,63194297869,9236436000.0,1816622085570,5291730769560,2115203946487,,8384248490000.0,5.1,4.5
22,2015/3/0/0,61999386429,47765382465,137159418768,25177051341,9378382000.0,1388696959510,4722373211509,1346539741964,,8384248490000.0,6.2,5.2
23,2015/2/0/0,66149961500,14732360364,128910908993,74024796229,,2366774828687,4410847061022,1491866207447,,8384248490000.0,6.2,6.4
24,2015/1/0/0,49525940586,336918342036,443777053454,64909191350,,2249590892529,4419516063923,1499853975378,,,6.2,6.1
25,2014/4/0/0,58415027506,26895520647,35087167477,48653317211,,2225545801817,4082604891441,2519261374137,0.0,7190479110000.0,7.4,6.4
26,2014/3/0/0,42328501524,87189799676,115498205924,45720503389,,2048201598052,3800511053426,2360466861105,0.0,7190479110000.0,8.5,7.4
27,2014/2/0/0,37477714538,1834283272,101516948309,56658559705,,2140318997373,3706631786263,1909972952212,0.0,7190479110000.0,7.8,8.7
28,2014/1/0/0,19719874451,24092084041,50582397771,31886879832,,2170423220030,3433323862198,1658725858917,0.0,7190479110000.0,8.0,7.7
29,2013/4/0/0,21898056172,40326980413,41201244248,60107282852,,2292744661927,3145859182697,2233934376369,0.0,6190479110000.0,7.6,8.1
30,2013/3/0/0,9418751372,-3230030359,-18757199424,22416169536,,2343374568068,3086594152559,1297861898140,0.0,6190479110000.0,6.3,7.6
31,2013/2/0/0,2360469574,21719356920,46966919815,36269137619,,1943792913795,3016499576222,1553039741282,0.0,5628328650000.0,5.9,6.2
32,2013/1/0/0,2079478968,-15419522646,-6764369422,16708935570,,2302471354531,2982915510496,1530510523305,0.0,5608332410000.0,6.8,5.8
33,2012/4/0/0,1252411024,158415991654,207382225883,30393384435,,1620863681957,3349687094452,1839121922140,0.0,4451518800000.0,9.1,6.2
34,2012/3/0/0,11416337531,-287974383366,-232952341472,5112925795,,1692232633731,3371041584808,2068142392555,0.0,4451518800000.0,3.8,8.7
35,2012/2/0/0,600319825,30509345301,35160454237,12879011662,,1640664479471,3130791781405,2100658886802,0.0,4451518800000.0,7.0,4.1
36,2012/1/0/0,4757684337,17294425762,34711851971,17372392757,,1281044574915,2857792796566,2069085615083,0.0,3425625650000.0,9.2,6.7
37,2011/4/0/0,49215696378,41630024315,67791197699,60138718058,,2005932080172,2433099025963,2217082690312,0.0,3425625650000.0,8.0,9.1
38,2011/3/0/0,0,36971311167,81895604272,48366600390,,1818237793169,2352796120507,1970976272520,0.0,3425625650000.0,8.7,7.4
39,2011/2/0/0,55475801425,95677699057,245439560031,50663017278,,1893333687421,2354849016889,1817730904093,0.0,3412755650000.0,8.7,9.5
40,2011/1/0/0,32013799525,33263099902,100456870245,34489354400,,2168843207538,2023410884371,1764677398530,0.0,3412755650000.0,12.8,9.6
41,2010/4/0/0,412139169087,688410131952,960388833487,59956515594,,1783424377814,1931134846298,1582761238788,0.0,3412755650000.0,16.7,12.8
42,2010/3/0/0,91927013000,213229037000,337338364000,42824761000,,1300635555000,1917165480000,873307056000,0.0,3412755650000.0,15.5,16.7
43,2010/2/0/0,0,765135075544,800789118757,74344187610,,1213372054672,1882867291612,995186569849,0.0,3412755650000.0,21.2,15.7
44,2010/1/0/0,91696830000,280054430000,381722614000,55159324000,,1569576592000,1779046818000,993014032000,0.0,2059477920000.0,37.3,21.6
45,2009/4/0/0,274149225000,174758478000,281693275000,104899405000,,2175471163000,1779947231000,1666784098000,0.0,2038432280000.0,32.3,38.2
46,2009/3/0/0,107572729000,182327365000,345865188000,91989463000,,815465622000,1489099731000,1366023288000,0.0,2038432280000.0,41.6,33.1
47,2009/2/0/0,94191486000,443900416000,567189910000,76497636000,,737641291000,1771857839000,1706489444000,0.0,1359069470000.0,35.7,41.8
48,2009/1/0/0,37794308000,84973564000,164028779000,53493967000,7102412000.0,640044713000,1529733574000,1286433294000,0.0,1359069470000.0,37.8,35.9
49,2008/4/0/0,77250284000,333887973000,421609003000,116307644000,7509872000.0,609296443000,1505455663000,1319099146000,0.0,1322447640000.0,22.7,34.9
50,2008/3/0/0,77323540000,166493463000,258804668000,87249184000,253068200000.0,850322703000,1587439213000,1148479803000,0.0,1149997300000.0,36.0,24.4
51,2008/2/0/0,61305078748,59192353110,165584472652,41903464000,283696200000.0,1008203887000,1645828755000,1263220322000,0.0,1149997300000.0,79.5,31.8
52,2008/1/0/0,101210478252,115064491890,255476447348,17547520661,277648167500.0,987402725919,21404394387,1247045867619,0.0,1114999730000.0,74.0,86.5
