Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,1837994899,42234296222,49167330201,12522085886,220000000000.0,13945897564,18997809228,325550488859,302066220000.0,302066220000.0,70.0,60.0
1,2020/4/0/0,5509635812,76441743495,78618590844,29691705345,220000000000.0,31880145642,22713663428,362627985809,,302066220000.0,63.1,70.0
2,2020/3/0/0,1130979904,40972325955,44113539060,23363459168,220000000000.0,13393806010,14263861440,321333096026,302066220000.0,302066220000.0,46.85,59.0
3,2020/2/0/0,1504264952,22165301768,22877321988,242193497146,,13147889444,10140144954,321718323667,302066220000.0,302066220000.0,47.0,44.0
4,2020/1/0/0,825250999,39418629223,42904545400,239259649949,,8587404209,24218013277,324990999245,302066220000.0,302066220000.0,32.2,47.0
5,2019/4/0/0,5356647043,49630731174,47297196912,248075930592,,6709844212,42235093473,342212626331,302066220000.0,302066220000.0,43.8,35.3
6,2019/3/0/0,611447097,54297786179,59445774938,231659570121,13000000000.0,4387144141,13952019383,310759489498,302066220000.0,302066220000.0,43.85,43.8
7,2019/2/0/0,1147753950,19046624676,20986826340,7183736522,13000000000.0,3287356631,8509486772,90190829140,302066220000.0,302066220000.0,43.8,43.85
8,2019/1/0/0,613172258,30948989134,33764207262,32722968505,,4017705047,17166691959,102116436424,302066220000.0,302066220000.0,38.0,39.75
9,2018/4/0/0,4838240925,78699965410,88197560786,32205422170,,9214828302,24355049572,109283080413,302066220000.0,302066220000.0,33.45,38.0
10,2018/3/0/0,971599014,43429079817,51606279702,18955109371,,5557951317,32120736994,98570005302,302066220000.0,302066220000.0,35.3,33.45
11,2018/2/0/0,1126722693,20194440153,20827460062,6377798255,,2924927853,14054521896,63268153408,302066220000.0,302066220000.0,34.2,34.5
12,2018/1/0/0,1028440433,13985862382,17629195090,5594401495,,3333471241,14270806147,52614480188,302066220000.0,302066220000.0,34.0,34.0
13,2017/4/0/0,3482053208,55737541373,65142966992,19382885357,,8395114646,11632922652,64576838626,302066220000.0,302066220000.0,30.0,32.45
14,2017/3/0/0,2115595259,61159407523,69644310679,5481058004,,852490837,10190839785,41081689168,302066220000.0,302066220000.0,36.9,31.4
15,2017/2/0/0,1262112344,13823543288,17324346064,4013862004,,1909336476,17581018386,45317958731,302066220000.0,302066220000.0,33.5,36.0
16,2017/1/0/0,1700935459,11907069573,17552716739,3271678117,,1878443868,12615569615,34029797942,302066220000.0,302066220000.0,39.0,34.35
17,2016/4/0/0,1742516294,37202993847,39119667100,10290028522,,848077537,5967999898,31539528132,302066220000.0,302066220000.0,36.2,37.45
18,2016/3/0/0,2959813035,24381303671,31421836300,6764634383,,1850477116,9713320519,32021744314,302066220000.0,302066220000.0,38.9,34.5
19,2016/2/0/0,1688848988,551032810,1112941450,4283521712,,2711047291,1939384003,19428471301,241653660000.0,241653660000.0,28.8,38.7
20,2016/1/0/0,2929347493,12149626603,13775582300,5889060021,,2039317115,1550229161,13349287273,241653660000.0,241653660000.0,36.8,30.8
21,2015/4/0/0,1619086503,30331585940,36275211900,17271696568,,2967780100,5104924377,31310490685,241653660000.0,241653660000.0,38.5,36.9
22,2015/3/0/0,1666853259,21970217427,23740036300,2184668560,,2213023723,11418748491,35355945222,241653660000.0,241653660000.0,38.8,37.9
23,2015/2/0/0,5540018740,6745804719,7556913554,3648574530,,2077742328,6002421587,30392913891,172609760000.0,172609760000.0,46.0,39.5
24,2015/1/0/0,21678106896,25498261546,26900275381,7178222465,,3483216727,4162655460,26977790026,,,46.5,46.0
25,2014/4/0/0,19612608812,37482049255,39522758496,9958584864,,1787569179,6029882498,49329587737,0.0,172609760000.0,45.8,46.5
26,2014/3/0/0,6192960926,31109274116,33105556436,31802517331,,1707797871,23568470735,41847048083,0.0,172609760000.0,39.1,45.8
27,2014/2/0/0,10636515153,41175002891,42880088444,22337556028,,9298777847,9764130330,30036646766,0.0,172609760000.0,39.8,39.1
28,2014/1/0/0,19720699397,44567956668,45885353118,62710970675,,15445844491,12720411558,48315547520,0.0,172609760000.0,43.5,39.9
29,2013/4/0/0,16847835029,85198028859,85814673855,69643691868,,13762154434,33490028141,62455620094,0.0,172609760000.0,45.3,43.5
30,2013/3/0/0,22896319859,122600723077,129001103648,48416601622,,21969361774,36295582753,58736409456,0.0,172609760000.0,49.0,45.3
31,2013/2/0/0,24077317275,101556323155,106682669282,43911397274,,15181566913,54728725745,73156838937,0.0,172609760000.0,47.3,49.0
32,2013/1/0/0,1227540510,81225993571,84574432344,70196983703,,10149548774,20817290444,66842580411,0.0,172609760000.0,48.5,46.5
