Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,867698000000,20008967000000,23294421000000,23042288000000,5969254000000,59565070000000,62787770000000,162523560000000,33824306000000.0,34447691000000.0,132.5,107.5
1,2020/4/0/0,1550974000000,30241372000000,35821395000000,28175943000000,11763511000000,55764939000000,57224825000000,174675122000000,33824306000000.0,34447691000000.0,101.0,133.6
2,2020/3/0/0,1435539000000,29612674000000,35913718000000,30288635000000,4987739000000,58665039000000,72027916000000,183306409000000,33824306000000.0,34447691000000.0,105.1,99.0
3,2020/2/0/0,848862000000,19554172000000,23207431000000,27186375000000,653381000000,63169056000000,84090530000000,197002655000000,33824306000000.0,34447691000000.0,87.5,106.5
4,2020/1/0/0,505330000000,13382536000000,15368486000000,10999921000000,9483443000000,60437375000000,84452449000000,189055700000000,33824306000000.0,34447691000000.0,95.0,87.6
5,2019/4/0/0,3589530000000,29315897000000,38175708000000,18488606000000,10419573000000,68076284000000,83273298000000,183615768000000,33685755000000.0,34309140000000.0,114.4,91.8
6,2019/3/0/0,711629376172,20290596055885,31570918174253,16526657094574,879925574841,64302652242636,77341470740345,151188430465008,33459353890000.0,34299353890000.0,121.9,114.8
7,2019/2/0/0,2342706128858,26695201938939,39457371130496,23549297107100,1050958199431,74388411978481,48679276260924,125613840002680,33459353890000.0,34299353890000.0,119.8,122.5
8,2019/1/0/0,1009751709706,17043520693937,21822679632050,7441890315078,1845851929698,78463042610957,55827435337602,123932777511927,31916212300000.0,32756212300000.0,112.2,124.4
9,2018/4/0/0,2765836813090,30278765203217,38427135284543,13558510960848,1951597849480,48316265888486,53205960623623,110666924217531,31916212300000.0,32756212300000.0,104.0,113.6
10,2018/3/0/0,1526511136013,16883408480611,23456307652239,15942086048860,1446121558696,55351270040756,45116873727956,109882411951061,31916212310000.0,32756212310000.0,95.8,98.8
11,2018/2/0/0,615138918783,24506161925504,32741049351461,13440688376144,1390085821165,32510542794888,43454219999758,104039417805253,26377079540000.0,26377079540000.0,111.5,95.5
12,2018/1/0/0,1008624512459,21808593698493,29123302145380,7694183902323,1101669692918,27699269966673,48244556830928,123775859906255,26377079540000.0,26377079540000.0,124.6,106.5
13,2017/4/0/0,2675978881797,24023547047129,33188785856878,8610503937845,203015859912,28978152968896,48615074256804,124896668273191,26377079540000.0,26377079540000.0,81.1,125.0
14,2017/3/0/0,902853557099,14966589454045,21972279444532,6947208189094,300507409070,27652475974651,52179217204328,114442105965023,26377079540000.0,26377079540000.0,60.5,86.6
15,2017/2/0/0,1016760673793,13422144429746,19538347132712,9703829613319,31121092758,21144239832190,53605107187415,110116708335961,26377079540000.0,26377079540000.0,44.5,58.6
16,2017/1/0/0,593004182390,10218418653604,15791343082742,13699824350754,196569832758,17638753957935,50759812010281,102353099612649,26377079540000.0,26377079540000.0,40.4,44.4
17,2016/4/0/0,410495702527,16546283840284,23886369260283,9971285683831,494156904807,20887069777209,32045142734831,97311503594905,26377079540000.0,26377079540000.0,42.4,40.5
18,2016/3/0/0,226165043207,7246340395066,10650440030510,9653393353822,2984771571891,23107620255656,37731669124664,83779893220821,26377079540000.0,26377079540000.0,42.75,42.5
19,2016/2/0/0,1636030563478,7039354568207,9459758230742,4585330387344,5414956206973,19718132016201,30995328622759,73621819507405,21532347920000.0,21532347920000.0,44.7,42.75
20,2016/1/0/0,1037632541424,10855833629589,15158892464791,5229600576496,9937568902250,16890095440903,24645088188777,67469778482598,19398548510000.0,19398548510000.0,52.5,51.5
21,2015/4/0/0,420833762391,9807071905577,14366927063737,7636578798711,10430239506903,13582321848787,26966061377808,65390435906565,18681880870000.0,18681880870000.0,45.5,51.0
22,2015/3/0/0,305444685287,4527987359168,7251094113320,9895961264635,6268383881368,11091890342245,22485171401773,54497874353235,18460745440000.0,18460745440000.0,45.1,47.0
23,2015/2/0/0,692663094499,8050501524538,12425608757152,8828151979168,7154438377626,8316655685168,20907211559470,39736531002684,14587886850000.0,14587886850000.0,43.0,45.0
24,2015/1/0/0,357395727761,4150919802623,6394135385029,5399732443220,6137593854939,6727152301154,16027037034619,29085410242695,,14545550980000.0,48.1,43.1
25,2014/4/0/0,344107023230,3894487469404,6213178736494,7607513719673,6320171238968,2935913960384,11880287767169,19724033191154,0.0,14545550980000.0,46.9,48.1
26,2014/3/0/0,1228607914792,4828614869306,7657957946951,5209108954978,7235314686306,4548163562289,13607211035291,18675297482344,0.0,14299574100000.0,48.1,47.7
27,2014/2/0/0,1148690384671,4796431234808,7691711222192,6721056604833,6343541682038,4360459143521,15113687560623,25334333095147,0.0,9296385120000.0,77.5,49.2
28,2014/1/0/0,1068281132502,3765022891126,6174804085756,8134099718214,6295009323855,3085495237156,16831365238900,23647758404558,0.0,9296385120000.0,63.5,75.5
29,2013/4/0/0,1073706895444,4628552557652,6776779409578,7534048703295,5627408695820,6743895307005,15910267049224,21356173997596,0.0,9296036790000.0,75.5,64.0
30,2013/3/0/0,2011633199069,5132759554878,8469585951685,6269792833617,2327110874394,3509092573842,16660865204224,27006902612538,0.0,9288068790000.0,66.5,75.5
31,2013/2/0/0,3774696146035,1187102425437,2147211758915,2386537155551,3932751365965,3294891548516,19994105947377,25829828348309,0.0,9286327130000.0,64.5,67.0
32,2013/1/0/0,264661233908,458972218019,983722851436,4175172391881,1616386811709,3634656217361,19870376075499,29600327459084,0.0,9281450480000.0,64.0,63.5
33,2012/4/0/0,373118226514,1773717080406,2836362951838,1616855174935,3864844010637,3809236408687,17375883462849,25637625301402,0.0,7004620550000.0,67.5,63.5
34,2012/3/0/0,120716683471,780536960933,1282353192178,3397986543943,4463205166525,3016764573774,14649853288589,24188606014707,0.0,7004620550000.0,78.0,67.0
