Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,-26661108000,38240518650,27305508675,17224682750.0,,11024486660.0,23564267210.0,114033848500.0,703687540000.0,703687540000.0,19.85,17.5
1,2020/4/0/0,-10312450400,36653387120,41712094340,32220856980.0,,11743659720.0,14525131530.0,118234722060.0,703687540000.0,703687540000.0,19.35,20.7
2,2020/3/0/0,-17072219780,38538125240,34498690480,29038432500.0,,20552601300.0,20826544200.0,114579441900.0,703687540000.0,703687540000.0,4.98,13.9
3,2020/2/0/0,-21305646550,25631658425,13799667500,41076985050.0,,25311620370.0,7537465160.0,126432337230.0,703687540000.0,703687540000.0,5.48,5.35
4,2020/1/0/0,-32983430700,50986691025,35669411475,41963729080.0,,20090130320.0,21580253200.0,116197896440.0,703687540000.0,703687540000.0,4.23,4.99
5,2019/4/0/0,-2666532060,57256687320,72812785485,35478264010.0,,28367016580.0,16914879190.0,93709432300.0,703687540000.0,703687540000.0,5.85,4.88
6,2019/3/0/0,8029196385,59893087475,84445391210,37279000600.0,,32030664100.0,21266816950.0,106495162450.0,703687540000.0,703687540000.0,6.35,5.18
7,2019/2/0/0,-34401665259,60267438759,42888692970,43109735100.0,,17419809420.0,17373801140.0,118045663000.0,703687540000.0,703687540000.0,5.37,6.36
8,2019/1/0/0,-43265443221,60068227219,35301188923,62210369950.0,,53596625350.0,22788281250.0,143643296100.0,703687540000.0,703687540000.0,5.04,5.04
9,2018/4/0/0,32335527224,58392659325,100312085874,116729083620.0,,54495870985.0,19209738405.0,166845680850.0,703687540000.0,703687540000.0,6.83,5.4
10,2018/3/0/0,-15245379610,54956955735,57112912290,59514439320.0,,72156780990.0,24109463070.0,158235109830.0,703687540000.0,703687540000.0,5.49,6.83
11,2018/2/0/0,-1385394870,51347025948,63207982074,79679396380.0,,83384224835.0,16072718490.0,141334105825.0,703687540000.0,703687540000.0,7.01,6.78
12,2018/1/0/0,1641677664,51511526616,67541996720,87270742985.0,,70891826315.0,15233814405.0,140434849145.0,703687540000.0,703687540000.0,7.6,7.1
13,2017/4/0/0,-26286977630,54641377300,41913535250,92809409900.0,,46810564775.0,8814951600.0,128907352325.0,703687540000.0,703687540000.0,7.78,7.31
14,2017/3/0/0,-69382684570,64316756340,11687460170,156963656740.0,,84719037090.0,15182310110.0,162570900300.0,703687540000.0,703687540000.0,6.72,7.5
15,2017/2/0/0,-9880564710,64120011350,75828391700,47730064200.0,,261546744100.0,11005572900.0,182847296900.0,703687540000.0,703687540000.0,7.99,7.2
16,2017/1/0/0,-21930384180,63695980630,64946403840,55334103440.0,,251954825430.0,20310321955.0,182059634680.0,703687540000.0,703687540000.0,8.01,8.0
17,2016/4/0/0,6015191752,64962267785,100540895829,73052924390.0,,247039209330.0,11506744280.0,180221624000.0,703687540000.0,703687540000.0,10.2,8.01
18,2016/3/0/0,-3233847281,62216311962,81761082219,82021078100.0,,230755326240.0,19753534540.0,172606285130.0,703687540000.0,703687540000.0,8.8,10.2
19,2016/2/0/0,17695797156,56727376341,91123748034,60986121075.0,,241561972575.0,14089984425.0,174441294225.0,703687540000.0,703687540000.0,9.0,8.93
20,2016/1/0/0,-38906424738,50428323294,35136747759,22922471960.0,,256959924330.0,20901361880.0,177681983815.0,703687540000.0,703687540000.0,8.5,8.5
21,2015/4/0/0,-20182873059,50335833579,35338630711,39164599320.0,,268084890480.0,13079759880.0,162185055120.0,703687540000.0,703687540000.0,10.2,8.8
22,2015/3/0/0,126633388934,54208153760,76305257690,69516716850.0,,285000482550.0,22907059550.0,201499458650.0,703687540000.0,703687540000.0,12.5,10.3
23,2015/2/0/0,30780751337,50388185015,102126812872,101867325120.0,,104975287560.0,12533845500.0,179492551920.0,703687540000.0,703687540000.0,10.0,11.9
24,2015/1/0/0,-23037784485,49912422590,52793322445,16328144880.0,,26942245770.0,22638664080.0,181667910930.0,,,9.1,10.8
25,2014/4/0/0,-37273706202,49947688812,63548082006,25074911628.0,,14629506942.0,23340366942.0,227075930748.0,0.0,898915498020.0,11.5,9.2
26,2014/3/0/0,-36939081702,48423479526,65434046934,25679955216.0,,18498297312.0,23681089044.0,220668519576.0,0.0,898915498020.0,15.4,13.5
27,2014/2/0/0,-44799626364,46194669000,46219394346,5178096366.0,,41210505018.0,24194923554.0,217304300460.0,0.0,898915498020.0,8.4,14.4
28,2014/1/0/0,-34000002972,43014013116,57300402156,7496220672.0,,51875259828.0,24741112752.0,202412472984.0,0.0,703687540000.0,7.5,8.0
29,2013/4/0/0,198369480,27972768252,53601705384,4314041844.0,,86958532656.0,20272687704.0,211331779056.0,0.0,703687540000.0,6.4,7.8
30,2013/3/0/0,-3647684472,27628892760,40881236184,2517988164.0,,77991180360.0,17691486360.0,185126518632.0,0.0,703687540000.0,5.7,6.4
31,2013/2/0/0,-6804722240,27882768176,32259056432,11058877632.0,,78022965756.0,15604504800.0,208196447400.0,0.0,703687540000.0,5.9,5.8
32,2013/1/0/0,4027801952,27473381680,50033354848,,,,,,0.0,,5.6,5.3
33,2012/4/0/0,-3367637664,26322488884,41476191876,4054440964.0,,72990351352.0,16492568488.0,201229888624.0,0.0,703687540000.0,6.3,5.7
34,2012/3/0/0,4560894612,28397540868,52740494976,29216289548.0,,93707254800.0,17141152408.0,203129298084.0,0.0,703687540000.0,6.4,6.3
35,2012/2/0/0,7280614852,26487988172,58752247240,15538458636.0,,100390397644.0,17669392144.0,198907358344.0,0.0,703687540000.0,6.6,6.0
36,2012/1/0/0,205176628,23309697856,41427058624,6354518660.0,,126296618120.0,18406869968.0,214392538956.0,0.0,683199650000.0,8.1,6.6
37,2011/4/0/0,-5466537708,23197705700,33906838460,31875025404.0,,96772969776.0,18669094488.0,210240102252.0,0.0,683199650000.0,4.9,7.6
38,2011/3/0/0,11327742432,22597520184,54550127160,4922562780.0,,133188003108.0,19176490152.0,192836505492.0,0.0,683199650000.0,7.8,4.7
39,2011/2/0/0,16383145272,22091939584,49082489170,25674935624.0,,130442354250.0,36158755646.0,209191733114.0,0.0,683199650000.0,9.6,8.3
40,2011/1/0/0,1338759495,18163300881,34793751642,5940353196.0,,195571427778.0,23985398541.0,244349973108.0,0.0,650673890000.0,12.7,9.0
41,2010/4/0/0,24382958236,18779767788,57055235876,27063010020.0,,121266729888.0,21322411116.0,186190881176.0,0.0,650673890000.0,17.8,12.8
42,2010/3/0/0,17483171904,18212091768,46927562476,40529209096.0,,231741841136.0,25468424456.0,240113136100.0,0.0,650673890000.0,14.3,17.8
43,2010/2/0/0,3808826336,17834636368,28443009728,23138628336.0,,226676348432.0,22821804096.0,233404501056.0,0.0,565814070000.0,19.3,14.0
44,2010/1/0/0,-10171643616,16695163200,20959726880,27526361264.0,,232905945616.0,23559577136.0,192538976992.0,0.0,565814070000.0,32.0,19.5
45,2009/4/0/0,17576564467,19669956229,52703373954,48459107466.0,,215891390869.0,22295173054.0,165314527763.0,0.0,565814070000.0,31.2,33.3
46,2009/3/0/0,8373708512,15718628965,45921031988,4238880698.0,,283913884033.0,21598942209.0,206033919442.0,0.0,565814070000.0,34.5,31.2
47,2009/2/0/0,20951263332,14788847832,55560745020,5055215070.0,,242780471541.0,20155998102.0,158563358595.0,0.0,565814070000.0,35.5,34.5
48,2009/1/0/0,-7837376442,13591614904,19582955056,5915759220.0,,265152812022.0,22780394686.0,153627925024.0,0.0,514381130000.0,19.4,35.2
49,2008/4/0/0,17717265108,16079595780,50139939708,3363924642.0,,265978913655.0,23963714580.0,156124973928.0,0.0,514381130000.0,16.6,18.7
50,2008/3/0/0,-23073918660,10726288453,11090636956,4228005143.0,,260536713484.0,26602263683.0,139871984705.0,0.0,514381130000.0,16.1,15.9
51,2008/2/0/0,421993471,15508110957,40116645730,6329908844.0,,257386630469.0,24679545468.0,138947390989.0,0.0,410319760000.0,17.2,14.0
52,2008/1/0/0,15495163721,10733162723,44728391727,18202333237.0,,278143907076.0,19888726208.0,135773593545.0,0.0,410319760000.0,33.9,16.6
