Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,-68756739000.0,213412666000.0,265837454000.0,272554623000.0,,3690557074000.0,249700161000.0,4807977344000.0,9274679470000.0,9274679470000.0,5.36,5.04
1,2020/4/0/0,-1525641051000.0,1082187580000.0,913712893000.0,97275396000.0,,7672848395000.0,2286994426000.0,15096673491000.0,9274679470000.0,9274679470000.0,4.33,5.28
2,2020/3/0/0,-568024476000.0,756717986000.0,700555086000.0,280416936000.0,,6186193971000.0,2559771789000.0,11298895478000.0,9274679470000.0,9274679470000.0,4.57,4.5
3,2020/2/0/0,-64619759000.0,511582773000.0,636164682000.0,82102333000.0,,5312748727000.0,2335517616000.0,9227114132000.0,9274679470000.0,9274679470000.0,4.11,4.65
4,2020/1/0/0,-78214962000.0,550944912000.0,833614000000.0,61138981000.0,,4060812391000.0,2325508945000.0,8606539076000.0,9274679470000.0,9274679470000.0,3.54,3.87
5,2019/4/0/0,-343222564000.0,621689656000.0,602629589000.0,254431619000.0,,4613432334000.0,2207476645000.0,8133486690000.0,9274679470000.0,9274679470000.0,3.53,3.4
6,2019/3/0/0,-559833913000.0,553603316000.0,557038549000.0,193002013000.0,,6105582076000.0,1988966748000.0,11001222649000.0,9274679470000.0,9274679470000.0,4.15,3.39
7,2019/2/0/0,-712908269000.0,357820095000.0,513168268000.0,177737633000.0,,3592043288000.0,1855563463000.0,18517106363000.0,9274679470000.0,9274679470000.0,5.02,4.23
8,2019/1/0/0,21501136000.0,324847356000.0,410223705000.0,261427547000.0,,4427985064000.0,1756151244000.0,14490318148000.0,9274679470000.0,9274679470000.0,5.17,4.95
9,2018/4/0/0,-378210770000.0,818856495000.0,1042773432000.0,337744709000.0,,4793755054000.0,1495654668000.0,13893277055000.0,9274679470000.0,9274679470000.0,4.96,5.37
10,2018/3/0/0,377641771000.0,658396633000.0,1520609191000.0,847689600000.0,,5074038979000.0,1472692539000.0,12611823044000.0,9274679470000.0,9274679470000.0,5.22,5.0
11,2018/2/0/0,83357329000.0,921176001000.0,1894263688000.0,230331519000.0,,6297747892000.0,1405964154000.0,13673221225000.0,9274679470000.0,9274679470000.0,7.23,5.08
12,2018/1/0/0,56643295000.0,547708547000.0,1026781683000.0,107320055000.0,,5416605321000.0,1443124839000.0,11843035829000.0,9274679470000.0,9274679470000.0,5.2,7.1
13,2017/4/0/0,3363918000.0,571673300000.0,1160143015000.0,141082424000.0,,7282383158000.0,1244935201000.0,12031029128000.0,9274679470000.0,9274679470000.0,6.97,4.93
14,2017/3/0/0,158019096000.0,1105132789000.0,1521711674000.0,219902564000.0,,6463055813000.0,1181278161000.0,11443382451000.0,9274679470000.0,9274679470000.0,7.29,8.05
15,2017/2/0/0,1120534936000.0,973619525000.0,1650068083000.0,1619141773000.0,,7769625323000.0,1131639935000.0,11011540209000.0,9274679470000.0,9274679470000.0,9.15,8.08
16,2017/1/0/0,16380515000.0,605090667000.0,824014210000.0,209295185000.0,,7803069877000.0,1359439105000.0,11831263835000.0,7899679470000.0,7899679470000.0,8.5,9.45
17,2016/4/0/0,-146417631000.0,1307209806000.0,1543110179000.0,794085316000.0,,7773164852000.0,1983395937000.0,13883317520000.0,7899679470000.0,7899679470000.0,5.92,9.0
18,2016/3/0/0,-77018733000.0,1068082550000.0,1253720071000.0,889476060000.0,,10229544391000.0,1930643007000.0,19809551666000.0,7899679470000.0,7899679470000.0,5.13,5.99
19,2016/2/0/0,-1243908365000.0,1713378054000.0,2028052498000.0,1424306658000.0,,7867090211000.0,2586625680000.0,15581899307000.0,7899679470000.0,7899679470000.0,5.3,5.1
20,2016/1/0/0,90914476000.0,1676693985000.0,1972195382000.0,1719734428000.0,119118900000.0,8397704073000.0,3598468484000.0,14563488130000.0,7899679470000.0,7899679470000.0,7.5,6.3
21,2015/4/0/0,-588921764000.0,925578733000.0,1049144041000.0,968617597000.0,,8400594474000.0,3649526873000.0,12792219943000.0,7899679470000.0,7899679470000.0,7.8,7.5
22,2015/3/0/0,429487917000.0,1531246477000.0,2168087987000.0,2079011827000.0,,7432404754000.0,3448073565000.0,13076044258000.0,7899679470000.0,7899679470000.0,14.5,8.2
23,2015/2/0/0,526609996000.0,1205180051000.0,1985662480000.0,1467152785000.0,,7872849109000.0,2836325988000.0,12633935704000.0,7899679470000.0,7899679470000.0,17.0,14.0
24,2015/1/0/0,372510508000.0,615809246000.0,1049259516000.0,932698338000.0,,7665335301000.0,2315756226000.0,11896167049000.0,,7899679470000.0,18.8,16.8
25,2014/4/0/0,67418901000.0,462919088000.0,655483299000.0,978411382000.0,81783240000.0,6672965810000.0,2084921344000.0,9256557398000.0,0.0,7899679470000.0,21.4,19.1
26,2014/3/0/0,971956788000.0,465506569000.0,777347951000.0,2277728564000.0,81783240000.0,6760472174000.0,1903150230000.0,6187731351000.0,0.0,7899679470000.0,25.5,21.2
