Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,28539839632.0,216445874816.0,262550788529.0,358339023164.0,,120951324805.0,84804623387.0,326147084471.0,798666660000.0,798666660000.0,8.74,9.06
1,2020/4/0/0,,,,,,,,,798666660000.0,798666660000.0,8.52,8.74
2,2020/3/0/0,15567101592.0,202130438808.0,244397575052.0,282609388850.0,,45873496253.0,90893561838.0,331546201240.0,798666660000.0,798666660000.0,6.92,8.28
3,2020/2/0/0,10381258798.0,229229605314.0,262534336693.0,282011854619.0,,75830569672.0,100067136871.0,389731845702.0,798666660000.0,798666660000.0,6.62,6.99
4,2020/1/0/0,8453349143.0,316145309596.0,358145966783.0,183029450488.0,,120562426834.0,109855550882.0,288911093848.0,798666660000.0,798666660000.0,7.0,6.45
5,2019/4/0/0,31587669142.0,306148724963.0,368786599868.0,264828661234.0,,70151497237.0,113837918432.0,393128903996.0,798666660000.0,798666660000.0,7.5,6.93
6,2019/3/0/0,20646899869.0,333522842235.0,388203200430.0,223120026692.0,,97526199052.0,92061585163.0,364793400034.0,798666660000.0,798666660000.0,7.67,7.55
7,2019/2/0/0,24515544540.0,332630937813.0,392919981831.0,128326369946.0,,119348960531.0,91854674303.0,335345373860.0,798666660000.0,798666660000.0,7.6,7.55
8,2019/1/0/0,22673796694.0,313629005703.0,366676425662.0,216696917826.0,,146610643993.0,80486126940.0,295668425053.0,798666660000.0,798666660000.0,8.6,7.7
9,2018/4/0/0,26592942184.0,381014471211.0,439147212647.0,217986432281.0,,98251525202.0,76467122174.0,306810144975.0,798666660000.0,798666660000.0,8.09,8.5
10,2018/3/0/0,17782353375.0,317508307215.0,376447849453.0,208681904004.0,,80158938787.0,82011647325.0,341796397004.0,798666660000.0,798666660000.0,7.9,8.05
11,2018/2/0/0,27349096007.0,346848221740.0,411639564254.0,194569261644.0,,112416894520.0,74308805987.0,436905329919.0,798666660000.0,798666660000.0,7.48,7.9
12,2018/1/0/0,25004603873.0,310209142015.0,371695952811.0,133675621411.0,,73910876773.0,71087083366.0,323023853882.0,798666660000.0,798666660000.0,9.0,7.5
13,2017/4/0/0,19672173914.0,264829635322.0,317524261380.0,69908335537.0,,69017909595.0,73226015111.0,350690898623.0,798666660000.0,798666660000.0,8.0,9.23
14,2017/3/0/0,29019786898.0,250165050584.0,314462862663.0,51557179867.0,,111712887023.0,71478594132.0,460519469347.0,,798666660000.0,7.2,8.76
15,2017/2/0/0,24033083373.0,242915916706.0,290259053544.0,37580343375.0,,118562348282.0,64593985193.0,467279694722.0,798666660000.0,798666660000.0,7.26,7.21
16,2017/1/0/0,21211601235.0,285127203932.0,337935905376.0,31788038835.0,,117413054279.0,65283689998.0,407690958414.0,798666660000.0,798666660000.0,7.83,7.3
17,2016/4/0/0,13670750469.0,214819251266.0,276569832995.0,48634560641.0,,52154502305.0,68567108636.0,435461487364.0,798666660000.0,798666660000.0,8.05,7.89
18,2016/3/0/0,21846750003.0,243533757827.0,297004144387.0,50081482026.0,,46004372590.0,54960903273.0,468763682357.0,798666660000.0,798666660000.0,8.89,8.04
19,2016/2/0/0,19842729579.0,252280971362.0,303131555170.0,91643522018.0,,122562509098.0,51810146795.0,451168457499.0,798666660000.0,798666660000.0,9.3,9.01
20,2016/1/0/0,31119856701.0,241192289772.0,295890440001.0,100861868431.0,,111363607904.0,49549115189.0,468226328574.0,798666660000.0,798666660000.0,8.1,10.5
21,2015/4/0/0,25273924362.0,276297987409.0,334540941875.0,71142610690.0,,101382902942.0,51438391034.0,428647735515.0,798666660000.0,798666660000.0,6.7,7.9
22,2015/3/0/0,3337943690.0,294285684575.0,350576893772.0,73787276381.0,,105076243180.0,52276336630.0,439432061340.0,,798666660000.0,7.3,6.9
23,2015/2/0/0,15283245966.0,309372949707.0,351753748375.0,22715715587.0,,158920042918.0,50491742501.0,479789988030.0,,,7.3,7.1
24,2015/1/0/0,12100571923.0,257864771988.0,294880224319.0,80803533575.0,,136255556087.0,48542318535.0,422741202011.0,798666660000.0,798666660000.0,7.0,7.3
