Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,9984538766.0,13450730815.0,31349028715.0,80213283425.0,87576000000.0,38465790571.0,73508893.0,32044359300.0,201213950000.0,201213950000.0,22.55,20.75
1,2020/4/0/0,4901075230.0,22606424193.0,39283635536.0,78185053231.0,82576000000.0,41291704016.0,41541126.0,36374466603.0,201213950000.0,201213950000.0,20.4,22.3
2,2020/3/0/0,13360686184.0,13692585997.0,36454631723.0,68789291297.0,82576000000.0,47477215025.0,98600000.0,35947788449.0,201213950000.0,201213950000.0,19.75,20.5
3,2020/2/0/0,11898980444.0,12358603017.0,33511471669.0,67375092861.0,70124686633.0,47342488030.0,52200000.0,35738120278.0,201213950000.0,201213950000.0,18.0,19.15
4,2020/1/0/0,13349144084.0,10173806899.0,32728015467.0,40939737614.0,107643193734.0,59903896225.0,133207397.0,44945456409.0,201213950000.0,201213950000.0,17.9,18.2
5,2019/4/0/0,16720405533.0,14112947826.0,40648252625.0,206944850137.0,,52584779163.0,98572698.0,95949075600.0,201213950000.0,201213950000.0,19.0,17.0
6,2019/3/0/0,18416548248.0,10713281316.0,39177029459.0,24304107791.0,,60708767430.0,222384203.0,138874939466.0,120204000000.0,120204000000.0,22.65,18.6
7,2019/2/0/0,13246439757.0,10746926471.0,36961227426.0,14967814637.0,,362544331178.0,64128860.0,47260302240.0,120204000000.0,120204000000.0,24.9,23.2
8,2019/1/0/0,9608039210.0,10676567888.0,26537073988.0,28745616210.0,,144239155953.0,94221665.0,26117531359.0,120204000000.0,120204000000.0,28.0,26.3
9,2018/4/0/0,15083044816.0,13469723123.0,40242083234.0,33278683056.0,,135078228187.0,80778275.0,31024178843.0,120204000000.0,120204000000.0,31.7,28.2
10,2018/3/0/0,23927346158.0,10961063228.0,46365069651.0,29876169400.0,,129243479686.0,63494245.0,37517834332.0,120204000000.0,120204000000.0,37.2,31.65
11,2018/2/0/0,21132053845.0,12199808740.0,45103120758.0,23298287499.0,,128839433719.0,11873780.0,23861292530.0,120204000000.0,120204000000.0,31.95,36.0
12,2018/1/0/0,13712771755.0,10225732628.0,34181874997.0,30655796488.0,,96689132425.0,95886636.0,26548855742.0,120204000000.0,120204000000.0,31.6,31.05
13,2017/4/0/0,21996075771.0,12926649653.0,45497098037.0,90116210407.0,,23767837936.0,36209564.0,25125327659.0,120204000000.0,120204000000.0,69.0,31.1
14,2017/3/0/0,19384198265.0,11332186386.0,41114175057.0,67142423278.0,,23846498501.0,70684416.0,20752203974.0,120204000000.0,120204000000.0,61.5,68.4
15,2017/2/0/0,17238889326.0,10881716439.0,39170699064.0,55274566869.0,,20472638797.0,82137238.0,20171390887.0,120204000000.0,120204000000.0,35.6,68.1
16,2017/1/0/0,10653413623.0,10809875968.0,28154952417.0,41129703504.0,,15327416496.0,72419388.0,22512226721.0,120204000000.0,120204000000.0,24.7,36.5
17,2016/4/0/0,12251571193.0,14097384542.0,35818041194.0,17089641717.0,,24755793209.0,66363574.0,16597378743.0,120204000000.0,120204000000.0,22.45,24.3
18,2016/3/0/0,10301332625.0,11681842570.0,28721948095.0,19319431316.0,,13362097585.0,184830195.0,27905341475.0,120204000000.0,120204000000.0,19.6,22.0
19,2016/2/0/0,12820097219.0,12544545651.0,26198546573.0,10982668394.0,,37422263320.0,256028403.0,31479791749.0,120204000000.0,120204000000.0,18.8,20.4
20,2016/1/0/0,6324083437.0,12069414757.0,23423970045.0,16318997807.0,,27074570046.0,182322870.0,30549397845.0,120204000000.0,120204000000.0,17.4,18.9
21,2015/4/0/0,7219913005.0,13120466229.0,27817285318.0,16367069143.0,,21221479376.0,208510936.0,33848264099.0,120204000000.0,120204000000.0,17.0,17.2
22,2015/3/0/0,7735384262.0,10712988677.0,24753486206.0,19186138989.0,,32433331908.0,185482276.0,30493615304.0,120204000000.0,120204000000.0,19.2,17.4
23,2015/2/0/0,6859121130.0,13411510065.0,27342742297.0,15637661179.0,,23539798479.0,233340818.0,15679322392.0,120204000000.0,120204000000.0,19.0,20.2
24,2015/1/0/0,5569181817.0,10807905649.0,22035471164.0,20879656625.0,,14352978147.0,169518439.0,19727014385.0,120204000000.0,120204000000.0,17.0,18.7
25,2014/4/0/0,6690958329.0,13458066534.0,28780094993.0,20592634984.0,,14566238933.0,338303322.0,27708946393.0,,120204000000.0,17.7,17.0
