Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,345349351165.0,797910652844.0,951935234070.0,894698731217.0,1693117830119.0,9749929950867.0,2474377517853.0,10210243570771.0,4417106730000.0,4417106730000.0,47.0,43.1
1,2020/4/0/0,261343525548.0,1429336631621.0,1692080970302.0,2035307263799.0,1517884865430.0,7363474482584.0,1879616102171.0,9001342104495.0,4417106730000.0,4417106730000.0,47.0,47.0
2,2020/3/0/0,1037747080594.0,984524813865.0,1269944193062.0,2025397586934.0,1132571437234.0,6798178919397.0,1984055407643.0,6832677761278.0,4417106730000.0,4417106730000.0,41.6,47.2
3,2020/2/0/0,321587403694.0,1404787325923.0,1589855626420.0,1449227919273.0,700809266775.0,7313805589424.0,1865261716237.0,6809262091455.0,4417106730000.0,4417106730000.0,26.1,40.9
4,2020/1/0/0,63841283135.0,893899052583.0,1000504935847.0,942221729279.0,804781815648.0,6805750096358.0,1854692938769.0,5936782702326.0,4417106730000.0,4417106730000.0,25.4,26.0
5,2019/4/0/0,246723069964.0,3209932038390.0,3611307520276.0,1369950951853.0,934332682524.0,6294364620417.0,2329061094555.0,6435836231071.0,4417106730000.0,4417106730000.0,25.1,25.7
6,2019/3/0/0,252684819011.0,1867443113402.0,2293663463439.0,894587495456.0,1475251738157.0,6716876039420.0,3120450908379.0,8851278512533.0,4417106730000.0,4417106730000.0,27.3,25.3
7,2019/2/0/0,204197039198.0,2013553996784.0,2297150807151.0,1217013510671.0,1566692862951.0,6072990981933.0,3120627212237.0,9084496556600.0,4417106730000.0,4417106730000.0,26.2,26.8
8,2019/1/0/0,99422345866.0,1462485575659.0,1660646166558.0,997123759645.0,1375157164602.0,5639979673206.0,3403050353795.0,8702737763358.0,4417106730000.0,4417106730000.0,26.5,26.3
9,2018/4/0/0,267797052446.0,2893751053929.0,3340581271136.0,1388241319866.0,1560921460762.0,5716368758773.0,3477298806463.0,8939963009669.0,4417106730000.0,4417106730000.0,25.5,27.4
