Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,6724129417,691701706351,800689308000,64619264411,212992357615.0,368307159086,88561072070,1074476684242,373399290000.0,373399290000.0,6.89,7.0
1,2020/4/0/0,25927206929,683912317002,754343074881,47248111790,33618357617.0,664019176933,52925056927,1259407923617,373399290000.0,373399290000.0,6.75,6.84
2,2020/3/0/0,5231167891,480503656474,500413947319,21762502364,64225862905.0,445136897407,12699793293,839319500881,373399290000.0,373399290000.0,5.44,6.99
3,2020/2/0/0,11688951703,448562864678,573293632176,86126983468,33605995976.0,324146547345,138695940856,920407438341,373399290000.0,373399290000.0,5.1,5.5
4,2020/1/0/0,-7883135154,598703598987,719611812176,344988439949,33594334958.0,369396288084,105228634495,1082149659947,373399290000.0,373399290000.0,5.15,5.0
5,2019/4/0/0,18082640338,319185949875,457539666043,34281927282,28595420280.0,289183961270,92737044256,813437515327,373399290000.0,373399290000.0,6.48,5.23
6,2019/3/0/0,7696339156,542849188620,660797323106,78514429070,4691992020.0,314808157904,83370677146,841646862735,373399290000.0,373399290000.0,6.96,6.8
7,2019/2/0/0,24864993922,320264745759,460776209773,58054580196,533338057.0,263581688939,97132262153,786615719832,373399290000.0,373399290000.0,6.64,6.95
8,2019/1/0/0,11248314109,787301770131,918484804836,128730284212,533338057.0,299762589859,70430582113,828129270848,373399290000.0,373399290000.0,6.47,6.31
9,2018/4/0/0,36087576010,602719804573,758770652971,61878625352,49533338057.0,315399622076,69400358548,730091225317,373399290000.0,373399290000.0,6.4,6.48
10,2018/3/0/0,563458228,648546188108,776980736389,73184208118,81524027375.0,275789659058,48234727496,833738067960,373399290000.0,373399290000.0,6.44,6.2
11,2018/2/0/0,13060375699,506696153131,631423513545,40704239763,136485748675.0,256908605976,45041026688,795790992558,373399290000.0,373399290000.0,6.84,6.55
12,2018/1/0/0,6430145830,428455902535,534781002263,63708032286,127881082827.0,227646708058,62104970241,736046414797,373399290000.0,373399290000.0,7.4,7.14
13,2017/4/0/0,17689029450,464155772141,578086586666,61960539248,127860000000.0,269342646674,62084003489,750072325106,373399290000.0,373399290000.0,7.39,7.3
14,2017/3/0/0,7417407227,370950655133,483494221847,67381536982,9000000000.0,237920321432,29798571920,653356650105,373399290000.0,373399290000.0,6.2,7.92
15,2017/2/0/0,12659694331,297381895530,395679544232,61406317487,21863100000.0,210179176627,29182506896,615827693085,373399290000.0,373399290000.0,6.0,6.2
16,2017/1/0/0,6310732276,368570763717,452682698313,39184361889,32275600000.0,210352144081,41713331099,615687778906,373399290000.0,373399290000.0,4.4,6.14
17,2016/4/0/0,22906255193,298975459603,372363880074,56744360206,32275600000.0,198355406426,40787841548,456889038511,373399290000.0,,3.85,4.85
18,2016/3/0/0,75412611,235637495315,301821377016,34460425113,31412500000.0,148295017491,15049182471,348887851977,373399290000.0,373399290000.0,3.89,3.98
19,2016/2/0/0,-576031754,260944872419,320375776104,45451788190,31000000000.0,182927950200,29396015421,377972399259,373399290000.0,373399290000.0,4.0,3.92
20,2016/1/0/0,-7804796109,285924373561,343387978788,32432900653,31000000000.0,178944748677,24000752222,346029400234,373399290000.0,373399290000.0,4.5,4.0
21,2015/4/0/0,5609760270,251952106847,319066528889,50624132399,,197984633354,40297114358,340635709485,373399290000.0,373399290000.0,3.5,4.7
22,2015/3/0/0,-6181013151,234524118955,294730106046,45536563629,1000000000.0,188443110071,27253449461,315032858973,373399290000.0,373399290000.0,4.9,3.4
23,2015/2/0/0,-4666076153,305918715232,361537115303,60196317851,,236237370251,23673424536,328359004420,,373399290000.0,5.9,5.0
24,2015/1/0/0,3207678067,289640557822,351852997539,27602144864,29143561808.0,211048840463,65090171085,328724263048,,373399290000.0,6.1,5.7
25,2014/4/0/0,2456781986,379296573387,433407575423,42429015650,115793561808.0,201602746498,45195150333,451856885470,,373399290000.0,6.0,6.1
26,2014/3/0/0,356667387,432085549079,473550714945,81844221301,198243561808.0,218665148734,42614413547,515493949746,,373399290000.0,7.9,5.9
27,2014/2/0/0,1529189555,384532483871,420729241904,62856927913,33193561808.0,198944464076,38002054126,439051334094,,228299960000.0,7.6,8.0
28,2014/1/0/0,2390149075,451940273863,484383511553,35691644038,47393561808.0,216902143782,16029368037,415606683566,,228299960000.0,6.5,7.8
29,2013/4/0/0,11616713035,516031625969,569883467968,52418909145,25116910292.0,204505359956,49066720509,429519762575,,228299960000.0,6.9,6.7
30,2013/3/0/0,723531683,423828080169,460211275734,63915152108,48138544808.0,176645654491,36807340366,422013440082,,228299960000.0,5.6,6.9
31,2013/2/0/0,1969271337,433340628083,468175967841,33942278700,41338544808.0,190857143654,24096148126,393070775087,,228299960000.0,5.4,5.2
32,2013/1/0/0,6997136282,430931754413,472488382313,48236630126,58138544806.0,173493820235,49984387326,419028443787,,228299960000.0,4.6,5.5
33,2012/4/0/0,1025300550,475133601235,514837647605,52701389257,47638544806.0,181929455944,29525684755,383095256377,,228299960000.0,5.0,4.4
34,2012/3/0/0,19422863122,403344805365,462898413387,62493138495,50438544808.0,158293620876,29519850788,409394187027,,228299960000.0,3.7,5.0
35,2012/2/0/0,47721390,436418718159,458270918308,65138859435,38538544808.0,144538642574,17761721278,425929572141,,228299960000.0,5.3,3.9
36,2012/1/0/0,7324454304,513324075264,557284659678,34880996161,73277065935.0,167045961222,81191893654,563524462149,,228299960000.0,6.6,5.0
37,2011/4/0/0,-5019139590,595991537662,652245116028,24221946018,51846457621.0,138635365012,14729963853,450199995628,,228299960000.0,3.7,5.8
38,2011/3/0/0,-2356154743,546261485776,593120332302,35822610794,78938544808.0,199078278025,51660689125,593479082319,,228299960000.0,5.2,3.7
39,2011/2/0/0,-4325564669,1157944842003,1274463165789,50429989137,47028544808.0,172344159043,63987406230,619775047127,,228299960000.0,5.5,5.2
40,2011/1/0/0,2887856358,595198868929,649170443384,47137431336,45728544808.0,152415360516,26460793742,575117364405,,228299960000.0,6.8,5.6
41,2010/4/0/0,14723155158,550921836734,621199213821,54981769242,71078544808.0,174691802931,17347354931,528423242562,,228299960000.0,8.2,6.7
42,2010/3/0/0,1436130644,446764450627,494459469869,25368555489,56198544808.0,152507893959,19059894606,515517123007,,228299960000.0,8.1,8.2
43,2010/2/0/0,-10737810642,882261566367,960255576812,50153487081,64784300833.0,139119631792,32736022499,507800286626,,228299960000.0,11.9,8.9
44,2010/1/0/0,1738792999,444990201773,485469529245,49914039171,78850000000.0,149164128150,20782618010,455697073107,,228299960000.0,17.0,12.7
45,2009/4/0/0,6265779353,449850519927,493826324290,72220478389,47106534334.0,154497731977,15663601288,430148600092,,228299960000.0,12.6,17.0
46,2009/3/0/0,11850930674,320703861149,363684160057,38395428118,478486485.0,127770347694,15893030437,411019215167,,228299960000.0,16.7,13.2
47,2009/2/0/0,16135479808,332720498988,382053237546,30957089775,29175468667.0,134936306900,20072946814,361108575516,,228299960000.0,13.8,17.1
48,2009/1/0/0,15511772618,278024679242,324115847153,27293704419,2175468667.0,108931657209,13228276740,251562294281,,209999960000.0,9.7,13.5
49,2008/4/0/0,10606607338,310950878681,354668773130,37387633346,2178600000.0,113674897823,4907834257,259589577265,,126000000000.0,7.7,9.8
50,2008/3/0/0,3553126279,346148522763,366891982042,35539401156,1848600000.0,95435305831,8917080588,258768478478,,126000000000.0,11.3,8.1
51,2008/2/0/0,2583130939,321395812941,343835693611,25681512219,1725000000.0,104208830315,9742622271,250489679374,,126000000000.0,11.6,10.8
52,2008/1/0/0,5718793468,325699958903,343174079390,35754408001,6940000000.0,94165596380,22256179211,238767512133,,126000000000.0,17.2,12.5
