Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,10513839634,24808599668,35322439302,47672688639,,168174917857,82355744383,138509255590,149923670000,149923670000.0,43.0,44.8
1,2020/4/0/0,6220970279,71919639416,94798796129,91610861476,,170551954573,37139365382,146555162539,149923670000,149923670000.0,46.45,43.0
2,2020/3/0/0,14452509807,53584518097,85477484893,90400945098,,159571206649,94300907362,198197891593,149923670000,149923670000.0,51.9,43.5
3,2020/2/0/0,16042450281,98120290272,132316594821,50689248497,,264948721869,107618994533,169656439629,149923670000,149923670000.0,50.0,51.7
4,2020/1/0/0,3476468492,125485335014,137908773931,63960489051,,199746924943,166235493607,205282011603,149923670000,149923670000.0,53.5,48.2
5,2019/4/0/0,16775935958,145336613979,189555255364,131717277636,,158784152536,113277296875,183825516219,149923670000,149923670000.0,47.5,53.4
6,2019/3/0/0,10262541035,51942007329,78396771046,77364785365,,156231450040,193479162414,213921761284,149923670000,149923670000.0,63.5,45.35
7,2019/2/0/0,25278166322,154291711433,212193233045,73201589922,,226505489191,189664775180,289557664937,149923670000,149923670000.0,81.7,70.0
8,2019/1/0/0,21519754249,86444260410,131340650665,59796631778,,140170879111,246397721619,210699723366,149923670000,149923670000.0,73.9,76.0
9,2018/4/0/0,29311161736,128159082411,190512298262,162298747456,,82133911649,149012315369,157278868990,149923670000,149923670000.0,63.1,70.0
10,2018/3/0/0,16446762057,62950585047,100193401333,21779513300,,68298564329,237096396772,118870700570,149923670000,149923670000.0,53.0,67.5
11,2018/2/0/0,27331267279,145256885675,200444154628,69349686570,,82817389102,245679401679,205415631426,149923670000,149923670000.0,68.0,53.4
12,2018/1/0/0,16674905628,83145007504,118751612199,52643894403,,94683328876,220849773583,187285304686,149923670000,149923670000.0,66.0,68.0
13,2017/4/0/0,27409496539,103987371980,168001116911,67281542657,,149748321816,109029130291,132856198517,149923670000,149923670000.0,60.7,69.0
14,2017/3/0/0,16307781417,81231230054,118069605556,112996077397,,109627807590,184932738428,137611254531,149923670000,149923670000.0,70.0,68.0
15,2017/2/0/0,14877070562,110014837978,157149107206,55755504703,,115909891124,147959524548,64425292296,149923670000,149923670000.0,61.0,69.8
16,2017/1/0/0,8124718771,79803521661,99830220820,45398422729,,108002830906,156701270380,65237536711,149923670000,149923670000.0,62.5,60.0
17,2016/4/0/0,9057280546,91732556848,125570111515,36413487890,,113236432301,129335635947,51434390069,149923670000,149923670000.0,43.0,61.5
18,2016/3/0/0,9271924347,56327829373,93167233145,50466549167,,98594331597,185962691016,112927453256,149923670000,149923670000.0,40.9,43.0
19,2016/2/0/0,14051738740,89872275565,126971050865,76819088554,,113448343509,213907879970,189716696801,149923670000,149923670000.0,42.8,41.0
20,2016/1/0/0,8077748409,66299184716,93652056048,46837793387,,113129559956,236515495525,163644437482,149923670000,149923670000.0,49.0,43.9
21,2015/4/0/0,8232748218,160155503113,224150756788,22397398591,,111421779273,235661922069,145058567582,149923670000,149923670000.0,48.9,49.0
22,2015/3/0/0,9533188332,60897985948,91858279787,36656082261,,101634974804,312775140526,207715318587,149923670000,149923670000.0,46.6,51.5
23,2015/2/0/0,27982520264,147854676456,215898307843,55977372248,,162248510484,323199743949,309798927114,149923670000,149923670000.0,51.0,48.0
24,2015/1/0/0,10128970341,57373589880,82098951289,19701438640,365000000.0,137095978754,319688171535,223461116365,149923670000,149923670000.0,57.0,51.0
25,2014/4/0/0,24562747165,117995986927,179990035429,66976786056,365000000.0,140101277784,197777732500,167521499058,0,149923670000.0,56.0,54.0
26,2014/3/0/0,14761097676,74145403615,109010302469,8005960748,365000000.0,151523099688,248079060194,179968612268,0,149923670000.0,58.5,53.0
27,2014/2/0/0,31533686239,154746492294,215054694706,29851180450,365000000.0,146251871933,301259850710,261453320484,0,149923670000.0,63.5,60.0
28,2014/1/0/0,16124603122,68654437503,103521712897,16632239230,365000000.0,110465174804,293040800045,231143270023,0,149923670000.0,49.9,60.5
29,2013/4/0/0,10976372351,113057322861,146160978494,25952131178,365000000.0,131175288214,194190895456,161366820066,0,149923670000.0,44.9,47.5
30,2013/3/0/0,21013356099,95421766075,139834987254,24605277783,915000000.0,141544862114,266753159379,228892856469,0,149923670000.0,42.6,44.9
31,2013/2/0/0,35645864904,156922681829,217503971212,25621994017,415000000.0,130810726805,275637804292,255607515647,0,149923670000.0,38.0,40.7
32,2013/1/0/0,11227386035,78132337478,103469569610,44456041770,415000000.0,129557205025,293107970416,280780081394,0,149923670000.0,38.0,40.9
33,2012/4/0/0,13282080000,103528540279,132215114343,43083964747,415000000.0,100699819512,197252921528,156383831536,0,149923670000.0,37.5,37.9
34,2012/3/0/0,17625058022,64711022945,100456083396,56523230767,515000000.0,64641384369,181937750993,107631231519,0,149923670000.0,30.9,35.2
35,2012/2/0/0,23352252268,96826585183,151065095935,11718209525,515000000.0,83787408428,179462553203,98872039090,0,149923670000.0,32.1,30.9
36,2012/1/0/0,14058568239,46772784722,75465655846,27914630037,497499999.0,71121399905,150513686089,84138535190,0,149923670000.0,33.8,32.0
37,2011/4/0/0,8002981493,71021423535,106558134356,70262879143,407499999.0,68652379151,98580276586,86409730188,0,149923670000.0,28.0,34.5
38,2011/3/0/0,8483634380,31211361478,53611089273,38156995944,454999999.0,59293263443,121222389057,59483954650,0,149923670000.0,22.2,28.1
39,2011/2/0/0,40849713359,137059907808,223345181845,35526835669,454999999.0,79157673485,118266647364,78766445023,0,149923670000.0,20.1,21.0
40,2011/1/0/0,13800345504,41260150229,69831968503,15074922463,562499999.0,69453955804,111154948096,48299996381,0,149923670000.0,18.5,20.1
41,2010/4/0/0,10139271695,48133300664,70582241174,62450775075,643645999.0,53221646491,80262566344,50444262088,0,149923670000.0,25.6,18.2
42,2010/3/0/0,8614759771,40472896079,62678765037,41248334302,1952312257.0,45924114504,89655959774,36090556644,0,100000000000.0,27.9,25.6
43,2010/2/0/0,17965021965,69840878589,109786207646,33155979750,200000000.0,43227903244,111069113806,50300628899,0,100000000000.0,44.9,28.1
44,2010/1/0/0,13601807511,43382506406,68278448109,27971177231,,40080104574,109388516201,48785143864,0,100000000000.0,48.7,44.9
45,2009/4/0/0,11655948129,43053543729,64750350757,87827560331,,30641077666,52669900963,54471645332,0,100000000000.0,40.0,50.5
46,2009/3/0/0,5665361599,23470455959,35707609325,59542081007,3000000000.0,21731146950,67028864894,33095547562,0,100000000000.0,58.5,42.5
47,2009/2/0/0,17163516309,53849280491,95735834114,68266940219,3000000000.0,26434142837,59062432617,45733698582,0,100000000000.0,39.8,63.0
48,2009/1/0/0,16149120786,34626935387,61935953898,50207850533,,25944549021,60717945353,34908589694,0,100000000000.0,27.5,39.7
49,2008/4/0/0,2548595146,32512224377,43093493099,44586571200,31904343.0,21677710098,46711465996,24379300224,0,100000000000.0,16.5,26.9
50,2008/3/0/0,4925653737,27118559892,39439803523,26877342691,5031904343.0,20257013013,57534266512,26144250363,0,100000000000.0,23.2,18.2
