Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,27348045561,64122890971,101701757103,319430949912,409163977827.0,70919100857,196717022474,320508713971,430000000000.0,430000000000.0,46.9,58.2
1,2020/4/0/0,80614963291,375636358446,508386570439,366153296182,496323353493.0,144332281261,161955431153,545934875239,430000000000.0,430000000000.0,47.0,46.9
2,2020/3/0/0,78492112767,225986249350,334148170617,364995709839,505192800224.0,86641533501,180828359994,307072469399,430000000000.0,430000000000.0,45.2,46.0
3,2020/2/0/0,24399860941,153615788935,190842830435,153960994091,610932361872.0,90795466623,161924397761,329508129450,430000000000.0,430000000000.0,38.2,46.0
4,2020/1/0/0,27348045561,64122890971,101701757103,197112072535,766993408639.0,85671816791,167428813409,413357853406,430000000000.0,430000000000.0,37.2,38.0
5,2019/4/0/0,77391416035,297023427737,409004133493,312071223357,789302840701.0,85283560042,128239749073,590540861513,430000000000.0,430000000000.0,38.9,36.6
6,2019/3/0/0,32534677998,243844146041,291971652150,245154133065,789767932570.0,74781474990,150692834432,389047110055,430000000000.0,430000000000.0,37.15,38.0
7,2019/2/0/0,36061538842,110450127267,157058967765,198125640973,524504561787.0,93560806627,158247555788,417260461176,430000000000.0,430000000000.0,46.2,36.8
8,2019/1/0/0,56976624515,99926188355,175738913398,200543727314,543075685580.0,64341607123,133766256869,341748142448,430000000000.0,430000000000.0,36.95,45.5
9,2018/4/0/0,58921225732,309997112162,416467285084,277153534968,697366794287.0,87244713398,142260419435,520449185272,430000000000.0,430000000000.0,37.2,37.45
10,2018/3/0/0,32534677998,166978110131,221504316714,226181601017,680628534834.0,93862993757,175024230380,380938060840,430000000000.0,430000000000.0,33.7,35.9
11,2018/2/0/0,52981525261,87586438354,156123059710,283455520915,701203696115.0,116815274155,152788483337,445297440259,430000000000.0,,38.8,32.9
12,2018/1/0/0,100589622024,121823435319,251553144630,417798241477,526208907211.0,164836893655,104663163191,150879887185,430000000000.0,430000000000.0,39.0,38.7
13,2017/4/0/0,33086344648,222482877457,283039922036,519398970643,408774754986.0,79587091571,131194686067,227851385299,430000000000.0,430000000000.0,39.4,39.1
14,2017/3/0/0,63363952296,302792359833,387993510008,638397414583,389732022500.0,109432204028,126334361145,305244552980,430000000000.0,430000000000.0,39.9,40.3
15,2017/2/0/0,49731324119,88391825330,156996618919,579626671203,397413333333.0,115311701759,188168227981,410230964087,430000000000.0,430000000000.0,42.5,40.0
16,2017/1/0/0,91059731811,127724789100,243969878338,574778053499,356613500000.0,114879788324,128816969977,176044778577,430000000000.0,430000000000.0,41.4,42.2
17,2016/4/0/0,81024092188,224762493649,328316263742,612072657972,349416998638.0,65132184770,115066148527,265571998061,430000000000.0,430000000000.0,39.5,42.9
18,2016/3/0/0,27666655356,182286375225,218187231695,645249554849,209831317200.0,77817418139,146035929914,262446436131,430000000000.0,430000000000.0,37.9,40.4
19,2016/2/0/0,26696263416,124338644835,158947627988,615895374036,171848500000.0,134723425437,128839394041,266857516867,430000000000.0,430000000000.0,34.9,37.3
20,2016/1/0/0,28629023019,73761969779,118864738443,632247923485,176748500000.0,138177687473,120198906711,167310539517,430000000000.0,430000000000.0,39.0,35.0
21,2015/4/0/0,6349381316,261659181368,356959451033,838726985184,159748500000.0,74723745495,129568526973,297952817453,430000000000.0,430000000000.0,34.1,39.0
22,2015/3/0/0,41719894104,204654138040,246343282067,673647668419,219500000000.0,100924554812,179877607049,176852475209,430000000000.0,430000000000.0,31.5,31.1
23,2015/2/0/0,81901296672,80580254929,123528443644,754088700825,139103500000.0,108590798920,148425604619,207235574591,430000000000.0,430000000000.0,32.4,31.8
24,2015/1/0/0,27677673794,105049037676,126611703943,657452464694,140000000000.0,120313953159,130429507561,122487685067,,430000000000.0,33.9,31.5
25,2014/4/0/0,52461133815,321708906425,392019192691,638732938278,275484211500.0,82105800610,261323481163,266938853732,0.0,430000000000.0,37.0,33.2
26,2014/3/0/0,73279092472,215010031557,316647953853,597948433298,298200000000.0,137225282746,283538773181,257304482631,0.0,430000000000.0,41.0,37.7
27,2014/2/0/0,27442280017,117769346067,152237485396,546331451787,370694829203.0,74713162957,321426181864,360137315314,0.0,430000000000.0,38.6,42.7
28,2014/1/0/0,46708062825,121115888142,176246189051,502702972706,444526374235.0,133722326605,242662166353,269259965326,0.0,430000000000.0,41.2,38.7
29,2013/4/0/0,139744133900,222253506702,384813901967,612004875253,403850874269.0,98454187905,246923175839,295714061826,0.0,430000000000.0,48.0,42.4
30,2013/3/0/0,76059178377,220608702891,323575496872,448526154070,495553948460.0,164212410539,262567501395,326899457702,0.0,430000000000.0,47.7,48.0
31,2013/2/0/0,86197439288,89735588389,175995755183,588169686518,256955948460.0,153157469827,276238747330,266248820120,0.0,430000000000.0,39.2,48.0
32,2013/1/0/0,70331440882,146128385681,228148328198,522899002143,439291511100.0,185808214077,203611181417,232909870417,0.0,430000000000.0,55.0,38.9
33,2012/4/0/0,169114498867,251625977599,436328930170,646446078825,394278026800.0,186688327089,188395095083,357018291043,0.0,430000000000.0,52.5,56.0
34,2012/3/0/0,164889265897,284378158538,459424377908,604672627842,316055969600.0,235730032863,172629329794,261587846678,0.0,430000000000.0,51.5,52.5
35,2012/2/0/0,88817888690,100419290445,189318074912,679767877786,184164533556.0,175717500732,221378954367,338983475524,0.0,430000000000.0,50.5,53.5
36,2012/1/0/0,98474506547,209377323226,301079538557,760688645907,209311048244.0,164424691620,114675667080,198714015469,0.0,430000000000.0,59.5,49.9
37,2011/4/0/0,349699835045,182768222253,543711560692,871955924080,130453998244.0,121249726151,189721171219,342253625707,0.0,430000000000.0,50.0,58.0
38,2011/3/0/0,223467435461,401022321607,626158376824,758101659752,89981806988.0,205829254050,143596459612,428866607708,0.0,430000000000.0,48.0,50.5
39,2011/2/0/0,278786608288,377780174358,654400687995,528899055866,89981806988.0,144915588187,132174725780,333137314345,0.0,430000000000.0,54.5,49.0
40,2011/1/0/0,152897133757,275068581056,441539635421,659519480012,36910565644.0,139419202122,45252750929,443993818515,0.0,430000000000.0,56.0,54.5
41,2010/4/0/0,176457035948,169208462084,355787008065,507874116104,40260565644.0,78527142027,99394002467,384147066289,0.0,430000000000.0,69.5,59.0
42,2010/3/0/0,120891254697,212767829646,363721932259,333031380148,42528989360.0,117898741660,50060332979,293364472968,0.0,430000000000.0,61.0,69.5
43,2010/2/0/0,55318028790,87938726713,152198867582,184571096323,29473945503.0,78092313250,62901590605,202335251385,0.0,430000000000.0,64.0,59.0
44,2010/1/0/0,48548813874,94319333348,156712884671,248317041068,,39275716629,23589418801,253794850070,0.0,407500000000.0,66.0,61.5
45,2009/4/0/0,105065253156,161814700605,276682798426,276580804538,10909316383.0,46857477756,39288422015,326982978277,0.0,400000000000.0,60.0,66.0
46,2009/3/0/0,65530330341,124644994623,196699486272,109388773652,130283638889.0,25440968870,41505266935,314661946300,0.0,400000000000.0,57.0,60.5
