Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,6715048643.0,73848495560.0,89491544182.0,42080961003.0,488109.0,200155742560.0,263210965413.0,235445856338.0,319997580000,319997580000.0,16.4,13.7
1,2020/4/0/0,10213463604.0,169503866576.0,190286326246.0,45607004509.0,488109.0,231993128306.0,234163287222.0,245632339948.0,319997580000,319997580000.0,10.25,16.45
2,2020/3/0/0,2934985056.0,100447289090.0,115171335686.0,15216929891.0,10000488109.0,173162726566.0,293887474446.0,238610364568.0,319997580000,319997580000.0,12.3,10.2
3,2020/2/0/0,10566586741.0,80953004082.0,103190163372.0,19490635121.0,10000488109.0,159150574690.0,329978191931.0,266096706274.0,319997580000,300000000000.0,13.5,12.4
4,2020/1/0/0,9580738151.0,39078632774.0,58156889306.0,18629486117.0,10000488109.0,125214808684.0,339959715143.0,253843033275.0,300000000000,300000000000.0,12.5,13.5
5,2019/4/0/0,15380977186.0,170482606752.0,194039555238.0,31035460284.0,11000488109.0,183805005592.0,309261160409.0,306805798972.0,290000000000,290000000000.0,14.2,11.7
6,2019/3/0/0,4606748381.0,88782099888.0,98723630327.0,4021717428.0,11000488109.0,187209567638.0,350986163151.0,260046762529.0,290000000000,290000000000.0,13.0,14.2
7,2019/2/0/0,2472471372.0,65030209317.0,71952616765.0,8796474575.0,10000488109.0,82732235411.0,241523916527.0,222789107833.0,110000000000,110000000000.0,11.2,13.3
8,2019/1/0/0,3043003797.0,34734479208.0,40234302929.0,16594552783.0,10000488109.0,40612489340.0,225514030694.0,164046624795.0,110000000000,110000000000.0,9.1,11.1
9,2018/4/0/0,5772721299.0,112073310793.0,122482378279.0,15079122349.0,10000488109.0,82786789653.0,205322135121.0,188432723191.0,110000000000,110000000000.0,11.0,8.9
10,2018/3/0/0,1467248749.0,81452323954.0,85585261914.0,12620265118.0,488109.0,113669656930.0,225291955461.0,236030006025.0,110000000000,110000000000.0,9.3,11.0
11,2018/2/0/0,521882391.0,61405663998.0,66108674076.0,36010285097.0,488109.0,100020760557.0,211966593966.0,218065446890.0,100000000000,100000000000.0,11.6,9.9
12,2018/1/0/0,5940002873.0,40399585887.0,45209770528.0,36128264611.0,488109.0,95984851965.0,212004732486.0,207408897057.0,100000000000,100000000000.0,10.9,10.6
13,2017/4/0/0,2452781149.0,98263398080.0,105621459764.0,13015959086.0,488109.0,114949494274.0,193274262309.0,230977165813.0,60627650000,60627650000.0,8.7,10.7
14,2017/3/0/0,1443788218.0,37731404960.0,43567112766.0,1751690519.0,488109.0,69241998967.0,209434789242.0,198513531975.0,55120610000,55120610000.0,10.5,9.6
15,2017/2/0/0,2116494553.0,47435612357.0,53311374621.0,1836934233.0,488109.0,64551440305.0,172950856982.0,153981618719.0,55120610000,,10.9,11.0
16,2017/1/0/0,1006073714.0,46740033822.0,51229002297.0,8589772610.0,488109.0,52412854768.0,149534950874.0,119606201519.0,55120610000,55120610000.0,7.4,11.1
17,2016/4/0/0,558433327.0,37972171282.0,43611625926.0,8429289190.0,488109.0,91779261386.0,97882438346.0,125190876249.0,55120610000,55120610000.0,7.3,6.9
18,2016/3/0/0,1208946217.0,23391888685.0,27504123510.0,5443574330.0,488109.0,91258160797.0,86078722156.0,111352437106.0,55120610000,55120610000.0,7.3,9.0
19,2016/2/0/0,1683530827.0,65253123868.0,69832357760.0,826493195.0,488109.0,136729102548.0,70739834882.0,133692169102.0,55120610000,55120610000.0,7.4,7.3
20,2016/1/0/0,3344144717.0,71627226939.0,78142958301.0,1164303799.0,488109.0,100689643122.0,80875751330.0,104034058675.0,55120610000,55120610000.0,7.1,7.5
21,2015/4/0/0,3616758705.0,102088508569.0,115682250968.0,8503122354.0,488109.0,115548778152.0,99884699249.0,147326933027.0,55120610000,55120610000.0,7.0,7.1
22,2015/3/0/0,633354410.0,27863781704.0,32460523246.0,3996986638.0,488109.0,84295291536.0,110766452371.0,127223780529.0,52498460000,52498460000.0,6.9,7.0
23,2015/2/0/0,281263840.0,51295264071.0,58335232769.0,2653221451.0,488109.0,70483257934.0,103007627685.0,94376922179.0,52498460000,52498460000.0,7.4,7.0
24,2015/1/0/0,37717119.0,52550029414.0,55853143588.0,2650913757.0,488109.0,63966400391.0,109052400861.0,109834195759.0,52498460000,52498460000.0,8.2,7.4
25,2014/4/0/0,992450896.0,75053695535.0,83095084253.0,6578819948.0,488109.0,87095308308.0,107027386943.0,132196274134.0,0,52498460000.0,8.3,8.2
26,2014/3/0/0,810564680.0,63043516833.0,66214378376.0,1546277154.0,488109.0,64684440760.0,147485045540.0,153268223323.0,0,52498460000.0,7.7,8.7
27,2014/2/0/0,972568507.0,61514686252.0,67846005878.0,5089614655.0,488109.0,69905419366.0,182919156678.0,208851450976.0,0,50000000000.0,8.3,8.0
