Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,36832508498,158707007149,278934121226,75934718945,83403995881.0,165305053311,559998006053,507326678680,265772800000,265772800000.0,62.7,57.0
1,2020/4/0/0,27633683888,177427143019,291479576660,59436849289,30403995881.0,149278338347,538564090611,437156979399,265772800000,265772800000.0,60.0,61.5
2,2020/3/0/0,21685112933,134961671205,213572955891,57780936904,30068954572.0,146535226143,554615736489,444468124920,265772800000,265772800000.0,56.5,67.0
3,2020/2/0/0,22173471858,122009044742,193854093910,94830722826,30068954572.0,133733658455,561483227137,491916214499,265772800000,265772800000.0,55.0,57.3
4,2020/1/0/0,32430532367,155052929346,266761351428,69273228726,49968954572.0,181683428247,539572472426,474734499220,265772800000,265772800000.0,57.0,56.9
5,2019/4/0/0,21545490924,138316378061,232449674451,62116676458,35068954572.0,171332982767,550577884952,488693524057,265772800000,265772800000.0,45.05,55.5
6,2019/3/0/0,28393345947,163252414489,268338562013,98196513329,3068954572.0,228637674425,513029057411,495450653498,265772800000,265772800000.0,45.5,46.5
7,2019/2/0/0,29133691284,148009662769,259658686716,110711540424,68954572.0,180515133240,397473948226,515307008539,265772800000,265772800000.0,47.8,45.5
8,2019/1/0/0,26365451094,126924577444,244537490578,109883032553,68954572.0,168696473793,415485074970,558259209510,265772800000,265772800000.0,49.0,49.7
9,2018/4/0/0,29538978183,150179004457,254477668122,95511870590,68954572.0,150542610472,435878567196,557781945816,265772800000,265772800000.0,51.5,49.0
10,2018/3/0/0,22382681041,143796539432,234239053486,98158069694,68954572.0,163382179885,386813408074,460526629939,265772800000,265772800000.0,46.8,53.0
11,2018/2/0/0,22991252369,148545933228,252013047115,117924390339,68954572.0,170987490526,393583419898,542456464351,253116960000,253116960000.0,48.0,46.8
12,2018/1/0/0,26495395335,150005138932,283104954692,111632933235,68954572.0,179173226249,333003996113,509514533218,253116960000,253116960000.0,51.2,45.35
13,2017/4/0/0,16497667795,154806574093,243186279756,125589512610,68954572.0,158711334698,307192059208,480983282521,253116960000,253116960000.0,56.0,48.5
14,2017/3/0/0,25176783913,134662607966,233824843085,116157539567,17068954572.0,158829197767,314945251034,440849713779,253116960000,253116960000.0,56.0,60.0
15,2017/2/0/0,20896771348,117745333944,208306462676,90534560648,17068954572.0,166957645125,305143321068,252869810293,253116960000,253116960000.0,58.0,54.2
16,2017/1/0/0,24607963201,153499032339,281509048689,123788012876,17068954572.0,149891433232,250123086048,232330051871,253116960000,253116960000.0,44.0,53.5
17,2016/4/0/0,19035228372,126208890630,209797125521,97534723897,17068954572.0,133261179258,279944032845,223972054276,253116960000,253116960000.0,38.5,43.0
18,2016/3/0/0,21479051781,114129702006,200988111341,135592625002,17068954572.0,164153916351,274872512750,276019975015,253116960000,253116960000.0,39.5,40.0
19,2016/2/0/0,17282490861,98339545745,178616077172,108457570906,68954572.0,122432528169,221791873035,179361279861,253116960000,253116960000.0,36.0,39.0
20,2016/1/0/0,20869726263,102502583926,201003708284,59972058360,5068954572.0,99495872276,212794209066,130041524323,253116960000,253116960000.0,36.0,36.5
21,2015/4/0/0,13417597795,81899810578,138257875646,46404121659,5070336597.0,86112739946,213056568187,130304407885,253116960000,253116960000.0,35.4,36.0
22,2015/3/0/0,16846513702,93416193946,166882840911,82508666552,70336597.0,92019656193,173974997023,119076952611,202493570000,202493570000.0,29.8,34.9
23,2015/2/0/0,18135314426,93504969327,166525866056,46484809733,7113266430.0,91274471042,181019306748,113255144692,192851020000,192851020000.0,33.0,29.4
24,2015/1/0/0,21917040615,92556956782,191546839607,47684817773,,84133424258,174560886212,107799208674,192851020000,192851020000.0,37.0,32.7
25,2014/4/0/0,19023273207,67065437128,133280123136,39832503811,,63249866475,207011423441,138359717680,0,192851020000.0,39.3,37.0
26,2014/3/0/0,10867491739,70700629962,143332920836,28037701406,,85188059937,206923123364,147803363418,0,128568600000.0,63.5,38.5
27,2014/2/0/0,12206287699,79131503006,162079802345,23011172534,,90058502500,186650025773,140251268637,0,128568600000.0,63.0,61.0
28,2014/1/0/0,23562278999,84844479005,173466792394,42535225168,,95124650680,178390130948,159940806607,0,128568600000.0,67.0,63.0
