Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,6343410931.0,96417505976.0,124588457466.0,176742327049.0,24274077269.0,691188927817.0,213929586304.0,541169486472.0,0.0,509282430000.0,12.05,15.95
1,2020/4/0/0,12620212218.0,321489878804.0,361927820720.0,305194698884.0,23922295740.0,643494328450.0,232086855136.0,635811972056.0,,509282430000.0,9.71,11.55
2,2020/3/0/0,4444390575.0,66047770828.0,92600736951.0,50964118164.0,28112295740.0,524094296240.0,210612455248.0,238654969019.0,,509282430000.0,6.5,9.34
3,2020/2/0/0,9951039773.0,114568418043.0,159814678505.0,56997978133.0,23112295740.0,583682325653.0,252760456476.0,349815808226.0,,509282430000.0,5.08,6.31
4,2020/1/0/0,4342205467.0,164751212275.0,187890203986.0,54910243457.0,20912295740.0,628261530576.0,252477204200.0,402207565591.0,,509282430000.0,5.03,5.2
5,2019/4/0/0,24578045319.0,559542845289.0,610380579359.0,42073704656.0,12912295740.0,835784656333.0,220602838433.0,563227957877.0,,509282430000.0,6.5,5.3
6,2019/3/0/0,3679525210.0,53069928310.0,77429538676.0,34431340148.0,12252295740.0,450242790194.0,192254949927.0,152583633412.0,,509282430000.0,5.8,6.8
7,2019/2/0/0,961696013.0,61421272688.0,83902156661.0,41689452073.0,37894895740.0,449714283171.0,187061008328.0,182374232882.0,,509282430000.0,6.6,5.8
8,2019/1/0/0,2005716942.0,80783015592.0,103047364932.0,66740953252.0,37507295740.0,439155205837.0,175010771542.0,155981617706.0,,509282430000.0,7.0,6.6
9,2018/4/0/0,3053820228.0,131812111421.0,168744086621.0,105654744462.0,40407295740.0,460973996224.0,166456803518.0,218899026973.0,,509282430000.0,7.11,6.65
10,2018/3/0/0,470554534.0,71061168977.0,92619325824.0,73968310820.0,60867295740.0,394851111605.0,187609437212.0,155126678661.0,,509282430000.0,7.9,7.45
11,2018/2/0/0,3939738548.0,74455452826.0,98891533156.0,86049894421.0,52867295740.0,407976825987.0,194153325341.0,151374409202.0,,509282430000.0,9.18,7.58
12,2018/1/0/0,107700682.0,41813948246.0,52677725333.0,158088866887.0,31067295740.0,291907961883.0,210739524955.0,129914566617.0,,509282430000.0,10.35,9.0
13,2017/4/0/0,10947561872.0,94419318725.0,118985752410.0,153707069113.0,19567295740.0,394957673693.0,197328377409.0,177015596275.0,509282430000.0,509282430000.0,13.5,10.6
14,2017/3/0/0,8916390800.0,105871500619.0,139382096357.0,155821990699.0,23720566140.0,422693312923.0,196832427758.0,213299100682.0,,475973750000.0,14.4,13.9
15,2017/2/0/0,17403967638.0,150898582689.0,200717741622.0,62532476559.0,81520566140.0,527632540798.0,208430562274.0,283626172389.0,,475973750000.0,21.3,13.6
16,2017/1/0/0,7858875330.0,68924531891.0,102309093640.0,100964271090.0,4751543907.0,518520311103.0,161057285535.0,192772540361.0,,475973750000.0,22.95,21.7
17,2016/4/0/0,28506271939.0,288716186320.0,376568636441.0,102917130476.0,4751543907.0,607946459731.0,120480147264.0,263111737431.0,,465973750000.0,23.7,22.9
18,2016/3/0/0,35110250546.0,470637640518.0,565299174788.0,45254426948.0,5751543907.0,739534715593.0,247222808208.0,518753611210.0,,465973750000.0,28.4,24.4
19,2016/2/0/0,27352439304.0,202316281385.0,281537036115.0,39919334881.0,3451543907.0,487859642457.0,511955925811.0,593426013040.0,,423719980000.0,24.8,27.5
20,2016/1/0/0,4229775980.0,59039576087.0,78174339804.0,72339404573.0,2451543907.0,398382637666.0,279843397173.0,355884489336.0,,415719980000.0,22.2,25.1
21,2015/4/0/0,61233782788.0,195355523289.0,313347738415.0,70756440806.0,7201543907.0,494790300607.0,140268475114.0,280842882503.0,,415719980000.0,22.8,22.1
22,2015/3/0/0,7010404241.0,107768504591.0,151173631624.0,109498438282.0,7201543907.0,393352338519.0,158833442320.0,251330180050.0,,409719980000.0,26.0,22.6
23,2015/2/0/0,-714183079.0,117194469543.0,153065972852.0,82928728928.0,11921897150.0,423540241602.0,133378518578.0,305032933082.0,,379399090000.0,17.0,23.9
24,2015/1/0/0,8548932687.0,75928718818.0,105681253976.0,158165336623.0,16201543907.0,377286772544.0,154624510498.0,335241140174.0,,379399090000.0,17.2,17.0
25,2014/4/0/0,53848098655.0,101245716253.0,184996463033.0,54385152551.0,19271543907.0,478530695559.0,113006519776.0,344695911440.0,0.0,379399090000.0,14.0,17.0
26,2014/3/0/0,1098227611.0,32552024071.0,33739622202.0,13196135649.0,20243891240.0,394994256991.0,150952157758.0,324981666514.0,0.0,379399090000.0,14.7,13.9
27,2014/2/0/0,1133682817.0,41022989911.0,62575447921.0,21095574222.0,20193891240.0,395924364579.0,93921696875.0,259612613228.0,0.0,379399090000.0,15.2,13.8
28,2014/1/0/0,5089473216.0,30264351718.0,49310071140.0,79331685004.0,12129996983.0,402165212808.0,94854451474.0,321352795913.0,0.0,379399090000.0,17.5,14.5
29,2013/4/0/0,24212442299.0,116103706522.0,171862154594.0,102113629277.0,3888500000.0,399180117718.0,84920825591.0,305876999930.0,0.0,373399090000.0,17.6,17.2
30,2013/3/0/0,5177832930.0,68193674845.0,91129344575.0,105411104648.0,6179850000.0,288120596887.0,98956343140.0,251886841274.0,0.0,366249090000.0,19.5,17.6
31,2013/2/0/0,3297817689.0,62182073637.0,62215795858.0,167327276257.0,6259850000.0,272665562114.0,99083658555.0,272795473725.0,0.0,366249090000.0,22.1,17.5
32,2013/1/0/0,3416268496.0,83840868670.0,93682462235.0,123730993207.0,10025000000.0,304016164623.0,102705073209.0,250402618941.0,0.0,366249090000.0,26.0,22.0
33,2012/4/0/0,38654896091.0,113279163845.0,188031023984.0,212620984620.0,10658638845.0,303016230402.0,78756817042.0,254205847468.0,0.0,366249090000.0,27.2,27.8
34,2012/3/0/0,29018346840.0,98188050114.0,140618733610.0,297979945154.0,22158638845.0,315137833458.0,87936733358.0,365806403576.0,0.0,366249090000.0,24.0,26.9
35,2012/2/0/0,15692562888.0,56776849291.0,80952374993.0,373937739589.0,22158638845.0,314297780797.0,84097015478.0,438588777023.0,0.0,366249090000.0,22.3,24.2
36,2012/1/0/0,32020637287.0,33248216160.0,70320681691.0,399794376888.0,23078638845.0,303818956043.0,85625433192.0,442181634426.0,0.0,293000000000.0,28.5,22.9
37,2011/4/0/0,0.0,112442719827.0,187446008376.0,425121911240.0,19258638845.0,346165010002.0,63089006678.0,526364458628.0,0.0,293000000000.0,28.5,28.3
38,2011/3/0/0,34958566970.0,80054312324.0,133159351860.0,125608915739.0,21248052264.0,526579642049.0,92354969823.0,445750898030.0,0.0,293000000000.0,24.3,30.0
39,2011/2/0/0,41841200723.0,80718488205.0,161980902670.0,100944629471.0,27398052264.0,476857781432.0,144284202380.0,447928102824.0,0.0,293000000000.0,28.7,27.0
40,2011/1/0/0,30654998502.0,33238518216.0,85887710428.0,245904239090.0,11878052264.0,547389221760.0,159966601578.0,606548238383.0,0.0,293000000000.0,33.0,29.3
41,2010/4/0/0,91193509348.0,184135739808.0,330318327174.0,177486629222.0,16160000000.0,602092446505.0,109302346051.0,580528323249.0,0.0,293000000000.0,47.0,34.5
42,2010/3/0/0,58488594758.0,190982456861.0,267202472014.0,83279787655.0,18560000000.0,462127109513.0,232594588992.0,574572546053.0,0.0,225933020000.0,50.0,47.0
43,2010/2/0/0,7568886552.0,56955417744.0,81531540826.0,15983492565.0,31160000000.0,384995744761.0,114706302764.0,405087463686.0,0.0,221250000000.0,,51.5
44,2010/1/0/0,10784508313.0,50377649508.0,73910334042.0,,,,,,0.0,,,
45,2009/4/0/0,36612001536.0,238849861325.0,328227988217.0,,,,,,0.0,,,
