Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,21925925676.0,228582750882.0,274428269687.0,48145085853.0,149000000000.0,232729853682.0,4228163755.0,255960961616.0,301584360000.0,301584360000.0,29.9,35.8
1,2020/4/0/0,36634170992.0,229978066319.0,291010455240.0,57520994812.0,172400000000.0,158403591992.0,5512651000.0,244538830412.0,301584360000.0,301584360000.0,27.55,29.7
2,2020/3/0/0,19183575888.0,246616412050.0,286614416486.0,83162986236.0,202400000000.0,187387981188.0,3395598414.0,365542167712.0,301584360000.0,301584360000.0,24.8,26.4
3,2020/2/0/0,21852058205.0,226156844469.0,265136034140.0,85378136504.0,201800000000.0,196249400157.0,8735457466.0,273020421488.0,301584360000.0,301584360000.0,25.0,24.9
4,2020/1/0/0,19243117895.0,207358697191.0,247029448197.0,85315956009.0,210000000000.0,201612211836.0,9178511391.0,244327657411.0,301584360000.0,301584360000.0,17.8,25.15
5,2019/4/0/0,30243707107.0,216147931362.0,253901441033.0,126997698132.0,130500000000.0,198090422450.0,3118199517.0,196052462536.0,301584360000.0,301584360000.0,19.35,17.8
6,2019/3/0/0,26471001224.0,201417361228.0,248381346452.0,157997592655.0,106600000000.0,255601851393.0,3225434292.0,268413983013.0,209438930000.0,209438930000.0,28.25,19.6
7,2019/2/0/0,23477987072.0,206685827622.0,242073762005.0,129945361459.0,96600000000.0,250788527055.0,2864356373.0,254624000047.0,209438930000.0,209438930000.0,26.15,28.15
8,2019/1/0/0,21127918024.0,172740375972.0,207204541879.0,122838424610.0,88000000000.0,233046788646.0,3070012422.0,208863062815.0,209438930000.0,209438930000.0,25.1,25.9
9,2018/4/0/0,25239426697.0,191774858134.0,227622801180.0,131210242209.0,79100000000.0,212315507484.0,2184242875.0,194849371739.0,209438930000.0,209438930000.0,27.5,25.15
10,2018/3/0/0,26017881420.0,185525614591.0,223803217567.0,156029154756.0,66700000000.0,238720213502.0,2489697778.0,255268571830.0,209438930000.0,209438930000.0,25.1,27.5
11,2018/2/0/0,27104840139.0,191513390311.0,231305922647.0,160087329562.0,38700000000.0,233418584720.0,2088800286.0,233957216906.0,209438930000.0,209438930000.0,24.5,25.5
12,2018/1/0/0,21125190827.0,166824204283.0,204680619685.0,115315193718.0,49200000000.0,248821437271.0,2328543846.0,181026599823.0,209438930000.0,209438930000.0,25.95,24.8
13,2017/4/0/0,26185340781.0,175434804938.0,212170520712.0,181464863806.0,29500000000.0,175466638556.0,3169780396.0,159045434678.0,209438930000.0,209438930000.0,27.5,25.6
14,2017/3/0/0,28226686968.0,178496026745.0,223806413947.0,170162210729.0,29500000000.0,206895396894.0,2788657138.0,205687009491.0,209438930000.0,209438930000.0,27.9,28.0
15,2017/2/0/0,24070227291.0,168848730113.0,206821471635.0,107566035018.0,7500000000.0,246514416918.0,2335063823.0,217578365004.0,,209438930000.0,28.0,27.7
16,2017/1/0/0,18139374239.0,155051386747.0,189960045795.0,95132814959.0,6000000000.0,224005657201.0,3578859686.0,175466196862.0,,209438930000.0,31.85,28.3
17,2016/4/0/0,30258502936.0,195896086111.0,235614371083.0,52312615623.0,4500000000.0,253015751081.0,4196816586.0,192186707573.0,209438930000.0,209438930000.0,29.5,31.0
18,2016/3/0/0,22568552754.0,169597110209.0,209986344634.0,59058528417.0,,240493444798.0,3702528998.0,214527884690.0,209438930000.0,209438930000.0,30.0,29.5
19,2016/2/0/0,25418937109.0,160377308908.0,197143654801.0,60060620992.0,,208386550681.0,3569920423.0,226307854283.0,209438930000.0,209438930000.0,29.9,29.8
20,2016/1/0/0,17839006033.0,149436421366.0,178428453275.0,40208916503.0,,240692078843.0,3618048153.0,259459317534.0,209438930000.0,209438930000.0,27.5,29.4
21,2015/4/0/0,23915191472.0,149708882997.0,191199062337.0,67872787856.0,5000000000.0,162429486194.0,3345839775.0,247190003219.0,209438930000.0,209438930000.0,27.9,27.8
22,2015/3/0/0,,,,,,,,,,,32.0,28.4
23,2015/2/0/0,27879494508.0,178788195932.0,223774083758.0,54323309591.0,13000000000.0,252030132281.0,5928006720.0,279279265954.0,209438930000.0,209438930000.0,28.8,32.7
24,2015/1/0/0,23788899270.0,156609899144.0,197254742761.0,59096488519.0,26000000000.0,211391574296.0,6052971506.0,221152191103.0,209438930000.0,209438930000.0,28.3,28.1
25,2014/4/0/0,34444874082.0,162595698677.0,218473935024.0,70106891711.0,26000000000.0,182351543365.0,5888748805.0,232480138455.0,0.0,209438930000.0,34.0,28.8
26,2014/3/0/0,28220955438.0,179932011997.0,224695045722.0,52309749341.0,13000000000.0,252866747683.0,5408998086.0,229716838050.0,0.0,209438930000.0,27.7,34.6
27,2014/2/0/0,27687291708.0,175918178377.0,217389445622.0,64688364984.0,13000000000.0,248150130286.0,4473272899.0,206621592974.0,0.0,209438930000.0,27.0,27.5
28,2014/1/0/0,20445951942.0,148040499492.0,183954470540.0,94680670922.0,33000000000.0,232253925003.0,6343257712.0,204831964786.0,0.0,209438930000.0,23.5,26.0
29,2013/4/0/0,26700769643.0,159860112650.0,200309690408.0,110718668272.0,74000000000.0,153023640968.0,6728720011.0,177880022833.0,0.0,209438930000.0,29.5,23.8
30,2013/3/0/0,24957438686.0,148960338854.0,183998106029.0,118228921413.0,83000000000.0,163228384490.0,8554797034.0,148651795799.0,0.0,209438930000.0,26.2,29.5
31,2013/2/0/0,10247986308.0,141497204510.0,177838804918.0,137226608078.0,45000000000.0,142210764711.0,3720464275.0,148977666585.0,0.0,209438930000.0,19.8,25.5
32,2013/1/0/0,23284303593.0,130059568123.0,155240104716.0,72959141460.0,55000000000.0,144434161174.0,5609762146.0,159959451850.0,0.0,209438930000.0,20.3,19.9
33,2012/4/0/0,14373202741.0,222228200451.0,251716908133.0,90080891095.0,65000000000.0,133828699954.0,28470250410.0,228042900038.0,0.0,209438930000.0,18.0,19.7
34,2012/3/0/0,27033841684.0,230183856635.0,270537302269.0,89162568924.0,40000000000.0,168811545976.0,27721461052.0,154185508036.0,0.0,209438930000.0,14.2,17.0
35,2012/2/0/0,21577348065.0,224809676697.0,266091938284.0,64440006559.0,9900000000.0,279735207969.0,50307555349.0,241934273581.0,0.0,209438930000.0,15.7,14.9
