Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,33959526222,164321899154,245371651363,146728063129,5300000000.0,297215549689,472321286672,565619654146,175869880000,175869880000.0,74.2
1,2020/4/0/0,70019624591,456632945202,666576195141,262078958511,5800000000.0,312161280074,316871291405,568502275222,175869880000,175869880000.0,73.5
2,2020/3/0/0,31139843042,189371527278,296114754886,163314407671,5800000000.0,208486488542,485212716195,608597935319,175869880000,175869880000.0,69.3
3,2020/2/0/0,77244754672,283466376857,452820024769,140231732035,5270205700.0,193794817985,523494132799,598805341420,175869880000,175869880000.0,63.0
4,2020/1/0/0,16087149392,147897865968,219683835863,206504044680,6270205700.0,322019550532,473708605044,696159164613,175869880000,175869880000.0,64.0
5,2019/4/0/0,74564606058,353545607390,546061383208,307787170377,4470205700.0,272253248763,319981336508,592953749352,175869880000,175869880000.0,86.4
6,2019/3/0/0,17902107751,107958992379,169888858901,146307310836,4521538200.0,199829992326,448438613288,493919033071,175869880000,175869880000.0,85.0
7,2019/2/0/0,57064864171,308856015703,464655029116,160059818953,4221538200.0,444390808160,419394776194,647204050602,175869880000,175869880000.0,88.5
8,2019/1/0/0,52570489392,204341071325,337846752383,181740422896,2120926500.0,368390151829,400837216105,445526188958,175869880000,175869880000.0,93.0
9,2018/4/0/0,95946763597,345225735559,547634337921,284863979715,2856095900.0,252223624482,357596882095,423390255249,175869880000,175869880000.0,94.0
10,2018/3/0/0,32600269402,129301215474,213833758745,86994097631,381896900.0,229540259759,470183537411,349368034342,152950000000,152950000000.0,104.5
11,2018/2/0/0,76557516458,317103887192,483313725683,175506463761,638111400.0,218541276424,476995996317,465001979613,152950000000,152950000000.0,110.5
12,2018/1/0/0,47242972672,236640242612,360598184731,205730565780,524824400.0,264495050567,358973780835,380923027512,152950000000,152950000000.0,110.8
13,2017/4/0/0,90242240424,315380113267,533287396443,188247233905,707363800.0,376063776130,327043774854,490868840568,152950000000,152950000000.0,110.0
14,2017/3/0/0,44055628215,139593708144,240273576381,175805182428,667791000.0,274830246103,421842693562,334137466213,152950000000,152950000000.0,107.9
15,2017/2/0/0,56284115644,271609057732,410867427015,183478548019,667791000.0,282716425720,378581593740,355695836760,152950000000,152950000000.0,119.9
16,2017/1/0/0,46090719995,214948227387,325756679533,204534366799,704890500.0,304389093435,316410332391,338773134312,152950000000,152950000000.0,106.8
17,2016/4/0/0,73447212889,246490047672,434622638876,177548182629,1178270000.0,265244372670,346779757623,368139429124,152950000000,152950000000.0,94.6
18,2016/3/0/0,35030597188,132358108846,215239177835,79383837100,1040409100.0,204773708663,381970292646,270027396200,152950000000,152950000000.0,94.0
19,2016/2/0/0,43938660546,254477007789,379379902416,134503291363,2466660500.0,228743857945,400014047245,383108474185,152950000000,152950000000.0,105.0
20,2016/1/0/0,41369868572,190610598882,295977497585,172493273864,2386660700.0,268274181477,360456966381,387159972752,152950000000,152950000000.0,95.0
21,2015/4/0/0,41426946111,273646108879,426557527432,68677496884,2439993900.0,324102736022,426924415846,499379349216,152950000000,152950000000.0,98.0
22,2015/3/0/0,35168815902,94493373224,173289039763,65773557338,2466660500.0,223562404523,498884416989,415336367746,152950000000,152950000000.0,99.5
23,2015/2/0/0,50336264175,307414221383,468610477423,89472836672,2626660100.0,312861198519,509239531091,593260520392,152950000000,152950000000.0,97.0
24,2015/1/0/0,30099981012,117957477069,180165818770,224302749925,2879992800.0,126788798179,144530863847,249194854269,152950000000,152950000000.0,95.0
25,2014/4/0/0,39969850167,143487873671,239774642848,99023212818,2386660700.0,124638072405,224677968327,202297816425,0,152950000000.0,77.0
26,2014/3/0/0,20324565711,52754480380,92670011434,158031905304,,125181230225,187897545877,108001135707,0,152950000000.0,80.0
27,2014/2/0/0,34993386104,125517282955,221410337261,135016899897,,150166189499,187652289253,125306453174,0,152950000000.0,76.0
28,2014/1/0/0,26691481554,110053557487,165280939254,84092565251,,137680958924,107082911381,67940402152,0,100298380000.0,72.0
29,2013/4/0/0,19587563354,120294789983,187215591053,54122278528,,133931947388,157261771278,112238020688,0,100298380000.0,80.0
30,2013/3/0/0,23557736618,53751458159,102736037935,87157213950,,112891815624,99191864507,78427644097,0,100298380000.0,77.0
31,2013/2/0/0,29512789387,106698199455,179941935013,107718012340,940000000.0,95865263607,106751804107,105362336085,0,100298380000.0,78.0
32,2013/1/0/0,23451546668,81590345719,127920797769,104370124871,2300000000.0,77841405768,91503442716,101349483023,0,100298380000.0,70.0
33,2012/4/0/0,15398186259,101920889766,157822986357,49657164227,3615030000.0,116217978712,131054367612,121285273643,0,100298380000.0,56.0
34,2012/3/0/0,16645424656,54822408402,90791256500,98441509454,5068000000.0,50817499931,83599098684,66731261941,0,82561610000.0,43.5
35,2012/2/0/0,27631010187,106144119906,171517649978,43429122809,,112130820390,86457171066,86321949416,0,82561610000.0,41.0
36,2012/1/0/0,18547798926,85744419616,127458043080,48732156223,,102276025728,86825384934,96339126824,0,82561610000.0,44.1
37,2011/4/0/0,11001715248,106421620435,151195131117,19007092447,,110780607568,148790454326,143585043337,0,82561610000.0,43.0
38,2011/3/0/0,13051289572,38281659706,64812558493,60406318663,,38010013427,100624701224,60462015639,0,82561610000.0,32.2
39,2011/2/0/0,25524261037,111396294002,173005864592,60452288172,,98796449691,68923769284,97310805246,0,81341610000.0,33.0
40,2011/1/0/0,12675791255,68871245726,97544392884,52863499342,,64310606208,47278806779,60896047029,0,81341610000.0,32.0
41,2010/4/0/0,10288108228,113478230558,155828906744,17037708863,,103077409704,97002242350,96959380914,0,81341610000.0,38.0
