date,close
05/05/2021,5.57
05/02/2021,4.90
05/11/2020,4.22
05/08/2020,2.80
05/05/2020,2.63
05/02/2020,3.07
05/11/2019,3.48
05/08/2019,3.25
06/05/2019,3.17
05/11/2018,5.05
06/08/2018,5.52
07/05/2018,5.72
05/02/2018,9.36
06/11/2017,9.60
07/08/2017,15.35
05/05/2017,3.56
06/02/2017,2.64
07/11/2016,4.10
05/08/2016,4.50
05/05/2016,4.50
05/02/2016,5.10
05/11/2015,6.30
05/08/2015,7.30
05/05/2015,7.30
05/02/2015,9.30
05/11/2014,13.00
05/08/2014,10.00
05/05/2014,8.30
06/02/2014,8.10
05/11/2013,6.60
05/08/2013,11.20
06/05/2013,32.00
05/02/2013,16.60
