Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,2588223804.0,339143250433.0,371467568013.0,5291100585.0,102740000000.0,82956379217.0,510986434478.0,436670104765.0,182000000000.0,182000000000.0,17.25
1,2020/4/0/0,4733127588.0,417472409277.0,450175094761.0,154540348675.0,118450000000.0,87711423563.0,215381629623.0,315628991040.0,182000000000.0,182000000000.0,12.7
2,2020/3/0/0,8317936706.0,478157675431.0,520841200733.0,22815237646.0,208245824000.0,103057166003.0,355869116794.0,433521734701.0,182000000000.0,182000000000.0,12.5
3,2020/2/0/0,8615456821.0,476593856754.0,517052492446.0,4713724043.0,230045824000.0,122946056236.0,349729113228.0,453433076323.0,182000000000.0,182000000000.0,11.1
4,2020/1/0/0,3086326566.0,433668461160.0,472109098917.0,6327557641.0,141455824000.0,122786202808.0,537069775263.0,541225082033.0,182000000000.0,182000000000.0,12.1
5,2019/4/0/0,9425970675.0,510762535046.0,553166875656.0,37378388934.0,194705824000.0,100456913714.0,252547541221.0,325511521333.0,182000000000.0,182000000000.0,10.0
6,2019/3/0/0,9822154859.0,555985334779.0,605480179264.0,45848433848.0,169185824000.0,74192890364.0,328287117982.0,367386664371.0,182000000000.0,182000000000.0,10.25
7,2019/2/0/0,10871990398.0,510944335798.0,559444041835.0,31765917344.0,105700000000.0,73036442233.0,330736932923.0,302796667225.0,182000000000.0,182000000000.0,9.4
8,2019/1/0/0,8656322917.0,362103695637.0,401555087570.0,36855138323.0,49700000000.0,105837197799.0,380077774842.0,335528973532.0,182000000000.0,182000000000.0,10.5
9,2018/4/0/0,8399618045.0,383834573462.0,420621747660.0,41512435942.0,28900000000.0,57882367098.0,272099307862.0,169160749324.0,182000000000.0,182000000000.0,11.4
10,2018/3/0/0,7938797574.0,492351264557.0,534846044055.0,40997642933.0,,95608806588.0,313062255748.0,229707859991.0,182000000000.0,182000000000.0,9.9
11,2018/2/0/0,7718578687.0,480026298707.0,521383843630.0,178680442272.0,,91598236028.0,300282933842.0,355159435002.0,182000000000.0,182000000000.0,9.0
12,2018/1/0/0,3237130044.0,560801190285.0,596453532795.0,251222936334.0,,60461111163.0,298628153902.0,404421077164.0,182000000000.0,182000000000.0,8.9
13,2017/4/0/0,2754181696.0,455326881418.0,482250898840.0,137740105542.0,27800000000.0,57313848956.0,323724632897.0,352967544040.0,182000000000.0,182000000000.0,8.4
14,2017/3/0/0,3013108650.0,526925780474.0,558415110153.0,22213894557.0,17600000000.0,85812455369.0,363703462775.0,304097635668.0,182000000000.0,182000000000.0,8.97
15,2017/2/0/0,2292751922.0,567865974262.0,606546485655.0,40696466978.0,2317000000.0,62736106669.0,386874102450.0,313904328390.0,182000000000.0,182000000000.0,9.37
16,2017/1/0/0,3208529745.0,569827838311.0,606766718085.0,98206000705.0,,82955169204.0,375166920725.0,374510388689.0,182000000000.0,182000000000.0,9.12
17,2016/4/0/0,3902119671.0,400296601216.0,430674119730.0,157403326113.0,,52815850535.0,347607458071.0,385018372431.0,182000000000.0,182000000000.0,9.8
18,2016/3/0/0,678051623.0,526138532304.0,558586073146.0,182117165419.0,,61172873632.0,327905770521.0,396881121888.0,182000000000.0,182000000000.0,9.88
19,2016/2/0/0,-3797428948.0,391961143055.0,416864094398.0,71609934277.0,3100000000.0,27258714882.0,492195977164.0,404783385319.0,182000000000.0,182000000000.0,9.9
20,2016/1/0/0,5055606147.0,462743091322.0,495798482656.0,272884539617.0,3900000000.0,101243180247.0,498428353073.0,665878927724.0,182000000000.0,182000000000.0,15.0
21,2015/4/0/0,42206224071.0,637852986008.0,675189966476.0,234682100627.0,25440000000.0,95594609022.0,247623041879.0,401109293634.0,182000000000.0,182000000000.0,10.6
22,2015/3/0/0,6577357.0,418722963922.0,453424118887.0,16636924772.0,94840000000.0,76645917187.0,443928541284.0,608069838334.0,182000000000.0,182000000000.0,9.8
23,2015/2/0/0,1770495561.0,549921412004.0,583544888686.0,156576324634.0,70200000000.0,63094002961.0,362039739827.0,619483686020.0,182000000000.0,182000000000.0,9.5
24,2015/1/0/0,3727081337.0,375931903121.0,401540157808.0,11910996839.0,,104490888907.0,453924710376.0,523961017137.0,,,10.7
25,2014/4/0/0,-2468747555.0,353940381645.0,371139614049.0,40188094759.0,20000000000.0,36189756394.0,332445961142.0,381323265198.0,,182000000000.0,11.2
26,2014/3/0/0,1070173642.0,493930435142.0,531650432683.0,20139779227.0,82310000000.0,39454469100.0,500663229083.0,591539476645.0,,182000000000.0,11.3
27,2014/2/0/0,6222783029.0,500429982512.0,536582927390.0,140027762551.0,207314000000.0,77633530591.0,383462988191.0,761844654470.0,,182000000000.0,11.6
28,2014/1/0/0,362080919.0,307188252747.0,321151913208.0,369924056521.0,123204000000.0,61277881820.0,404288072952.0,895455641985.0,,182000000000.0,12.6
29,2013/4/0/0,17685733859.0,337042154026.0,352917719077.0,427153759070.0,30000000000.0,64497745576.0,195101930076.0,653666975785.0,,182000000000.0,13.7
