date,close
05/05/2021,97.00
05/02/2021,83.90
05/11/2020,72.60
05/08/2020,54.90
05/05/2020,56.00
05/02/2020,82.70
05/11/2019,85.20
05/08/2019,80.70
06/05/2019,101.90
05/11/2018,98.50
06/08/2018,93.50
07/05/2018,182.90
05/02/2018,146.00
06/11/2017,108.00
07/08/2017,107.50
05/05/2017,94.80
06/02/2017,71.20
07/11/2016,68.50
05/08/2016,62.50
05/05/2016,58.00
05/02/2016,44.70
05/11/2015,32.00
05/08/2015,35.00
05/05/2015,48.50
05/02/2015,36.80
05/11/2014,40.00
05/08/2014,30.40
05/05/2014,30.80
06/02/2014,30.20
05/11/2013,27.10
05/08/2013,26.50
06/05/2013,27.20
05/02/2013,30.70
05/11/2012,31.50
06/08/2012,41.00
07/05/2012,41.50
06/02/2012,38.50
07/11/2011,35.50
05/08/2011,26.00
05/05/2011,28.00
08/02/2011,37.50
05/11/2010,34.10
05/08/2010,34.10
05/05/2010,60.00
05/02/2010,55.50
05/11/2009,64.00
05/08/2009,83.00
05/05/2009,53.50
