date,close
05/05/2021,6.20
05/02/2021,6.27
05/11/2020,6.56
05/08/2020,5.80
05/05/2020,5.63
05/02/2020,6.50
05/11/2019,6.70
05/08/2019,6.80
06/05/2019,6.50
05/11/2018,6.56
06/08/2018,7.50
07/05/2018,8.01
05/02/2018,8.00
06/11/2017,9.25
07/08/2017,13.25
05/05/2017,13.60
06/02/2017,13.00
07/11/2016,15.00
05/08/2016,13.50
05/05/2016,11.20
05/02/2016,10.30
05/11/2015,12.10
05/08/2015,13.00
05/05/2015,15.20
05/02/2015,13.10
05/11/2014,12.60
05/08/2014,13.00
05/05/2014,13.60
06/02/2014,14.10
05/11/2013,11.90
05/08/2013,12.50
06/05/2013,14.10
05/02/2013,15.70
05/11/2012,9.20
06/08/2012,12.70
07/05/2012,10.60
06/02/2012,5.60
07/11/2011,5.60
05/08/2011,14.00
05/05/2011,14.30
08/02/2011,17.30
05/11/2010,16.50
05/08/2010,21.10
05/05/2010,22.70
