Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,7005559045968,22993832748581,31176874687620,14018629193714,10806768801746.0,8684635872093,27750575698018,51504077676628,33132826590000,33132826590000.0,59.4
1,2020/4/0/0,4660721480549,19510833657232,25778071108467,13001001772526,8822092675380.0,6124790460291,26286822229202,51975217453875,33132826590000,33132826590000.0,40.9
2,2020/3/0/0,3785122748321,19516497107892,24685562425834,5628548667015,8790110507972.0,5830460844355,20979333665419,35959335130297,33132826590000,33132826590000.0,30.4
3,2020/2/0/0,2755561747796,16716699660689,20422201946373,7479589626409,4667803760493.0,4222428620373,20763287739249,33561295345821,27610741150000,27610741150000.0,24.05
4,2020/1/0/0,2304760580048,15469649574389,19232707946043,6157827189416,1617338585240.0,5012639384483,19554348585095,29619287506417,27610741150000,27610741150000.0,22.2
5,2019/4/0/0,1923371910902,15139622033638,17975302675853,4564902312859,1374340352910.0,3574874546688,19411922751097,26997676529364,27610741150000,27610741150000.0,25.2
6,2019/3/0/0,1794412965036,12385057811865,15087031400142,3972943652210,1840768046165.0,3854081869718,18945703297422,24505625834712,27610741150000,27610741150000.0,22.0
7,2019/2/0/0,2050015651770,12070461588036,15097265561840,5900076071570,2607379478851.0,4848757055698,15391106218426,22320140354085,27610741150000,27610741150000.0,21.75
8,2019/1/0/0,1810449789804,12342336489604,14963250507448,6110879210952,3219966168421.0,4989303397720,12658139914824,21872970606920,21239071660000,21239071660000.0,33.45
9,2018/4/0/0,1767000247547,11825378876944,14386210731557,2515617135457,3724562710535.0,3915158043554,14115158052529,24299196176342,21239071660000,21239071660000.0,28.9
10,2018/3/0/0,2408422616117,10925130035885,14188346126413,3976151668262,5900895937362.0,5640203890272,14770217336303,21460455144991,21239071660000,21239071660000.0,39.6
11,2018/2/0/0,2202372244496,11379662995694,14260938100551,5319038225154,7754034432961.0,6577600962522,12887026543733,19958368891517,15170790000000,15170790000000.0,36.15
12,2018/1/0/0,2222755598067,10035454240162,13000963421238,6662968459743,7097179666718.0,7178547741042,11333204635800,17459059766452,15170790000000,15170790000000.0,56.0
13,2017/4/0/0,2400561052438,9554317022669,12744862483233,4264641954689,9936707080033.0,6555231799648,11768631544306,18520535634327,15170790000000,15170790000000.0,58.0
14,2017/3/0/0,2140394529440,9708779941597,12539992301428,2591864482986,11916316118066.0,4603448750970,11120130644773,16469143017413,15170790000000,15170790000000.0,36.9
15,2017/2/0/0,1538504951077,8423125039098,10612082569572,1813484050479,7814578768230.0,2989223259922,10954947291959,15754306629937,12642554170000,12642554170000.0,32.25
16,2017/1/0/0,1934976053093,7801893140729,10264754260071,2380437136128,5674127511304.0,2498830711892,10509719326031,14470323433267,8428749560000,8428749560000.0,29.15
17,2016/4/0/0,1949814238164,7311373166577,9950499922926,4558660713505,693498769815.0,2386926010205,10247213245079,12431329890032,8428749560000,8428749560000.0,44.1
18,2016/3/0/0,1606207808260,6025171679703,8142079264288,3282771484627,250497498639.0,2066481340275,7988920694672,9375549655971,8428749560000,8428749560000.0,41.1
19,2016/2/0/0,2030063250726,5476743115419,8048249751501,3026844764799,545178866361.0,1479562580203,8247773599031,9172721750911,7329514190000,7329514190000.0,42.8
20,2016/1/0/0,1020132418162,5711521467700,7142386716272,2926138476017,831098188625.0,1705089375974,6033626509231,9239506983566,7329514190000,7329514190000.0,34.0
21,2015/4/0/0,565917785270,5816928555599,7121776879509,2374928605865,758094875121.0,1608182018775,6937821177071,9995032101178,7329514190000,7329514190000.0,26.4
22,2015/3/0/0,1036348136587,5284713097182,6845199488946,2107094759286,966776464367.0,1968788052819,6810793303342,9327423129220,7329514190000,7329514190000.0,31.0
23,2015/2/0/0,1251626444924,5948385542327,7647766441121,2022505414440,1034746859860.0,1937013887797,6133970086408,8303337387467,7329514190000,7329514190000.0,33.2
24,2015/1/0/0,650394161642,4821932343843,5837935914731,1453491349657,847156476686.0,1993588803054,7097489096674,8212281809124,4886431750000,4886431750000.0,43.5
25,2014/4/0/0,495577341950,5547367655979,6581722538443,2001780467705,531141791271.0,1719564145827,7385982501899,9096774122246,0,4819081750000.0,46.0
26,2014/3/0/0,880371958523,4417028911586,5746859450091,1651561080358,258551972820.0,1551390958759,7204720579389,7954228269403,0,4819081750000.0,55.0
27,2014/2/0/0,964060868059,5248527466257,6681267946574,1429108292747,365935396771.0,1128668027025,7061231281217,8123652795206,0,4819081750000.0,57.0
28,2014/1/0/0,910211145707,5125829052127,6515498887605,2195020257953,404610725401.0,1514200435375,6771400748851,9163716115422,0,4190525330000.0,47.9
29,2013/4/0/0,490028001228,5368957266980,6460280723511,2267622390696,245493671402.0,1630722679686,7913085213700,11012050712534,0,4190525330000.0,48.4
30,2013/3/0/0,507775579953,3537874093931,4194847441561,2014263312314,120433565257.0,1430328606016,7940583999513,10345316896095,0,4190525330000.0,37.8
31,2013/2/0/0,532148158533,3509118339965,4344894633860,1385641109292,167413612457.0,1525711381918,7495545273158,9013227642019,0,4190525330000.0,30.6
