date,close
05/05/2021,15.90
05/02/2021,14.30
05/11/2020,5.80
05/08/2020,4.97
05/05/2020,4.40
05/02/2020,5.10
05/11/2019,5.60
05/08/2019,6.58
06/05/2019,6.40
05/11/2018,5.60
06/08/2018,5.20
07/05/2018,6.15
05/02/2018,6.80
06/11/2017,7.50
07/08/2017,10.40
05/05/2017,6.00
06/02/2017,3.60
07/11/2016,4.40
05/08/2016,4.60
05/05/2016,3.90
05/02/2016,5.80
05/11/2015,3.80
05/08/2015,4.50
05/05/2015,4.60
05/02/2015,5.20
05/11/2014,4.50
05/08/2014,4.70
05/05/2014,3.60
06/02/2014,2.30
05/11/2013,2.00
06/05/2013,2.40
05/02/2013,3.20
05/11/2012,3.50
06/08/2012,6.10
07/05/2012,5.40
06/02/2012,7.60
07/11/2011,8.80
05/08/2011,8.40
05/05/2011,7.20
08/02/2011,12.00
05/11/2010,13.00
05/08/2010,19.00
05/05/2010,28.30
05/02/2010,23.60
05/11/2009,30.50
05/08/2009,24.70
05/05/2009,21.50
05/02/2009,20.70
05/11/2008,31.00
05/08/2008,32.10
05/05/2008,45.40
