date,close
05/05/2021,10.70
05/02/2021,12.20
05/11/2020,8.17
05/08/2020,9.36
05/05/2020,5.72
05/02/2020,8.00
05/11/2019,4.17
05/08/2019,3.40
06/05/2019,3.10
05/11/2018,3.73
06/08/2018,4.29
07/05/2018,5.86
05/02/2018,7.17
06/11/2017,7.21
07/08/2017,9.65
05/05/2017,5.03
06/02/2017,3.90
07/11/2016,5.18
05/08/2016,6.00
05/05/2016,6.80
05/02/2016,7.80
05/11/2015,10.10
05/08/2015,12.70
05/05/2015,13.30
05/02/2015,18.70
05/11/2014,28.20
05/08/2014,14.10
05/05/2014,14.30
06/02/2014,15.30
05/11/2013,16.00
05/08/2013,12.70
