Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,26419558102,629241173706,651053774458,25900549751,,137220487687,91528630896,100838825392,80000000000,80000000000.0,54.0
1,2020/4/0/0,13658340993,710942194573,733850768692,58951764931,,136155222055,94082744167,210449494199,80000000000,80000000000.0,46.4
2,2020/3/0/0,17599751026,646218162365,668625787486,18354474743,,151109124543,90691490295,152957006417,80000000000,80000000000.0,40.95
3,2020/2/0/0,13040139440,555106385747,574888874000,28255922088,,123781855642,95155086367,162487564191,80000000000,80000000000.0,36.7
4,2020/1/0/0,15509393335,615294293651,635769226677,23988321483,,136586918098,92344095375,131961426591,80000000000,80000000000.0,38.95
5,2019/4/0/0,14650735848,700772611942,722865432023,46180786363,,136658235065,89355178566,167527299604,80000000000,80000000000.0,38.3
6,2019/3/0/0,16138357312,696467174888,719963162104,37439997191,,132312999086,83395412927,156564471358,80000000000,80000000000.0,38.25
7,2019/2/0/0,16594863516,692753000977,714917275094,25990948513,,162938798570,83342487101,190262351112,80000000000,80000000000.0,34.9
8,2019/1/0/0,12144232460,573203598890,591909177006,15378895693,,176187493260,83766520829,178468569170,80000000000,80000000000.0,37.3
9,2018/4/0/0,8686445504,656513510083,671777468328,44486413033,,137064849566,83308572024,186266033545,80000000000,80000000000.0,33.0
10,2018/3/0/0,14035960402,626941117995,647871056412,19709112136,,138368683005,91009420865,161191976781,80000000000,80000000000.0,30.0
11,2018/2/0/0,16955292254,620315365896,640317776278,20987262785,,136590260952,89978597059,177031167149,80000000000,80000000000.0,25.1
12,2018/1/0/0,10686845259,566937004120,584619943525,6824260720,,138928680983,92331135308,157765651533,80000000000,80000000000.0,29.0
13,2017/4/0/0,10210023380,589947105399,604939498395,7901191975,,140226204477,97085379362,165329107652,80000000000,80000000000.0,31.8
14,2017/3/0/0,10299767281,599902725503,616390669690,9174254510,,132337951287,112573852810,160460105234,80000000000,80000000000.0,35.7
15,2017/2/0/0,14598439616,554339571962,574973423604,37736398740,,134752710981,125894816126,199183260224,80000000000,80000000000.0,34.2
16,2017/1/0/0,25256378016,481011935388,497046590122,14537974991,,142799746590,123385724296,162901592436,80000000000,80000000000.0,34.75
17,2016/4/0/0,13007694775,564849448702,583382492832,9896871323,,175800304072,111415772602,197143161885,80000000000,80000000000.0,30.0
18,2016/3/0/0,13918038907,555139668702,570062123101,13854413767,,140482280791,124732020919,193610689475,80000000000,80000000000.0,28.0
19,2016/2/0/0,7508185056,594848689362,606761853670,17884227412,,184701854911,124956476760,259537389796,80000000000,80000000000.0,24.9
20,2016/1/0/0,8705204749,454801047181,469435461137,45671368686,,130113271228,141676257229,244414955736,80000000000,80000000000.0,23.0
21,2015/4/0/0,3339515740,512867402187,526481480656,23320799122,,113697621044,127845318447,205230846933,80000000000,80000000000.0,19.7
22,2015/3/0/0,8793855688,486927369770,500279733398,14884182752,,102366174083,136212676409,206522614760,80000000000,80000000000.0,20.6
23,2015/2/0/0,16535434175,889019053707,918417128445,15663987533,,110787850112,126265039150,219370033688,80000000000,80000000000.0,18.5
24,2015/1/0/0,9372658932,398001919551,410855097819,8692534007,,140919811012,118133562138,241442692761,80000000000,80000000000.0,19.7
25,2014/4/0/0,6552651681,450665369748,452627251475,12816430021,,108414590879,133497097294,216865572539,0,80000000000.0,17.8
26,2014/3/0/0,5887159785,447163291773,458260273171,7545639626,,111232031742,130920282016,201795805239,0,80000000000.0,17.5
27,2014/2/0/0,7914740578,416084611983,429074086356,18651403208,,93481193073,132053893725,205456452622,0,80000000000.0,14.9
28,2014/1/0/0,5497632431,353882937887,362707462283,13583628849,,118579151046,136253567840,225262733767,0,80000000000.0,14.7
29,2013/4/0/0,9565246952,445072629927,442063963623,29222385389,,113642976459,135100421252,245175550693,0,80000000000.0,15.6
30,2013/3/0/0,6502560226,403343724069,416624947130,20813111456,,90154764816,156949245681,248568185232,0,80000000000.0,11.5
31,2013/2/0/0,5332805893,379373299125,392641470476,11199225312,,113899727484,155229361166,267015940921,0,80000000000.0,10.5
32,2013/1/0/0,3968442838,334462402546,344360333520,24948864487,,147695937552,149353361835,300256059861,0,80000000000.0,12.7
33,2012/4/0/0,2818518440,415657961145,425005357135,25969612932,,146727567310,157274467139,305148514698,0,80000000000.0,10.5
34,2012/3/0/0,7104081573,374814059464,387027065774,10440291220,,250373588681,216383948350,420530534587,0,80000000000.0,8.8
35,2012/2/0/0,5928533815,365777368899,380128394090,11305725655,,233624490215,209004104698,409282538479,0,80000000000.0,10.3
36,2012/1/0/0,5572676037,296785421901,311643169202,8327902090,,214787493397,222074990998,396356550412,0,80000000000.0,14.2
37,2011/4/0/0,5903119321,339530516950,352763690384,11854752567,,218216524827,203901319745,392258418205,0,80000000000.0,8.7
38,2011/3/0/0,6711585818,304911939019,316630822566,9107044528,,205122663509,218235645116,389626645740,0,80000000000.0,8.6
39,2011/2/0/0,2187020506,302135961259,315899539587,9198575309,,200579038479,205110110567,376989598294,0,80000000000.0,8.1
40,2011/1/0/0,4149045633,233328331141,243548325138,14434452186,,198923516344,211845414630,381357212372,0,80000000000.0,11.1
41,2010/4/0/0,5555314678,255137173923,263757710197,8205197596,,189043584858,206888576740,366048017850,0,80000000000.0,17.6
42,2010/3/0/0,4615643370,242266746841,251300966786,11916474670,,189245874272,215640748398,373780144070,0,80000000000.0,18.3
43,2010/2/0/0,3760102131,228999889058,237217360017,25219602599,,175587518502,194449222046,348256264670,0,80000000000.0,28.5
44,2010/1/0/0,3808202884,194049246874,202284025972,4121368095,,178642293075,182009107042,317494697625,0,80000000000.0,29.8
45,2009/4/0/0,4050234761,258668095554,267527570990,3857701895,,154883367502,188190122102,302413193643,0,80000000000.0,19.2
46,2009/3/0/0,4469943241,183383121784,191040297457,18330211845,,138049230159,116848674879,276776927216,0,80000000000.0,27.1
47,2009/2/0/0,4260261785,267084908727,274256839745,37640803172,,165289557249,70580783881,285757860066,0,80000000000.0,25.3
48,2009/1/0/0,4206612428,157537517794,163966531212,27302976644,,178387386702,68468600674,277250651885,0,80000000000.0,11.3
49,2008/4/0/0,6403494190,182468551373,188273941641,16445774155,,176596869300,90451638314,301211419210,0,80000000000.0,9.1
50,2008/3/0/0,6442461502,191054338728,200423602699,52340211851,,166135147140,85698934195,298809992866,0,80000000000.0,12.3
51,2008/2/0/0,1576784459,163153573936,166516590833,10769055922,,140735282802,125045019061,283732169685,0,80000000000.0,11.5
52,2008/1/0/0,2438789118,120394683236,124271435395,25860372946,,103511013086,108982568169,222810275506,0,80000000000.0,16.9
