Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,-1103062544.0,29298515304.0,29978120725.0,18431928733.0,10634959920.0,11867539153.0,121498598121.0,10604256192.0,123464110000.0,123464110000.0,10.3
1,2020/4/0/0,-7610436562.0,36572380193.0,31677033113.0,26258747855.0,5634959920.0,17196382641.0,119394550727.0,15503668591.0,123464110000.0,123464110000.0,11.35
2,2020/3/0/0,-4426907567.0,25457643826.0,24256496581.0,10028851603.0,28597459920.0,10047153085.0,129740343991.0,18251143570.0,123464110000.0,123464110000.0,11.4
3,2020/2/0/0,-595020743.0,22572548501.0,23776038207.0,13267773103.0,36597459920.0,7934862189.0,116959047295.0,11717845368.0,123464110000.0,123464110000.0,10.5
4,2020/1/0/0,665805415.0,36136952828.0,41176954729.0,13239992486.0,32534619541.0,17335429299.0,110620438461.0,11260600881.0,123464110000.0,123464110000.0,11.5
5,2019/4/0/0,820421028.0,63512042024.0,66533395249.0,13793393220.0,37534619541.0,19122527353.0,111849031059.0,15017457297.0,123464110000.0,123464110000.0,12.5
6,2019/3/0/0,616230169.0,51808522546.0,55072883565.0,3670320005.0,56064233780.0,28814075760.0,102646611493.0,24241981220.0,123464110000.0,123464110000.0,12.5
7,2019/2/0/0,3722832053.0,43927001123.0,49816429944.0,19882037361.0,71152919920.0,24886150337.0,80290743194.0,23135370116.0,123464110000.0,123464110000.0,10.8
8,2019/1/0/0,3149356906.0,35734871981.0,44699227591.0,18562028484.0,66021720614.0,25439031431.0,75204755464.0,19661545142.0,99357010000.0,99357010000.0,13.5
9,2018/4/0/0,468799556.0,54025968373.0,56958897683.0,11098787731.0,72259517920.0,31109921341.0,65189400109.0,15241596825.0,99357010000.0,99357010000.0,13.4
10,2018/3/0/0,2459887708.0,46298367591.0,51050170042.0,14697560201.0,111447459920.0,49771767618.0,38756023009.0,15699812770.0,99357010000.0,99357010000.0,14.5
11,2018/2/0/0,3710441174.0,47849899354.0,51962382477.0,39411145138.0,82447459920.0,51431290512.0,26378710029.0,13885302815.0,99357010000.0,99357010000.0,10.8
12,2018/1/0/0,2729838189.0,46965143784.0,58292439846.0,37096421529.0,87447459920.0,51990348261.0,17717813745.0,11697219444.0,126358400000.0,126358400000.0,10.5
13,2017/4/0/0,3948245312.0,42784121350.0,47182604349.0,13656304758.0,76447726000.0,54626018322.0,47300323400.0,7477632916.0,126358400000.0,126358400000.0,10.9
14,2017/3/0/0,-4227473467.0,50845157969.0,49418056767.0,42207826074.0,41077880220.0,52182048590.0,56074376874.0,10172111838.0,126358400000.0,126358400000.0,10.6
15,2017/2/0/0,830256738.0,66987779816.0,76398743748.0,32100291479.0,41077880220.0,59291364441.0,63643214740.0,9901356446.0,126358400000.0,126358400000.0,10.0
16,2017/1/0/0,486737577.0,47615776813.0,51189781980.0,30149872236.0,25207633393.0,64761180935.0,81931169047.0,8905550199.0,126358400000.0,126358400000.0,9.7
17,2016/4/0/0,364729590.0,72014424602.0,75544360318.0,13386493510.0,32090133393.0,68008187406.0,96580328481.0,10730385650.0,126358400000.0,126358400000.0,11.0
18,2016/3/0/0,795883732.0,59726507495.0,65103939828.0,13645214188.0,43878837525.0,68264233697.0,89360430325.0,15914356046.0,126358400000.0,126358400000.0,10.5
19,2016/2/0/0,689171409.0,57450602308.0,64279223956.0,3191315864.0,53878837525.0,66854886461.0,86502600446.0,14182130668.0,126358400000.0,126358400000.0,10.5
20,2016/1/0/0,505260417.0,64535302472.0,69850681772.0,18929266071.0,57711410174.0,69979645716.0,86575075802.0,40017869794.0,126358400000.0,126358400000.0,10.9
21,2015/4/0/0,863241400.0,76764263932.0,82380649725.0,27955052472.0,74711410174.0,62901421341.0,101526511578.0,69156984998.0,126358400000.0,126358400000.0,10.4
22,2015/3/0/0,789323814.0,94775109724.0,103752910533.0,26788336438.0,69694998170.0,72275175866.0,81416784083.0,55521570706.0,126358400000.0,126358400000.0,11.5
23,2015/2/0/0,299180916.0,86056525020.0,92926694169.0,30588339785.0,37694998170.0,62668551113.0,109803932155.0,46417014420.0,126358400000.0,126358400000.0,11.5
24,2015/1/0/0,656882763.0,62267217911.0,70570754314.0,65533603074.0,20577821062.0,71727649200.0,95327393329.0,52889517975.0,,,12.3
25,2014/4/0/0,256445031.0,85380544898.0,95999561022.0,55865516720.0,18077821062.0,47498024151.0,99315976914.0,36744827181.0,,126358400000.0,12.9
26,2014/3/0/0,254075074.0,96486771000.0,101566710663.0,68889474408.0,8178234036.0,48960751011.0,56130591984.0,23424571322.0,,126358400000.0,14.9
27,2014/2/0/0,6378460840.0,114910428738.0,127130525445.0,60627147107.0,8178234036.0,60228599689.0,81049330201.0,35404561489.0,,126358400000.0,14.2
28,2014/1/0/0,1909914899.0,99133951766.0,114319943438.0,65174779551.0,7113876800.0,52937354251.0,66277890450.0,30772576331.0,,126358400000.0,14.5
29,2013/4/0/0,4038359394.0,137591182619.0,153513956214.0,59686997644.0,2113876800.0,64897090849.0,93331610053.0,40054855552.0,,126358400000.0,16.0
30,2013/3/0/0,1938950533.0,133827143410.0,148789716615.0,33777138887.0,1195861200.0,70026219548.0,114848054055.0,32059303363.0,,113398640000.0,16.2
31,2013/2/0/0,1714319951.0,102476680664.0,120197567675.0,7740828082.0,1195861200.0,66731332821.0,146895082877.0,31079259808.0,,113398640000.0,18.8
32,2013/1/0/0,1215893156.0,97247795119.0,110985679663.0,11129343452.0,1537448400.0,80447122897.0,121377951269.0,32236520019.0,,113398640000.0,24.0
33,2012/4/0/0,1928122272.0,117093036671.0,135694719324.0,42872361640.0,-2597471600.0,50223922166.0,112800567791.0,26801013421.0,,113398640000.0,23.2
34,2012/3/0/0,1453163765.0,89069780531.0,97252682070.0,54350727214.0,306000.0,54486820008.0,93368810024.0,24542319647.0,,113398640000.0,24.7
35,2012/2/0/0,3807726733.0,119057551690.0,132741837096.0,78073449574.0,306000.0,65645015081.0,82674177783.0,24581777766.0,,113398640000.0,26.8
36,2012/1/0/0,7048000906.0,107540665975.0,119877886956.0,64943381093.0,103229524.0,88913809394.0,70617393330.0,32679744184.0,,113398640000.0,27.0
37,2011/4/0/0,12148617046.0,133971493412.0,150944746610.0,49648277426.0,2274203072.0,96831653345.0,87485704262.0,33251933722.0,,113398640000.0,24.4
38,2011/3/0/0,17039563762.0,133867885624.0,170607551527.0,70574233241.0,757910290.0,122264869727.0,79466767979.0,69037456177.0,,113398640000.0,23.9
39,2011/2/0/0,19299759650.0,161271990328.0,191880301852.0,84802373822.0,2973774920.0,108991714610.0,53031478727.0,42264681844.0,,113398640000.0,22.0
40,2011/1/0/0,14926476076.0,97731183198.0,125863713260.0,80487218251.0,4197820200.0,98240410289.0,36522896104.0,35599947359.0,,113398640000.0,19.8
41,2010/4/0/0,9542588135.0,121108788898.0,145107116550.0,76365463774.0,,113858425265.0,48731321217.0,33810976695.0,,113398640000.0,23.0
42,2010/3/0/0,8190051573.0,98987377259.0,123097210637.0,70668513432.0,,104722093033.0,48075098615.0,35953415434.0,,113398640000.0,24.2
43,2010/2/0/0,15860159412.0,102411077570.0,129067879439.0,104735834338.0,,108690361450.0,47890344248.0,28040619932.0,,113398640000.0,29.3
44,2010/1/0/0,11822685554.0,84055734191.0,103130490621.0,121644232253.0,,75648001455.0,52202778507.0,35849154855.0,,113398640000.0,37.8
45,2009/4/0/0,12816617331.0,69401538616.0,95333586520.0,128442791176.0,,78882577018.0,52216472279.0,40038007968.0,,113398640000.0,33.0
46,2009/3/0/0,14564741612.0,124223216602.0,155530703639.0,38499668777.0,,155804128118.0,44543319020.0,33043029391.0,,81000000000.0,41.1
47,2009/2/0/0,17974188795.0,99483815133.0,120146675093.0,64886086248.0,,104308431779.0,59123309751.0,37497005619.0,,81000000000.0,
48,2009/1/0/0,8086958512.0,75649559233.0,92365008400.0,82116002471.0,,109235962012.0,50749310634.0,52465447721.0,,81000000000.0,
49,2008/4/0/0,-14734307355.0,87394348332.0,106595190547.0,,,,,,,,
50,2008/3/0/0,965157454.0,76628301088.0,96868078816.0,,,,,,,,
51,2008/2/0/0,,,,,,,,,,,
52,2008/1/0/0,,,,,,,,,,,
