date,close
05/05/2021,32.00
05/02/2021,25.20
05/11/2020,25.50
05/08/2020,24.35
05/05/2020,28.00
05/02/2020,24.45
05/11/2019,24.40
05/08/2019,20.00
06/05/2019,19.00
05/11/2018,16.10
06/08/2018,17.80
07/05/2018,15.85
05/02/2018,17.60
06/11/2017,19.00
07/08/2017,19.00
05/05/2017,17.00
06/02/2017,16.10
07/11/2016,16.85
05/08/2016,17.00
05/05/2016,17.00
05/02/2016,17.00
05/11/2015,16.00
05/08/2015,16.00
05/05/2015,17.70
05/02/2015,16.10
05/11/2014,16.80
05/08/2014,16.20
05/05/2014,15.90
06/02/2014,14.60
05/11/2013,12.90
05/08/2013,12.10
06/05/2013,14.00
05/02/2013,12.00
05/11/2012,10.10
06/08/2012,11.50
07/05/2012,13.30
06/02/2012,9.00
07/11/2011,8.00
05/08/2011,6.90
05/05/2011,7.00
08/02/2011,8.30
