Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,40541277587.0,1285731173791.0,1498322489342.0,141205028218.0,241322216533.0,1902060846444.0,981606715622.0,2811329314577.0,914259270000.0,914259270000.0,25.45
1,2020/4/0/0,26273701787.0,1476378526590.0,1702100690363.0,204961584849.0,226272216533.0,1876127838946.0,999999224057.0,2899243338503.0,914259270000.0,914259270000.0,9.8
2,2020/3/0/0,38784618047.0,1191225920722.0,1375487984252.0,93476085381.0,115582914856.0,1837983913254.0,931151117219.0,2619290295697.0,870881810000.0,870881810000.0,8.3
3,2020/2/0/0,19624655697.0,1179843315343.0,1335040639761.0,82142208922.0,154482914856.0,1710207336337.0,1063878237206.0,2628161183671.0,870881810000.0,870881810000.0,9.84
4,2020/1/0/0,5504075443.0,914603956667.0,1061538294635.0,58162533460.0,112830580000.0,1520806361690.0,994242234553.0,2380015169627.0,870881810000.0,870881810000.0,8.54
5,2019/4/0/0,28141477340.0,1176252398705.0,1384618456266.0,164123566666.0,89962580000.0,1600375089068.0,1052294392500.0,2519947273887.0,870881810000.0,870881810000.0,8.88
6,2019/3/0/0,,,,,,,,,,870881810000.0,9.1
7,2019/2/0/0,22846527649.0,1021673129717.0,1188515261249.0,81302214793.0,55853148050.0,1385690569242.0,924124215323.0,2129253050413.0,870881810000.0,870881810000.0,8.75
8,2019/1/0/0,3585792087.0,818246587895.0,947540475902.0,75427910675.0,44153148050.0,1264855797296.0,893807674788.0,1864940654407.0,,853873370000.0,8.2
9,2018/4/0/0,26598902951.0,1246316363797.0,1417708424745.0,217694626347.0,7800000000.0,1289768325830.0,997849935851.0,2157525832857.0,853873370000.0,853873370000.0,8.01
10,2018/3/0/0,17761700530.0,948722657005.0,1093823967216.0,125847247281.0,1500000000.0,1251236300518.0,971597717893.0,2006786806892.0,674273370000.0,674273370000.0,6.79
11,2018/2/0/0,24335309440.0,950662136220.0,1113215204241.0,153302835443.0,1500000000.0,1116731499485.0,1001331302415.0,2011553566364.0,674273270000.0,674273370000.0,6.0
12,2018/1/0/0,28466737536.0,838257048141.0,982891867022.0,138530614514.0,1140000000.0,1040039298004.0,917906323028.0,1778479733098.0,642324060000.0,642324060000.0,6.88
13,2017/4/0/0,35830321630.0,990109790636.0,1188458990159.0,67788375261.0,50960000000.0,1006041931549.0,979495959539.0,1774519516930.0,642324060000.0,642324060000.0,5.94
14,2017/3/0/0,22021191832.0,823005376181.0,960117055634.0,62306498399.0,50600000000.0,864980541734.0,1076521947293.0,1801240478690.0,,642324060000.0,7.54
15,2017/2/0/0,25580171365.0,852481211625.0,962900601255.0,41245456891.0,4000000000.0,761365774144.0,1104021707104.0,1620849237229.0,,611895030000.0,8.8
16,2017/1/0/0,32197024121.0,554888062450.0,684687098834.0,54660823170.0,4000000000.0,972839157375.0,948758601114.0,1577703580905.0,,611895030000.0,8.08
17,2016/4/0/0,42909374507.0,505188505151.0,647968040423.0,69423153020.0,,643461746552.0,773394213469.0,1190326137950.0,611895030000.0,611895030000.0,8.28
18,2016/3/0/0,18890823558.0,522672717134.0,644678873303.0,51097474298.0,950000000.0,700616882959.0,732020616126.0,1032218927521.0,611895030000.0,611895030000.0,7.96
19,2016/2/0/0,25371353256.0,482198836227.0,593735430100.0,33321805960.0,,536622038367.0,689554119641.0,1030361758310.0,547107230000.0,547107230000.0,8.6
20,2016/1/0/0,17532791441.0,378977908984.0,466383284239.0,45784535575.0,,468831626354.0,627314652588.0,953883733515.0,547107230000.0,547107230000.0,10.8
21,2015/4/0/0,9277027731.0,551802556915.0,641176414692.0,34147844093.0,,477274249006.0,627848549573.0,965339279065.0,547107230000.0,547107230000.0,11.5
22,2015/3/0/0,20005852914.0,474437551871.0,564028546893.0,125760883206.0,,419492043715.0,697966703535.0,1132282925237.0,367107230000.0,367107230000.0,13.8
23,2015/2/0/0,26171221396.0,480610407547.0,575913794387.0,42805105547.0,,452048690372.0,623978236514.0,1017241616928.0,367107230000.0,367107230000.0,12.9
24,2015/1/0/0,18503642497.0,363094776739.0,434284523976.0,46359419329.0,,422788661319.0,643630596329.0,1000809416100.0,367107230000.0,367107230000.0,8.4
25,2014/4/0/0,8649571357.0,492085299954.0,587788656592.0,98149078361.0,36051389479.0,350232833707.0,621113047903.0,1060509375924.0,0.0,337107230000.0,7.2
26,2014/3/0/0,13915695987.0,401755895260.0,482571558774.0,76677803197.0,35379218921.0,319718632879.0,607165109380.0,1011807496857.0,0.0,337107230000.0,7.9
27,2014/2/0/0,8879451075.0,486047956090.0,548545672509.0,31448337786.0,35379218921.0,261329757624.0,587023981211.0,926802470753.0,0.0,267107230000.0,5.8
28,2014/1/0/0,1411899129.0,321561587921.0,375128868128.0,26412138010.0,35379218921.0,306731412375.0,588764558279.0,981018085802.0,0.0,267107230000.0,6.1
29,2013/4/0/0,7947233736.0,397424686660.0,476360190095.0,22782446181.0,33044285982.0,267191252830.0,569110389879.0,909531987972.0,0.0,267107230000.0,4.4
30,2013/3/0/0,-1539794861.0,358062321653.0,413855685004.0,37532765487.0,39530211786.0,274901708810.0,495538098347.0,881116478295.0,0.0,267107230000.0,5.0
31,2013/2/0/0,759880896.0,322103271626.0,344450445722.0,27611304108.0,92519414982.0,280825892257.0,461693563595.0,913364635602.0,0.0,267107230000.0,4.5
32,2013/1/0/0,1929992908.0,427192631479.0,491777406326.0,47259329191.0,99994127422.0,365380406337.0,415154081006.0,1035778585733.0,0.0,267107230000.0,4.7
33,2012/4/0/0,4659498011.0,572582284808.0,650952638755.0,131788266701.0,17142346922.0,374448681498.0,394395398118.0,1020784090881.0,0.0,267107230000.0,4.9
34,2012/3/0/0,-20460085617.0,473378019245.0,546878823990.0,31732290387.0,8829640000.0,374999352872.0,460639470573.0,998893703804.0,0.0,267107230000.0,4.0
35,2012/2/0/0,3508329679.0,455518033784.0,522865704309.0,29143335394.0,12816760000.0,335043515038.0,394410847110.0,850579764560.0,0.0,267107230000.0,5.7
36,2012/1/0/0,-3233878019.0,433950626069.0,481461177463.0,23755696999.0,12717000000.0,308319568524.0,349937709659.0,868322289201.0,0.0,267107230000.0,7.8
37,2011/4/0/0,-9172603760.0,529190068470.0,601734347798.0,59927906256.0,10387880000.0,349620299048.0,351855153977.0,898325023614.0,0.0,267107230000.0,5.3
38,2011/3/0/0,2080404163.0,461869696720.0,513806333851.0,24921308649.0,23519950000.0,436011731065.0,472032149365.0,937714454686.0,0.0,250000000000.0,8.4
39,2011/2/0/0,24887579877.0,701463936652.0,840499329116.0,26996966756.0,55519950000.0,401800003787.0,488456948494.0,901617159020.0,0.0,250000000000.0,9.7
40,2011/1/0/0,14940145181.0,275217126687.0,339229657068.0,24453523434.0,35707682000.0,309318749238.0,376830023852.0,667325082628.0,0.0,250000000000.0,15.7
41,2010/4/0/0,39237411506.0,447406883942.0,517653966004.0,83807332348.0,43640564976.0,353098490062.0,261318782659.0,479281863324.0,0.0,250000000000.0,17.7
42,2010/3/0/0,13129482878.0,253055948517.0,321506766351.0,48346883691.0,1075856000.0,255640986712.0,367245988221.0,468697018607.0,0.0,250000000000.0,24.9
43,2010/2/0/0,39281449993.0,498337500357.0,613718737315.0,81950133490.0,11549000000.0,294130202255.0,336125540863.0,615288097683.0,0.0,180000000000.0,30.3
44,2010/1/0/0,24951789111.0,213109720101.0,268427578970.0,13749907028.0,13700000000.0,331516436958.0,229588645802.0,534361496248.0,0.0,150000000000.0,39.1
45,2009/4/0/0,10271115457.0,389157080803.0,434272561460.0,26427387996.0,,309569059916.0,176212979854.0,437849454699.0,0.0,150000000000.0,25.5
46,2009/3/0/0,14353476324.0,247517040366.0,301516355090.0,11023559346.0,13500000000.0,128187508833.0,351648096603.0,512047322498.0,0.0,120000000000.0,
