Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,171835396462,428490557457,687470184333,385445483470,56858559818,771491177450,64849651118,1740966172806,3013779570000.0,3013779570000.0,34.65
1,2020/4/0/0,65133379430,505738070324,703021926020,427676343151,23437445943,762725411075,72662885671,1761873856986,,3013779570000.0,29.55
2,2020/3/0/0,121432601544,433543142569,691782191564,241418396460,24393653150,830866635804,94381588399,1754820046687,2969249570000.0,2969249570000.0,23.5
3,2020/2/0/0,127898994668,350362093546,607389606180,220127957422,42559479361,827206742282,85618304280,1725140986147,2969249570000.0,2969249570000.0,20.45
4,2020/1/0/0,122547893832,363485340014,601014630997,208126275873,39680299211,896385158555,85482453565,1898856579436,2969249570000.0,2969249570000.0,18.0
5,2019/4/0/0,66396099809,451870352603,644965786358,185784616234,44267969361,795774197666,79717380810,1828583804332,2969249570000.0,2969249570000.0,19.5
6,2019/3/0/0,199751898260,415054314708,697717027917,187807198436,76565257144,1129527937173,67804605735,3006443735369,2969249570000.0,,25.55
7,2019/2/0/0,201613842610,402873351631,668239883990,215437456242,104775344105,1052620434616,66704860111,1302067741498,2969249570000.0,2969249570000.0,26.55
8,2019/1/0/0,146166203427,379052377311,628991709296,135887378000,114042602443,1064014512784,64545254505,1392410490113,2969249570000.0,2969249570000.0,25.7
9,2018/4/0/0,172631831451,479986377133,687337175698,170901577363,112164578609,849410545083,59842386092,1463953846012,2969249570000.0,2969249570000.0,26.25
10,2018/3/0/0,173048890585,425480495674,699380387985,125647722106,131091937328,911551833332,57911141370,1659508097122,2969249570000.0,2969249570000.0,27.7
11,2018/2/0/0,275484813351,317600324572,597312243855,171526726467,103817691528,868112199533,81967683137,1494895081202,2882769570000.0,2882769570000.0,25.3
12,2018/1/0/0,1278550938930,483851261515,689172395825,457693530711,125841857428,832963156780,81574168851,1594131707979,2882769570000.0,2882769570000.0,26.7
13,2017/4/0/0,205456540187,791787848779,1053970402181,780841425198,109843516094,1069102394030,103335475370,2583523895570,2882769570000.0,2882769570000.0,39.0
14,2017/3/0/0,145398700108,709111309830,979759225277,562383259329,105511747472,1537393204747,100351265120,2258947733463,2882769570000.0,2882769570000.0,39.0
15,2017/2/0/0,122679908012,742715627623,1005770674758,598836396256,104723750272,1205730040348,116444929803,2238509129246,2882769570000.0,2882769570000.0,41.85
16,2017/1/0/0,108450600796,664337895428,859895587821,654531061710,89622629419,1171248449201,92979163328,2872365796411,1794322810000.0,1794322810000.0,36.45
