date,close
05/05/2021,62.40
05/02/2021,69.90
05/11/2020,64.70
05/08/2020,45.10
05/05/2020,42.00
05/02/2020,42.25
05/11/2019,39.50
05/08/2019,36.70
06/05/2019,25.95
05/11/2018,25.65
06/08/2018,27.00
07/05/2018,26.40
05/02/2018,20.75
06/11/2017,23.00
07/08/2017,22.00
05/05/2017,24.30
06/02/2017,25.10
07/11/2016,21.30
05/08/2016,20.50
05/05/2016,21.90
05/02/2016,21.70
05/11/2015,24.60
05/08/2015,26.00
05/05/2015,21.80
05/02/2015,33.30
05/11/2014,25.00
05/08/2014,38.00
05/05/2014,15.60
06/02/2014,12.30
05/11/2013,10.40
05/08/2013,11.70
06/05/2013,18.00
05/02/2013,19.00
05/11/2012,12.40
06/08/2012,25.90
07/05/2012,14.50
06/02/2012,17.80
07/11/2011,24.40
05/08/2011,16.50
05/05/2011,26.60
08/02/2011,27.50
05/11/2010,28.30
05/08/2010,29.60
05/05/2010,36.00
05/02/2010,28.10
05/11/2009,29.80
05/08/2009,25.20
05/05/2009,25.00
05/02/2009,18.50
05/11/2008,19.30
05/08/2008,39.20
05/05/2008,51.50
