date,close
05/05/2021,18.70
05/02/2021,18.55
05/11/2020,19.70
05/08/2020,18.35
05/05/2020,19.50
05/02/2020,20.20
05/11/2019,20.45
05/08/2019,20.80
06/05/2019,22.80
05/11/2018,22.00
06/08/2018,23.70
07/05/2018,24.95
05/02/2018,24.10
06/11/2017,27.95
07/08/2017,26.00
05/05/2017,23.35
06/02/2017,21.90
07/11/2016,20.50
05/08/2016,19.70
05/05/2016,17.50
05/02/2016,20.50
05/11/2015,21.20
05/08/2015,18.40
05/05/2015,16.70
05/02/2015,15.00
05/11/2014,13.80
05/08/2014,11.00
05/05/2014,10.50
06/02/2014,10.60
05/11/2013,7.70
05/08/2013,7.50
06/05/2013,7.10
05/02/2013,6.90
05/11/2012,6.30
06/08/2012,6.80
07/05/2012,6.10
06/02/2012,5.30
07/11/2011,4.90
05/08/2011,5.20
05/05/2011,5.80
08/02/2011,6.90
05/11/2010,7.20
05/08/2010,9.50
05/05/2010,9.70
