date,close
05/05/2021,22.30
05/02/2021,19.65
05/11/2020,21.15
05/08/2020,15.75
05/05/2020,16.50
05/02/2020,17.60
05/11/2019,25.30
05/08/2019,25.80
06/05/2019,28.00
05/11/2018,25.95
06/08/2018,18.00
07/05/2018,24.00
05/02/2018,14.90
06/11/2017,9.27
07/08/2017,16.40
05/05/2017,7.40
06/02/2017,5.00
07/11/2016,7.50
05/08/2016,5.60
05/05/2016,7.00
05/02/2016,6.90
05/11/2015,9.30
05/08/2015,9.50
05/05/2015,8.90
05/02/2015,10.10
05/11/2014,10.50
05/08/2014,9.60
05/05/2014,9.50
06/02/2014,9.10
05/11/2013,6.90
05/08/2013,7.10
06/05/2013,6.50
05/02/2013,7.30
05/11/2012,5.90
06/08/2012,8.50
07/05/2012,11.00
06/02/2012,7.90
07/11/2011,7.70
05/08/2011,6.70
05/05/2011,9.10
08/02/2011,13.50
05/11/2010,13.80
05/08/2010,19.40
05/05/2010,23.80
05/02/2010,15.00
05/11/2009,20.50
05/08/2009,17.20
05/05/2009,15.80
05/02/2009,15.50
05/11/2008,22.90
05/08/2008,42.00
05/05/2008,63.00
