date,close
05/05/2021,11.80
05/02/2021,9.62
05/11/2020,6.53
05/08/2020,5.09
05/05/2020,5.17
05/02/2020,6.70
05/11/2019,5.80
05/08/2019,6.50
06/05/2019,7.00
05/11/2018,7.97
06/08/2018,9.18
07/05/2018,10.35
05/02/2018,13.90
06/11/2017,14.40
07/08/2017,21.30
05/05/2017,22.95
06/02/2017,23.70
07/11/2016,28.40
05/08/2016,24.80
05/05/2016,22.10
05/02/2016,23.30
05/11/2015,26.00
05/08/2015,17.10
05/05/2015,17.50
05/02/2015,13.90
05/11/2014,13.80
05/08/2014,15.00
05/05/2014,17.20
06/02/2014,17.60
05/11/2013,18.70
05/08/2013,23.00
06/05/2013,26.00
05/02/2013,27.00
05/11/2012,24.20
06/08/2012,22.30
07/05/2012,28.50
06/02/2012,28.50
07/11/2011,24.30
05/08/2011,29.00
05/05/2011,34.30
08/02/2011,47.00
05/11/2010,50.00
