date,close
05/05/2021,29.90
05/02/2021,28.35
05/11/2020,24.90
05/08/2020,25.00
05/05/2020,17.80
05/02/2020,19.45
05/11/2019,28.35
05/08/2019,25.90
06/05/2019,25.10
05/11/2018,25.10
06/08/2018,24.50
07/05/2018,25.95
05/02/2018,27.80
06/11/2017,27.90
07/08/2017,28.00
05/05/2017,31.50
06/02/2017,29.50
07/11/2016,30.00
05/08/2016,29.90
05/05/2016,27.80
05/02/2016,28.50
05/11/2015,32.60
05/08/2015,29.00
05/05/2015,28.50
05/02/2015,34.00
05/11/2014,27.80
05/08/2014,27.50
05/05/2014,23.80
06/02/2014,29.50
05/11/2013,26.20
05/08/2013,19.80
06/05/2013,20.30
05/02/2013,17.10
05/11/2012,14.70
06/08/2012,15.70
07/05/2012,18.50
06/02/2012,17.00
07/11/2011,16.90
05/08/2011,17.80
05/05/2011,22.50
08/02/2011,31.60
05/11/2010,30.50
05/08/2010,45.10
05/05/2010,48.00
05/02/2010,39.50
