Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,134910600191,1880493804949,2322338411873,1319708183314.0,795400755574.0,2445814025178.0,1334369245725.0,3476306414297.0,2797413560000.0,2797413560000.0,51.2
1,2020/4/0/0,76923636542,1891893546012,2340746545609,1102117058476.0,687400411907.0,2354686044867.0,1210676036690.0,3829632690179.0,2797413560000.0,2797413560000.0,40.8
2,2020/3/0/0,120629701328,1790008774981,2314877046846,949216334753.0,742399705801.0,2317789490303.0,832381306556.0,2890121379997.0,2566533970000.0,2566533970000.0,35.8
3,2020/2/0/0,81794982378,1515340990621,1956996439250,997532542621.0,470399038801.0,2658225735702.0,912605949579.0,3168932042141.0,2566533970000.0,2566533970000.0,33.4
4,2020/1/0/0,47821004954,1380990582007,1726386289323,352673161620.0,638189804401.0,2730675449985.0,808442435970.0,2408641192022.0,2566533970000.0,2566533970000.0,19.5
5,2019/4/0/0,33110858631,1736739267520,2130799896012,524590580422.0,598324938301.0,2715989097421.0,889598675537.0,2659954099215.0,2566533970000.0,2566533970000.0,18.25
6,2019/3/0/0,53052768386,1418096374104,1854162157119,,,,,,,2566533970000.0,22.05
7,2019/2/0/0,70025503761,1190061376242,1674729278145,1438899495623.0,1580671911904.0,743584592199.0,1301947789400.0,3082349530801.0,2566533970000.0,2566533970000.0,17.9
8,2019/1/0/0,42901870113,1233578281567,1550734106383,705402403872.0,2344028681030.0,695087674382.0,1135080140332.0,2806025464412.0,2566533970000.0,2566533970000.0,18.85
9,2018/4/0/0,75443736330,1641435090325,1895440581972,716540715777.0,2007919744150.0,942411055986.0,1195527029983.0,2487733373673.0,2566533970000.0,2566533970000.0,19.4
10,2018/3/0/0,39890747401,1561392417093,1930642692975,683958855437.0,2227510873607.0,908498779412.0,1036448744533.0,2157266957399.0,2566533970000.0,2566533970000.0,25.7
11,2018/2/0/0,29633288030,1643633877882,2049837130532,745412777519.0,2229011011857.0,923807005135.0,919252044690.0,2236284690691.0,2566533970000.0,2566533970000.0,34.2
