Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,18665243318,389342772651,440847350067,16889696122.0,161500000000.0,413495004988.0,263764373500.0,589771447571.0,128324370000.0,128324370000.0,80.5
1,2020/4/0/0,44464145581,430894310984,516915392531,32816314983.0,150500000000.0,410514209982.0,142359920376.0,489642104844.0,128324370000.0,128324370000.0,84.0
2,2020/3/0/0,39600547577,368466068851,447357539724,9684338063.0,142000000000.0,381718543888.0,160485485429.0,476969021220.0,,128324370000.0,82.0
3,2020/2/0/0,30128951480,302711475737,364011028920,12034915616.0,122000000000.0,322581300342.0,190618364743.0,427826042833.0,,128324370000.0,57.3
4,2020/1/0/0,32101608710,292831515449,359095722606,63692239831.0,22000000000.0,333300170856.0,185914143690.0,385108278348.0,,128324370000.0,66.0
5,2019/4/0/0,54342361560,334174272908,442030082135,83963765745.0,22000000000.0,336461892026.0,132560628563.0,373643999904.0,,128324370000.0,60.1
6,2019/3/0/0,37656223829,357862258221,432946816868,43201401425.0,22000000000.0,333276771763.0,138881117896.0,365633090293.0,,128324370000.0,70.0
7,2019/2/0/0,28292569749,358412285317,425253478282,13869930676.0,,333663242166.0,143245032590.0,354454471309.0,,128324370000.0,47.2
8,2019/1/0/0,17219601522,353313055750,401969229116,17848800332.0,,339201556828.0,184947112168.0,433677005628.0,,128324370000.0,50.0
9,2018/4/0/0,16434525108,430468011823,481225993038,41131339908.0,,378153565536.0,217633420065.0,538647252561.0,,128324370000.0,49.9
10,2018/3/0/0,15150661891,404696584694,449947955171,65275257485.0,,358526297884.0,203327340752.0,530757279233.0,,128324370000.0,46.0
11,2018/2/0/0,15228020130,375682613601,421694135046,30211273772.0,50000000000.0,342215077611.0,198391260958.0,481085032109.0,,128324370000.0,40.0
12,2018/1/0/0,14393562330,383863960953,427331268612,23854991552.0,50000000000.0,372968827475.0,195381761207.0,482107459308.0,,128324370000.0,44.0
13,2017/4/0/0,14311862917,403415763787,452118795362,58470278531.0,50000000000.0,365582564211.0,211218153868.0,531618620217.0,,128324370000.0,43.0
14,2017/3/0/0,16771035942,341996041817,385795393852,44555500194.0,50000000000.0,333551208749.0,179178909791.0,428820387729.0,,128324370000.0,41.6
15,2017/2/0/0,18261710592,327302435728,375858099006,34911967978.0,50000000000.0,307812033351.0,184428444452.0,407386037722.0,,128324370000.0,39.8
16,2017/1/0/0,16305640810,299753450957,342414828363,27848035612.0,50000000000.0,341500168540.0,138837710326.0,363195970657.0,,128324370000.0,41.1
17,2016/4/0/0,21376120566,326727609316,378313098490,42335967916.0,50000000000.0,300668540217.0,142271759935.0,377573294004.0,,128324370000.0,48.9
18,2016/3/0/0,19735934887,310070311707,356312268477,63860953376.0,50000000000.0,296442034782.0,130065823754.0,374413771251.0,,128324370000.0,44.0
19,2016/2/0/0,16937226732,282990326646,324891951647,118955819152.0,,248101248861.0,141167985970.0,352329762203.0,,128324370000.0,42.0
20,2016/1/0/0,15514368414,281317320561,322223148967,100600099029.0,,246202427130.0,115790252919.0,314548726146.0,,128324370000.0,36.7
21,2015/4/0/0,20680942153,350449828728,400302601172,119595240711.0,,288444733715.0,132683672400.0,398276624235.0,,128324370000.0,33.0
22,2015/3/0/0,17350726177,288244018343,330997868332,115644924611.0,,249976170983.0,122856951288.0,345326736392.0,,128324370000.0,36.7
23,2015/2/0/0,16328954193,267632814059,308569732410,116972886970.0,,231792535549.0,133529277761.0,348640647054.0,,106978420000.0,30.0
24,2015/1/0/0,14900706923,263737043716,301512491297,98066095340.0,,224745247218.0,102958177772.0,289059028198.0,,,37.0
25,2014/4/0/0,18073893661,290089953705,335596865237,82194459355.0,,234180953301.0,137869857727.0,329844929822.0,0.0,106978420000.0,39.0
26,2014/3/0/0,16310711160,255953490881,295199396195,103268874045.0,,212804352746.0,171779230222.0,357828875904.0,0.0,106978420000.0,37.7
27,2014/2/0/0,15045800880,234243254900,272914317402,64357205722.0,,199179648197.0,127957621924.0,270675256241.0,0.0,106978420000.0,39.0
28,2014/1/0/0,12991545936,195467375382,226990562322,89617170126.0,,169745530701.0,120451314422.0,282603219809.0,0.0,106978420000.0,36.1
29,2013/4/0/0,17705378070,256065571976,299032536595,73767750198.0,,194781285504.0,130147571260.0,311509310501.0,0.0,106978420000.0,40.0
30,2013/3/0/0,16955028447,225411315244,262791849028,40537281381.0,,187518001262.0,106960899319.0,243387130637.0,0.0,106978420000.0,33.5
31,2013/2/0/0,16460540297,195142642210,228576924961,11099686688.0,,163290355619.0,120578157467.0,233272335976.0,0.0,89189900000.0,34.2
32,2013/1/0/0,16176128348,174797914839,209980113732,18083868214.0,,138054757012.0,108205785423.0,228817990028.0,0.0,89189900000.0,37.5
33,2012/4/0/0,12981212190,214742586819,247825250263,43697152157.0,,162716393012.0,84884988529.0,283842222815.0,0.0,89189900000.0,27.5
34,2012/3/0/0,14622036553,191784897083,221614536088,56943968925.0,,164594027944.0,34677374337.0,204428962262.0,0.0,89189900000.0,23.0
35,2012/2/0/0,17202536123,175048278486,206147093108,83428409081.0,,143374595065.0,35033125439.0,213738163357.0,0.0,89189900000.0,22.3
36,2012/1/0/0,15734093067,146903361054,176162107092,74536180692.0,,184631525509.0,29153373229.0,180368956831.0,0.0,89189900000.0,26.5
37,2011/4/0/0,14692545568,188178125599,218855911831,87364868785.0,,161639627253.0,74992004023.0,246996728956.0,0.0,89189900000.0,18.0
38,2011/3/0/0,14514245765,161022834870,188009185697,50841238843.0,,141924942596.0,39659351660.0,160037095392.0,0.0,58378500000.0,16.1
39,2011/2/0/0,27442704589,232242055117,288021269899,25353347295.0,,102764215533.0,56798901607.0,137307098650.0,0.0,58378500000.0,18.2
40,2011/1/0/0,11131935764,106517412808,131961527712,36182374774.0,,84861162367.0,76669334037.0,177324724246.0,0.0,39000000000.0,20.5
41,2010/4/0/0,12255377744,165650103137,189498083476,21701833663.0,,139913931246.0,64887068158.0,204839238847.0,0.0,39000000000.0,25.7
42,2010/3/0/0,9946907108,140125932937,160106227545,24218846488.0,,113215326805.0,22962779135.0,114146605107.0,0.0,39000000000.0,25.1
43,2010/2/0/0,7760930792,108432600952,125493456045,7971162964.0,,83110398589.0,64790522852.0,118291352088.0,0.0,39000000000.0,28.9
44,2010/1/0/0,6718788276,83872387309,98907517049,19357420504.0,,56607922763.0,66419599782.0,109573828629.0,0.0,39000000000.0,31.2
45,2009/4/0/0,6859427427,112491964366,128962544810,25450259164.0,,77885087958.0,36865728623.0,109041298829.0,0.0,39000000000.0,27.2
46,2009/3/0/0,5554757028,90908159636,104928176662,50209230136.0,,65857530423.0,24230271070.0,101616502038.0,0.0,39000000000.0,35.8
47,2009/2/0/0,3494060401,85207211003,95442559161,,,,,,0.0,,23.1
48,2009/1/0/0,6675745497,66758297062,82033279043,16623851678.0,,56968196974.0,5096732039.0,43025430798.0,0.0,39000000000.0,17.7
49,2008/4/0/0,3055987560,79607905565,93989876798,11997006210.0,,62534094563.0,,70186385045.0,0.0,39000000000.0,14.2
50,2008/3/0/0,3484467460,100909838421,114008277017,17156257981.0,,75460313447.0,18782371362.0,60522876024.0,0.0,39000000000.0,
51,2008/2/0/0,3006050841,89117598887,101782191248,13165305354.0,,77904338996.0,34892984732.0,70969412215.0,0.0,39000000000.0,
52,2008/1/0/0,2584648025,82314446724,92345298647,10811794791.0,,66131997463.0,37523444646.0,59511547854.0,0.0,39000000000.0,
