Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,-10538692370,173533126532,206391832406,38464188860.0,,124209249224.0,388378466880.0,393640057610.0,454328360000.0,454328360000.0,4.65
1,2020/4/0/0,-2063704950,219073433557,265994937135,93195503959.0,,146787287628.0,377588559490.0,454061291328.0,454328360000.0,454328360000.0,3.96
2,2020/3/0/0,-6298716972,189239072734,229022037674,85826761211.0,,120922328524.0,398231139082.0,459914636688.0,454328360000.0,454328360000.0,3.1
3,2020/2/0/0,-2371473915,180547718692,225960372695,73419603998.0,,125485132850.0,393280180686.0,442177908614.0,454328360000.0,454328360000.0,2.82
4,2020/1/0/0,-20141956733,172269852782,198956110909,89192240514.0,,113998268253.0,386555680039.0,449149743543.0,454328360000.0,454328360000.0,3.91
5,2019/4/0/0,45229322840,216014166822,298394585170,97621401222.0,20984000000.0,126862757783.0,432152573307.0,503137813322.0,454328360000.0,454328360000.0,2.68
6,2019/3/0/0,15175692189,206061528814,275429640276,,,,,,,454328360000.0,1.84
7,2019/2/0/0,-10218848499,222875364175,268038433454,65472615065.0,11780000000.0,153915906471.0,449078560402.0,591187825739.0,454328360000.0,454328360000.0,1.76
8,2019/1/0/0,-42565725962,227282902757,246542452116,86257680602.0,11780000000.0,180542898795.0,474938657216.0,664519531876.0,454328360000.0,454328360000.0,1.84
9,2018/4/0/0,-39059744950,351957953021,383233150607,145373299735.0,12783379035.0,198242678824.0,556666115199.0,785497197362.0,454328360000.0,454328360000.0,2.63
10,2018/3/0/0,-29873217045,322686326829,360290347610,130614873049.0,11564431500.0,185948324621.0,607197663605.0,800829278689.0,454328360000.0,454328360000.0,2.49
11,2018/2/0/0,-14123605940,285058194096,329982761936,168538529507.0,1064431500.0,155893623210.0,610303716974.0,838009280911.0,454328360000.0,454328360000.0,2.72
12,2018/1/0/0,-29222010941,198202496224,229234672421,145646293391.0,,135171953695.0,539153101078.0,741143686916.0,454328360000.0,454328360000.0,2.87
13,2017/4/0/0,-23564437345,309161081754,353574437011,192840649447.0,11000000000.0,172017155715.0,472151278412.0,724497624800.0,454328360000.0,454328360000.0,3.0
14,2017/3/0/0,-15448766917,315602968356,361839127039,186831122769.0,11050625000.0,167684179170.0,474273394663.0,675942541781.0,454328360000.0,454328360000.0,3.73
15,2017/2/0/0,-5419540656,264683986484,315826901491,154310699830.0,11050000000.0,146429579103.0,483023042954.0,642297438508.0,454328360000.0,454328360000.0,3.98
16,2017/1/0/0,-31454537448,247052999392,274358282188,139029099615.0,11000000000.0,146124162322.0,469679411930.0,627352787135.0,454328360000.0,454328360000.0,3.71
17,2016/4/0/0,19046887448,283053861108,382189961826,127788897793.0,11000000000.0,164658293207.0,463723339714.0,614398723322.0,454328360000.0,454328360000.0,4.3
18,2016/3/0/0,-6860280781,283891154669,341474171033,179351797822.0,,139193625113.0,446092203487.0,676444354796.0,454328380000.0,454328360000.0,4.25
19,2016/2/0/0,12201227374,331874335431,421927879994,219210350598.0,,139096046702.0,483954863856.0,761761141060.0,445427280000.0,445421280000.0,8.1
20,2016/1/0/0,10265468376,286956525282,371221912406,129709161418.0,,174237638573.0,496801274947.0,773877234711.0,445421280000.0,445421280000.0,8.5
