Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,572016043955.0,7600738924861.0,9099590947974.0,490523725247.0,5516043836.0,2795071756371.0,4775426848680.0,8273277515152.0,4446252130000.0,4446252130000.0,34.9
1,2020/4/0/0,450032603980.0,6817769555610.0,8345293164929.0,574767066704.0,516043836.0,2024273013463.0,5526490507311.0,8998791992280.0,4446252130000.0,4446252130000.0,24.0
2,2020/3/0/0,318107862145.0,5771150231346.0,6834013613033.0,390477101350.0,750000000.0,1497170937083.0,4597878205003.0,7931122739841.0,4446252130000.0,4446252130000.0,16.85
3,2020/2/0/0,201042311855.0,4702644291988.0,5778517351218.0,379875597063.0,1266043836.0,1315974471262.0,4994184476376.0,8580896327777.0,4234694890000.0,4234694890000.0,10.7
4,2020/1/0/0,181105259754.0,5631901059990.0,6584999160370.0,431715664614.0,76250000000.0,1318391135054.0,4270808331732.0,8324672102344.0,4234694890000.0,4234694890000.0,8.12
5,2019/4/0/0,83932260945.0,5518633261087.0,6349820490924.0,288707713172.0,76250000000.0,1327686977653.0,4414458755715.0,8647346701718.0,4234694890000.0,4234694890000.0,8.26
6,2019/3/0/0,161073951112.0,6257870428132.0,7228246419130.0,307566948926.0,750000000.0,1568448002145.0,4922936966695.0,9514552955163.0,4234694890000.0,4234694890000.0,7.35
7,2019/2/0/0,53207544555.0,6128868686256.0,6911281307835.0,370635702519.0,270387032.0,1761554868981.0,4528184061438.0,9877362955725.0,3849903280000.0,3849903280000.0,6.92
8,2019/1/0/0,60652421375.0,6938343920747.0,7545436900786.0,423725062878.0,270387032.0,1937920131874.0,5685691471407.0,10947774413367.0,3849903280000.0,3849903280000.0,8.15
9,2018/4/0/0,-101815802994.0,7842008831088.0,8565850332268.0,459414654547.0,32935673050.0,2319746823561.0,6562465276941.0,12587323468728.0,3849903280000.0,3849903280000.0,6.51
10,2018/3/0/0,82849256935.0,9293672747527.0,10324782002903.0,302415758824.0,33470990586.0,3121409593330.0,8305861921013.0,14919953830638.0,3849903280000.0,3849903280000.0,8.72
11,2018/2/0/0,86687448481.0,6625135572379.0,7663188472658.0,206629578314.0,29022347000.0,2266153087373.0,9862536751322.0,15281502673699.0,3499966830000.0,3499966830000.0,10.45
12,2018/1/0/0,333392131278.0,6705382663842.0,7886579782234.0,503169694306.0,23500000000.0,3148251639155.0,9305119860448.0,15466252007415.0,3499966830000.0,3499966830000.0,14.7
13,2017/4/0/0,203406010837.0,5805971310110.0,6937387876334.0,292371319351.0,,1824571369193.0,8982739915988.0,13531783826373.0,3499966830000.0,3499966830000.0,23.5
14,2017/3/0/0,271577366369.0,6138818044732.0,7230669296131.0,241863942886.0,,2375850167271.0,5654231735404.0,9685328232638.0,3499966830000.0,3499966830000.0,23.3
15,2017/2/0/0,415015426779.0,5056876433566.0,6212980418916.0,236828348720.0,,1698274938384.0,8445871990555.0,11888711683486.0,1965398290000.0,1965398290000.0,27.55
16,2017/1/0/0,440012770218.0,4720032220916.0,5766568822301.0,227856420334.0,,1892899544332.0,4967956131847.0,7692410661152.0,1965398290000.0,1965398290000.0,49.25
17,2016/4/0/0,447692831043.0,3677401884196.0,4994179162662.0,576616148168.0,,1096590459734.0,4730160790574.0,6657235306676.0,1965398290000.0,1965398290000.0,49.2
18,2016/3/0/0,447829578590.0,3480402287142.0,4594827349981.0,210447162978.0,,1353401112164.0,2580355749013.0,4333468357710.0,1965398290000.0,1965398290000.0,42.1
19,2016/2/0/0,418197565855.0,3286212595363.0,4383518766590.0,548489200098.0,430743521875.0,589608259843.0,3039385975645.0,4684894253455.0,1310270670000.0,1310270670000.0,39.2
20,2016/1/0/0,187210992612.0,3263921415914.0,3913151406867.0,230495507758.0,,1038307077609.0,2445629107825.0,4330840641862.0,1310270670000.0,1310270670000.0,50.0
21,2015/4/0/0,166514436587.0,3189763923362.0,3932110544778.0,276553272552.0,140000000.0,686432824835.0,3527929756186.0,5428355709588.0,,,28.3
22,2015/3/0/0,241348200556.0,4074728346560.0,4830137886435.0,246783787886.0,140000000.0,913096478437.0,2529473025249.0,4499232451635.0,,1007907900000.0,44.3
23,2015/2/0/0,115536197611.0,3798900869082.0,4355148556470.0,153471915077.0,617688000.0,479707015630.0,4238216077964.0,6587568492476.0,,,42.0
24,2015/1/0/0,125079163761.0,3924869728668.0,4414674262869.0,104332904850.0,3700000000.0,922835143936.0,3299936204194.0,5628525730288.0,,1007907900000.0,36.2
25,2014/4/0/0,128707079943.0,3526580190034.0,4024329643414.0,139263095793.0,16700000000.0,823122365399.0,4733319680675.0,6866842569003.0,0.0,1007907900000.0,39.6
26,2014/3/0/0,110930384022.0,3871544780064.0,4325391155742.0,345532653696.0,14300000000.0,864990847989.0,2424559090762.0,4570375646965.0,0.0,1007907900000.0,50.5
27,2014/2/0/0,67790074900.0,2955399355323.0,3342191955801.0,145228453794.0,3600000000.0,815014748431.0,4059925323438.0,6019750173224.0,0.0,1007907900000.0,43.3
28,2014/1/0/0,102684579020.0,2894383934513.0,3298448225117.0,74736865819.0,10660000000.0,857507408277.0,3155241021228.0,4592894827965.0,0.0,1007907900000.0,45.1
29,2013/4/0/0,41906065059.0,2843534681035.0,3202102503066.0,177312594189.0,,575448350408.0,3018542661847.0,4165601621622.0,0.0,1007907900000.0,47.8
30,2013/3/0/0,185379111483.0,2759052169973.0,3261548156160.0,115082569471.0,139348000.0,704705265817.0,2730925749026.0,3764962190413.0,0.0,1007907900000.0,39.3
31,2013/2/0/0,228161642749.0,2092062984167.0,2601280281849.0,162340406587.0,,502255954036.0,2564574598805.0,3401085409022.0,0.0,1007907900000.0,38.2
32,2013/1/0/0,124841779664.0,2342801086749.0,2694967651467.0,125359113547.0,,1086872555560.0,1126929191255.0,2538182726635.0,0.0,1007907900000.0,41.4
33,2012/4/0/0,77997606603.0,1942746671732.0,2283865538045.0,67431992847.0,3975059008.0,757353070130.0,1534297927738.0,2692987290395.0,0.0,1007907900000.0,32.5
