Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,203955752184.0,566889706446.0,1017383830459.0,55916338825.0,2430000000000.0,399976175064.0,851831357066.0,868213906391.0,1307460710000.0,1307460710000.0,102.5
1,2020/4/0/0,209477476108.0,642420439107.0,1211834176791.0,73054473018.0,2074000000000.0,496020199824.0,826585429976.0,816433295601.0,1307460710000.0,1307460710000.0,99.8
2,2020/3/0/0,166350232295.0,467942009021.0,865036774613.0,314268283806.0,1808000000000.0,402493976879.0,876200302674.0,959449748540.0,1307460710000.0,1307460710000.0,103.0
3,2020/2/0/0,185735877707.0,398764195681.0,820292011958.0,56192186475.0,1891500000000.0,381554578903.0,952996450783.0,1042727789662.0,1307460710000.0,1307460710000.0,96.9
4,2020/1/0/0,176970222932.0,435116398273.0,858456347962.0,146496572616.0,1876000000000.0,385961553726.0,748014545323.0,602851441245.0,1307460710000.0,1307460710000.0,95.1
5,2019/4/0/0,203845343546.0,716993801913.0,1279383410606.0,70328408693.0,1768000000000.0,560791995735.0,725438891568.0,704899493292.0,1307460710000.0,1307460710000.0,95.9
6,2019/3/0/0,117477402520.0,504152815779.0,874356767314.0,53232958830.0,1363500000000.0,502573720747.0,871226855486.0,689397890959.0,1307460710000.0,1307460710000.0,93.9
7,2019/2/0/0,172918847230.0,530753110743.0,975822534606.0,82131198338.0,1681500000000.0,594373085519.0,883707069858.0,1215244964688.0,1307460710000.0,1307460710000.0,95.1
8,2019/1/0/0,135173955564.0,430634933333.0,767191116698.0,48660015997.0,1581222000000.0,539558955327.0,939379861693.0,1157021110003.0,1307460710000.0,1307460710000.0,117.8
9,2018/4/0/0,203122769160.0,693674897491.0,1218101428984.0,75835597431.0,1459722000000.0,674994436239.0,887240821473.0,1001957126946.0,1307460710000.0,1307460710000.0,85.0
10,2018/3/0/0,138789537909.0,446580368543.0,828090245630.0,60046996505.0,1478757707675.0,554393003636.0,870829379909.0,1088051664602.0,1307460710000.0,1307460710000.0,85.0
11,2018/2/0/0,138801802605.0,497228778148.0,933156505278.0,74377826389.0,1644044242321.0,608749028245.0,780467935286.0,1249122457738.0,1307460710000.0,1307460710000.0,102.0
12,2018/1/0/0,170979960295.0,530061712642.0,908428991418.0,445602676393.0,1248621294404.0,642440198928.0,686474652118.0,1330752525621.0,1307460710000.0,1307460710000.0,102.0
13,2017/4/0/0,,,,,,,,,,,87.1
14,2017/3/0/0,138099142346.0,498950158988.0,902022222932.0,808515447023.0,674661500000.0,663799096986.0,730991626683.0,1179631578840.0,1307460710000.0,1307460710000.0,97.0
15,2017/2/0/0,186098368180.0,504848732839.0,925663001948.0,752770447004.0,812603000000.0,660661671266.0,754388218435.0,1293683762962.0,1307460710000.0,1307460710000.0,112.2
16,2017/1/0/0,173874262903.0,486663711449.0,882367406431.0,322709672440.0,907041000000.0,688847071577.0,722569838553.0,724473230470.0,871643300000.0,871643300000.0,137.7
17,2016/4/0/0,242370617019.0,631745498920.0,1174126158111.0,602450806353.0,703731000000.0,688568022447.0,742561413652.0,997809609629.0,871643300000.0,871643300000.0,114.3
18,2016/3/0/0,163416772875.0,491381097163.0,916797083010.0,337548521360.0,759186100000.0,604451444039.0,689634946791.0,839603821120.0,871643300000.0,871643300000.0,98.4
