date,close
05/05/2021,6.40
05/02/2021,6.58
05/11/2020,5.96
05/08/2020,5.30
05/05/2020,3.00
05/02/2020,3.97
05/11/2019,4.89
05/08/2019,4.60
06/05/2019,5.00
05/11/2018,5.39
06/08/2018,3.00
07/05/2018,3.03
05/02/2018,3.46
06/11/2017,3.75
07/08/2017,4.00
05/05/2017,3.52
06/02/2017,2.38
07/11/2016,2.17
05/08/2016,2.80
05/05/2016,3.30
05/02/2016,3.30
05/11/2015,3.80
05/08/2015,4.40
05/05/2015,4.10
05/02/2015,4.90
05/11/2014,6.50
05/08/2014,5.90
05/05/2014,6.40
06/02/2014,4.70
05/11/2013,3.50
05/08/2013,3.30
06/05/2013,4.00
05/02/2013,3.90
05/11/2012,3.80
06/08/2012,4.90
07/05/2012,7.30
06/02/2012,4.60
07/11/2011,4.20
05/08/2011,4.80
05/05/2011,7.80
08/02/2011,15.00
05/11/2010,14.80
05/08/2010,20.60
