date,close
06/05/2021,46.90
08/02/2021,47.00
06/11/2020,45.20
06/08/2020,38.20
06/05/2020,37.20
06/02/2020,38.90
06/11/2019,37.15
06/08/2019,46.20
07/05/2019,36.80
12/02/2019,37.80
06/11/2018,33.70
07/08/2018,36.90
08/05/2018,38.80
06/02/2018,39.40
07/11/2017,39.80
08/08/2017,43.30
08/05/2017,41.40
07/02/2017,40.30
08/11/2016,38.35
08/08/2016,34.90
06/05/2016,39.00
15/02/2016,34.10
06/11/2015,31.50
06/08/2015,32.40
06/05/2015,33.90
06/02/2015,37.00
06/11/2014,41.00
06/08/2014,38.60
06/05/2014,41.20
07/02/2014,49.40
06/11/2013,47.70
06/08/2013,39.20
07/05/2013,55.00
06/02/2013,52.50
06/11/2012,51.50
07/08/2012,50.00
08/05/2012,59.00
07/02/2012,49.60
08/11/2011,47.50
08/08/2011,54.50
06/05/2011,56.00
09/02/2011,67.50
08/11/2010,61.00
06/08/2010,64.00
06/05/2010,66.00
08/02/2010,60.00
06/11/2009,57.00
06/08/2009,47.50
06/05/2009,34.90
06/02/2009,30.00
06/11/2008,40.00
06/08/2008,63.00
06/05/2008,55.00
13/02/2008,76.50
