date,close
06/05/2021,89.60
08/02/2021,105.30
06/11/2020,108.80
06/08/2020,114.80
06/05/2020,101.50
06/02/2020,107.50
06/11/2019,130.10
06/08/2019,120.20
07/05/2019,129.50
12/02/2019,138.00
06/11/2018,117.70
07/08/2018,153.00
08/05/2018,185.10
06/02/2018,197.90
07/11/2017,157.80
08/08/2017,152.00
08/05/2017,145.90
07/02/2017,133.80
08/11/2016,140.40
08/08/2016,158.00
06/05/2016,142.00
15/02/2016,126.00
06/11/2015,129.00
06/08/2015,97.00
06/05/2015,106.00
06/02/2015,103.00
06/11/2014,104.00
06/08/2014,138.00
06/05/2014,133.00
07/02/2014,140.00
06/11/2013,141.00
06/08/2013,146.00
07/05/2013,124.00
06/02/2013,103.00
06/11/2012,127.00
07/08/2012,103.00
08/05/2012,90.00
07/02/2012,87.00
08/11/2011,144.00
08/08/2011,114.00
06/05/2011,107.00
09/02/2011,91.50
08/11/2010,86.00
06/08/2010,91.50
06/05/2010,92.50
08/02/2010,85.00
06/11/2009,84.00
06/08/2009,141.00
06/05/2009,96.00
06/02/2009,81.00
06/11/2008,92.00
06/08/2008,103.00
06/05/2008,138.00
13/02/2008,136.00
