date,close
06/05/2021,18.45
08/02/2021,16.00
06/11/2020,18.85
06/08/2020,9.78
06/05/2020,10.80
06/02/2020,12.85
06/11/2019,10.00
06/08/2019,13.15
07/05/2019,12.50
12/02/2019,9.36
06/11/2018,14.35
07/08/2018,12.10
08/05/2018,13.85
06/02/2018,13.50
07/11/2017,15.45
08/08/2017,16.60
08/05/2017,15.40
07/02/2017,13.15
08/11/2016,14.55
08/08/2016,11.50
06/05/2016,11.00
15/02/2016,12.00
06/11/2015,11.80
06/08/2015,8.30
06/05/2015,6.40
06/02/2015,6.80
06/11/2014,6.60
06/08/2014,5.80
06/05/2014,5.30
07/02/2014,5.10
06/11/2013,4.30
06/08/2013,5.30
07/05/2013,6.70
06/02/2013,6.20
