date,close
06/05/2021,38.10
08/02/2021,33.00
06/11/2020,32.45
06/08/2020,25.60
06/05/2020,26.80
06/02/2020,31.05
06/11/2019,32.95
06/08/2019,33.60
07/05/2019,34.95
12/02/2019,34.15
06/11/2018,35.00
07/08/2018,31.95
08/05/2018,36.00
06/02/2018,35.90
07/11/2017,66.60
08/08/2017,68.90
08/05/2017,60.00
07/02/2017,55.60
08/11/2016,59.70
08/08/2016,57.00
06/05/2016,56.00
15/02/2016,46.50
06/11/2015,49.00
06/08/2015,32.80
06/05/2015,32.50
06/02/2015,30.50
06/11/2014,30.30
06/08/2014,29.00
06/05/2014,27.80
07/02/2014,29.00
06/11/2013,25.90
06/08/2013,21.70
07/05/2013,16.20
06/02/2013,15.30
06/11/2012,15.50
07/08/2012,15.80
08/05/2012,15.70
07/02/2012,13.20
08/11/2011,13.50
08/08/2011,12.70
06/05/2011,15.40
09/02/2011,18.00
08/11/2010,21.50
06/08/2010,22.00
06/05/2010,26.20
08/02/2010,23.50
06/11/2009,29.10
06/08/2009,22.30
06/05/2009,18.30
06/02/2009,15.60
06/11/2008,17.10
06/08/2008,17.80
06/05/2008,34.50
13/02/2008,52.00
