date,close
06/05/2021,95.60
08/02/2021,85.60
06/11/2020,89.90
06/08/2020,53.90
06/05/2020,58.00
06/02/2020,49.90
06/11/2019,76.00
06/08/2019,75.00
07/05/2019,87.90
12/02/2019,82.30
06/11/2018,84.00
07/08/2018,90.00
08/05/2018,97.00
06/02/2018,86.00
07/11/2017,59.90
08/08/2017,42.70
08/05/2017,42.65
07/02/2017,42.60
08/11/2016,65.00
08/08/2016,59.50
06/05/2016,72.50
15/02/2016,72.00
06/11/2015,74.50
06/08/2015,84.50
06/05/2015,80.50
06/02/2015,81.50
06/11/2014,82.00
06/08/2014,88.50
06/05/2014,91.50
07/02/2014,90.50
06/11/2013,80.50
06/08/2013,87.50
07/05/2013,113.00
06/02/2013,112.00
06/11/2012,93.00
07/08/2012,97.00
08/05/2012,109.00
07/02/2012,103.00
08/11/2011,127.00
08/08/2011,98.50
06/05/2011,117.00
09/02/2011,89.50
08/11/2010,63.50
06/08/2010,52.00
06/05/2010,47.00
08/02/2010,36.70
06/11/2009,45.30
