date,close
06/05/2021,38.40
08/02/2021,26.00
06/11/2020,15.75
06/08/2020,11.45
06/05/2020,10.90
06/02/2020,14.10
06/11/2019,13.80
06/08/2019,14.70
07/05/2019,15.80
12/02/2019,17.20
06/11/2018,18.00
07/08/2018,18.10
08/05/2018,28.30
06/02/2018,26.40
07/11/2017,19.30
08/08/2017,24.40
08/05/2017,16.80
07/02/2017,12.50
08/11/2016,12.30
08/08/2016,12.80
06/05/2016,11.80
15/02/2016,11.20
06/11/2015,13.80
06/08/2015,14.30
06/05/2015,10.10
06/02/2015,11.90
06/11/2014,14.00
06/08/2014,15.30
06/05/2014,14.40
07/02/2014,13.00
06/11/2013,9.50
06/08/2013,8.60
07/05/2013,8.90
06/02/2013,10.20
06/11/2012,7.80
07/08/2012,11.10
08/05/2012,13.60
07/02/2012,8.10
08/11/2011,10.40
08/08/2011,9.10
06/05/2011,14.30
09/02/2011,20.80
08/11/2010,18.50
06/08/2010,28.40
06/05/2010,56.00
