date,close
06/05/2021,21.60
08/02/2021,17.65
06/11/2020,15.75
06/08/2020,16.10
06/05/2020,16.50
06/02/2020,14.50
06/11/2019,16.90
06/08/2019,17.70
07/05/2019,19.70
12/02/2019,27.80
06/11/2018,28.10
07/08/2018,29.00
08/05/2018,34.00
06/02/2018,32.20
07/11/2017,35.00
08/08/2017,39.40
08/05/2017,47.10
07/02/2017,56.80
08/11/2016,71.90
08/08/2016,81.00
06/05/2016,71.00
15/02/2016,51.50
06/11/2015,66.50
06/08/2015,50.00
06/05/2015,57.50
06/02/2015,57.50
06/11/2014,59.00
06/08/2014,38.30
06/05/2014,35.40
07/02/2014,37.20
06/11/2013,28.30
06/08/2013,24.30
07/05/2013,24.10
06/02/2013,19.50
06/11/2012,15.60
07/08/2012,19.70
08/05/2012,25.80
07/02/2012,12.60
08/11/2011,15.20
08/08/2011,15.00
06/05/2011,17.40
09/02/2011,26.50
08/11/2010,23.70
06/08/2010,35.90
06/05/2010,60.00
08/02/2010,35.00
06/11/2009,28.00
06/08/2009,17.20
06/05/2009,15.80
06/02/2009,12.20
06/11/2008,19.00
06/08/2008,43.10
06/05/2008,79.50
