,time,tien,tyle
0,17/11/2020,True,12
1,16/05/2019,True,12
2,24/04/2018,True,7
3,28/12/2017,True,8
4,18/05/2017,True,10
5,08/11/2016,True,8
6,14/05/2015,True,10
7,05/05/2014,True,10
8,03/09/2013,False,100:5
9,05/03/2012,True,5
10,24/05/2011,True,3.5
