date,Value Volume
05/8/2021,15371692307.692308
05/5/2021,6031111111.111111
05/2/2021,6136153846.153846
05/11/2020,6022615384.615385
05/8/2020,4391769230.769231
05/5/2020,2257800000.0
05/2/2020,716000000.0
05/11/2019,1521750000.0
05/8/2019,2307363636.3636365
05/5/2019,1678857142.857143
05/2/2019,3657200000.0
05/11/2018,3773090909.090909
05/8/2018,2280454545.4545455
05/5/2018,5192250000.0
05/2/2018,10270765555.555555
05/11/2017,5309636363.636364
05/8/2017,1834000000.0
05/5/2017,583100000.0
05/2/2017,1140166666.6666667
05/11/2016,1992750000.0
05/8/2016,4385846153.846154
05/5/2016,3707300000.0
05/2/2016,642769230.7692307
05/11/2015,7055615384.615385
05/8/2015,3892692307.6923075
05/5/2015,1847625000.0
05/2/2015,2863483230.769231
05/11/2014,3094817615.3846154
05/8/2014,2430984250.0
05/5/2014,137262750.0
05/2/2014,535265333.3333333
05/11/2013,171859166.66666666
05/8/2013,203490181.8181818
05/5/2013,55814571.428571425
05/2/2013,116908000.0
05/11/2012,81155000.0
05/8/2012,202284272.72727272
05/5/2012,1113039555.5555556
05/2/2012,127671333.33333333
05/11/2011,63334166.666666664
05/8/2011,61437153.84615385
05/5/2011,119887300.0
05/2/2011,215119714.2857143
05/11/2010,201775923.07692307
05/8/2010,477531153.84615386
05/5/2010,5982034777.777778
05/2/2010,489383076.9230769
05/11/2009,2859068076.923077
05/8/2009,245122769.23076922
05/5/2009,210391100.0
05/2/2009,248728000.0
05/11/2008,371468000.0
05/8/2008,571199333.3333334
05/5/2008,397364625.0
05/2/2008,700900000.0
