date,Value Volume
05/8/2021,187461538.46153846
05/5/2021,8666666.666666666
05/2/2021,0.0
05/11/2020,1230769.2307692308
05/8/2020,1692307.6923076923
05/5/2020,0.0
05/2/2020,1125000.0
05/11/2019,0.0
05/8/2019,181818.18181818182
05/5/2019,0.0
05/2/2019,19700000.0
05/11/2018,23545454.545454547
05/8/2018,10909090.909090908
05/5/2018,55500000.0
05/2/2018,134083333.33333333
05/11/2017,142818181.8181818
05/8/2017,75083333.33333333
05/5/2017,150900000.0
05/2/2017,21666666.666666668
05/11/2016,57666666.666666664
05/8/2016,243692307.69230768
05/5/2016,134000000.0
05/2/2016,30230769.230769232
05/11/2015,6615384.615384615
05/8/2015,16307692.307692308
05/5/2015,23625000.0
05/2/2015,14687538.461538462
05/11/2014,127257923.07692307
05/8/2014,5123750.0
05/5/2014,96789875.0
05/2/2014,43507333.333333336
05/11/2013,247588000.0
05/8/2013,95257727.27272727
05/5/2013,33096428.57142857
05/2/2013,30745166.666666668
05/11/2012,169422454.54545453
05/8/2012,168183818.1818182
05/5/2012,223512888.8888889
05/2/2012,6293333.333333333
05/11/2011,147524083.33333334
05/8/2011,790904461.5384616
05/5/2011,681480700.0
05/2/2011,6294200000.0
05/11/2010,4998713384.615385
05/8/2010,3053419000.0
05/5/2010,
05/2/2010,
05/11/2009,
05/8/2009,
05/5/2009,
05/2/2009,
05/11/2008,
05/8/2008,
05/5/2008,
05/2/2008,
