date,Value Volume
05/8/2021,60230769.23076923
05/5/2021,29777777.777777776
05/2/2021,279923076.9230769
05/11/2020,7076923.076923077
05/8/2020,10538461.538461538
05/5/2020,200000.0
05/2/2020,13875000.0
05/11/2019,5583333.333333333
05/8/2019,272727.2727272727
05/5/2019,2000000.0
05/2/2019,0.0
05/11/2018,2272727.272727273
05/8/2018,2818181.8181818184
05/5/2018,375000.0
05/2/2018,27297777.777777776
05/11/2017,19272727.272727273
05/8/2017,22500000.0
05/5/2017,192900000.0
05/2/2017,86166666.66666667
05/11/2016,220750000.0
05/8/2016,430230769.2307692
05/5/2016,479600000.0
05/2/2016,100076923.07692307
05/11/2015,15769230.76923077
05/8/2015,3538461.5384615385
05/5/2015,10250000.0
05/2/2015,26769307.692307692
05/11/2014,16971846.153846152
05/8/2014,3947583.3333333335
05/5/2014,2937250.0
05/2/2014,15537166.666666666
05/11/2013,11670500.0
05/8/2013,21688000.0
05/5/2013,38899428.571428575
05/2/2013,89627250.0
05/11/2012,24643181.818181816
05/8/2012,63362000.0
05/5/2012,131223666.66666667
05/2/2012,104403166.66666667
05/11/2011,87704750.0
05/8/2011,19437923.076923076
05/5/2011,12049300.0
05/2/2011,120334285.71428572
05/11/2010,117512692.3076923
05/8/2010,344761153.84615386
05/5/2010,732350000.0
05/2/2010,106951923.07692307
05/11/2009,1923786230.7692308
05/8/2009,242376923.07692307
05/5/2009,880827000.0
05/2/2009,8710250.0
05/11/2008,322072307.6923077
05/8/2008,175407166.66666666
05/5/2008,499574875.0
05/2/2008,397600000.0
