date,Value Volume
05/8/2021,692538461.5384616
05/5/2021,1571888888.8888888
05/2/2021,2495461538.4615383
05/11/2020,672846153.8461539
05/8/2020,1566384615.3846154
05/5/2020,655800000.0
05/2/2020,70875000.0
05/11/2019,124083333.33333333
05/8/2019,226727272.72727272
05/5/2019,467428571.4285714
05/2/2019,223600000.0
05/11/2018,490545454.54545456
05/8/2018,347909090.90909094
05/5/2018,1851000000.0
05/2/2018,3400765555.5555553
05/11/2017,5572454545.454545
05/8/2017,4984583333.333333
05/5/2017,3883600000.0
05/2/2017,631833333.3333334
05/11/2016,2664666666.6666665
05/8/2016,2679461538.4615383
05/5/2016,970500000.0
05/2/2016,708076923.0769231
05/11/2015,1942923076.9230769
05/8/2015,1804615384.6153846
05/5/2015,1315875000.0
05/2/2015,1128534692.3076923
05/11/2014,916039846.1538461
05/8/2014,594441333.3333334
05/5/2014,271920250.0
05/2/2014,122103833.33333333
05/11/2013,152529583.33333334
05/8/2013,183463636.36363637
05/5/2013,529839428.5714286
05/2/2013,272848583.3333333
05/11/2012,62287181.81818182
05/8/2012,283735727.27272725
05/5/2012,1000590555.5555556
05/2/2012,430981666.6666667
05/11/2011,862342583.3333334
05/8/2011,120775692.3076923
05/5/2011,178762000.0
05/2/2011,284237571.4285714
05/11/2010,747446384.6153846
05/8/2010,627956076.9230769
05/5/2010,7093272222.222222
05/2/2010,1352431769.2307692
05/11/2009,5313397307.692307
05/8/2009,1126810769.2307692
05/5/2009,757499700.0
05/2/2009,85589250.0
05/11/2008,1233679000.0
05/8/2008,1447434000.0
05/5/2008,909556000.0
05/2/2008,1206100000.0
