date,Value Volume
05/8/2021,93097461538.46153
05/5/2021,106266444444.44444
05/2/2021,223634230769.23077
05/11/2020,40091923076.92308
05/8/2020,32310692307.692307
05/5/2020,58779500000.0
05/2/2020,50191500000.0
05/11/2019,28889500000.0
05/8/2019,41307545454.545456
05/5/2019,55259428571.42857
05/2/2019,24588500000.0
05/11/2018,60972636363.63636
05/8/2018,37355000000.0
05/5/2018,22008750000.0
05/2/2018,144696023333.33334
05/11/2017,46848181818.181816
05/8/2017,44068250000.0
05/5/2017,53252700000.0
05/2/2017,22379500000.0
05/11/2016,28043583333.333332
05/8/2016,25491230769.23077
05/5/2016,32585900000.0
05/2/2016,30525076923.076923
05/11/2015,22511230769.23077
05/8/2015,22347615384.615383
05/5/2015,61537750000.0
05/2/2015,31907000769.23077
05/11/2014,42217463846.15385
05/8/2014,33140947083.333332
05/5/2014,31579522500.0
05/2/2014,26210340000.0
05/11/2013,10303112916.666666
05/8/2013,10764210545.454546
05/5/2013,5793689000.0
05/2/2013,11877589416.666666
05/11/2012,2267128636.3636365
05/8/2012,4844522636.363636
05/5/2012,8155741111.111111
05/2/2012,7856278666.666667
05/11/2011,3880600750.0
05/8/2011,5815124769.230769
05/5/2011,3606676000.0
05/2/2011,13915475000.0
05/11/2010,8134475769.230769
05/8/2010,5996447692.307693
05/5/2010,24901032777.77778
05/2/2010,13153282307.692308
05/11/2009,45336318076.92308
05/8/2009,8850772692.307692
05/5/2009,10972559000.0
05/2/2009,3095393750.0
05/11/2008,19002637692.307693
05/8/2008,17567610833.333332
05/5/2008,15596377500.0
05/2/2008,19756800000.0
