date,Value Volume
05/8/2021,76717153846.15384
05/5/2021,93855555555.55556
05/2/2021,141235307692.30768
05/11/2020,53736692307.69231
05/8/2020,166732769230.76923
05/5/2020,105305800000.0
05/2/2020,4984375000.0
05/11/2019,2840416666.6666665
05/8/2019,1796857142.857143
05/5/2019,324064285.71428573
05/2/2019,709954040.0
05/11/2018,1224477409.090909
05/8/2018,321288072.72727275
05/5/2018,818226887.5
05/2/2018,443845627.27272725
05/11/2017,690929827.2727273
05/8/2017,3895754400.0
05/5/2017,3507892660.0
05/2/2017,2602464900.0
05/11/2016,7554579500.0
05/8/2016,6945499361.538462
05/5/2016,6203772160.0
05/2/2016,5479988769.230769
05/11/2015,4585919630.769231
05/8/2015,973191084.6153846
05/5/2015,1611724562.5
05/2/2015,1172873161.5384614
05/11/2014,3659853384.6153846
05/8/2014,5424821683.333333
05/5/2014,3445556960.0
05/2/2014,6399215599.0
05/11/2013,5345028741.333333
05/8/2013,206036818.1818182
05/5/2013,986124285.7142857
05/2/2013,3870633333.3333335
05/11/2012,1002876363.6363636
05/8/2012,1000029090.9090909
05/5/2012,14491248888.88889
05/2/2012,2198983333.3333335
05/11/2011,2316123333.3333335
05/8/2011,1105376153.8461537
05/5/2011,1626049000.0
05/2/2011,4701930000.0
05/11/2010,6087880000.0
05/8/2010,9976659230.76923
05/5/2010,14166604444.444445
05/2/2010,3146200000.0
05/11/2009,26782395384.615383
05/8/2009,7355767692.307693
05/5/2009,2946329000.0
05/2/2009,326726250.0
05/11/2008,4212116153.8461537
05/8/2008,3622675000.0
05/5/2008,4719737500.0
05/2/2008,
